net_name,f_type,cube_cnt,fdp
II2832,sa1,,1.6113281250e-02
n1884gat_II2832_A,sa1,,1.6113281250e-02
n1784gat_II2832_B,sa1,,1.6113281250e-02
II2831,sa1,,1.6113281250e-02
n1839gat_II2831_A,sa1,,1.6113281250e-02
n1786gat_II2831_B,sa1,,1.6113281250e-02
n1788gat_II2831_C,sa1,,1.6113281250e-02
n2407gat,sa0,178,2.7357098646e-01
n1552gat,sa0,32,3.0273437500e-02
n1550gat,sa1,,3.0273437500e-02
II2890,sa0,,3.0273437500e-02
n1740gat,sa1,21,1.7872825265e-03
n1921gat,sa0,27,1.7872825265e-03
n1515gat,sa1,17,1.0681152344e-04
n1521gat,sa0,,1.0681152344e-04
n2452gat,sa0,13,4.0625000000e-01
n2454gat,sa1,,4.0625000000e-01
n2262gat,sa1,26,2.6985047385e-01
n2190gat,sa1,26,2.6985047385e-01
n2137gat,sa0,61,4.9820360309e-01
n2139gat_n2137gat_A,sa1,,4.9820360309e-01
n1615gat,sa0,77,4.6859741211e-01
n1624gat,sa1,,4.6859741211e-01
n1319gat_n1624gat_A,sa1,,4.6859741211e-01
n1379gat_n1624gat_B,sa1,,4.6859741211e-01
n2056gat,sa0,74,3.8436031342e-01
n2998gat,sa1,,3.8436031342e-01
n2055gat,sa1,,3.8436031342e-01
n1891gat_n2055gat_A,sa1,,3.8436031342e-01
n1958gat_n2055gat_B,sa1,,3.8436031342e-01
n1967gat,sa1,,3.8436031342e-01
n1893gat_n1967gat_A,sa1,,3.8436031342e-01
n1968gat_n1967gat_B,sa1,,3.8436031342e-01
n1831gat,sa0,2,1.2500000000e-01
n1462gat,sa0,404,1.3913333416e-01
n2442gat,sa1,3,6.1035156250e-05
n2483gat,sa0,,6.1035156250e-05
n2245gat,sa0,4019,4.9023437500e-01
n504gat_n2245gat_A,sa1,,4.9023437500e-01
n1381gat,sa0,1,0.0000000000e+00
n1328gat,sa1,,0.0000000000e+00
n1224gat_n1328gat_A,sa0,,0.0000000000e+00
n1453gat,sa0,4,3.7500000000e-01
n2187gat_n1453gat_A,sa1,,3.7500000000e-01
n1119gat,sa1,132,3.7500000000e-01
n1121gat_n1119gat_A,sa0,,3.7500000000e-01
n2209gat,sa0,53,2.6859664917e-01
n3005gat,sa1,,2.6859664917e-01
n2211gat,sa1,,2.6859664917e-01
n2193gat_n2211gat_A,sa1,,2.6859664917e-01
n2402gat_n2211gat_B,sa1,,2.6859664917e-01
n2210gat,sa1,,2.6859664917e-01
n2401gat_n2210gat_A,sa1,,2.6859664917e-01
n2151gat_n2210gat_B,sa1,,2.6859664917e-01
n2047gat,sa0,4,2.5000000000e-01
n2209gat_n2047gat_A,sa1,,2.5000000000e-01
n2146gat,sa0,70,2.6983642578e-01
n3002gat,sa1,,2.6983642578e-01
n2213gat,sa1,,2.6983642578e-01
n2402gat_n2213gat_A,sa1,,2.6983642578e-01
n2151gat_n2213gat_B,sa1,,2.6983642578e-01
n2345gat_n2213gat_C,sa1,,2.6983642578e-01
n2150gat,sa1,,2.6983642578e-01
n2401gat_n2150gat_A,sa1,,2.6983642578e-01
n2346gat_n2150gat_B,sa1,,2.6983642578e-01
n2149gat,sa1,,2.6983642578e-01
n2193gat_n2149gat_A,sa1,,2.6983642578e-01
n2346gat_n2149gat_B,sa1,,2.6983642578e-01
n2281gat,sa0,66,2.6983642578e-01
n3009gat,sa1,,2.6983642578e-01
n2350gat,sa1,,2.6983642578e-01
n2405gat_n2350gat_A,sa1,,2.6983642578e-01
n2349gat,sa1,,2.6983642578e-01
n2215gat_n2349gat_A,sa0,,2.6983642578e-01
n2282gat,sa1,,2.6983642578e-01
n2406gat_n2282gat_A,sa1,,2.6983642578e-01
n2215gat_n2282gat_B,sa1,,2.6983642578e-01
n17gat,sa1,638,1.3075599913e-02
n564gat_n17gat_A,sa0,,1.3075599913e-02
n1840gat,sa0,78,4.9755859375e-01
n1892gat_n1840gat_A,sa1,,4.9755859375e-01
n1218gat,sa1,33,2.5000000000e-01
II196,sa0,,2.5000000000e-01
n2854gat_II196_A,sa1,,2.5000000000e-01
n1219gat,sa0,33,2.5000000000e-01
II203,sa1,,2.5000000000e-01
n2859gat_II203_A,sa0,,2.5000000000e-01
n45gat,sa0,65,1.2500000000e-01
n53gat,sa1,129,2.5000000000e-01
II480,sa0,,2.5000000000e-01
n258gat_II480_A,sa1,,2.5000000000e-01
n62gat,sa1,129,2.5000000000e-01
II741,sa0,,2.5000000000e-01
n178gat,sa1,,2.5000000000e-01
n343gat_n178gat_A,sa0,,2.5000000000e-01
n63gat,sa0,129,2.5000000000e-01
II746,sa1,,2.5000000000e-01
n66gat,sa0,,2.5000000000e-01
n906gat_n66gat_A,sa1,,2.5000000000e-01
n1237gat,sa0,129,2.5000000000e-01
II925,sa1,,2.5000000000e-01
n1296gat,sa0,,2.5000000000e-01
n1298gat_n1296gat_A,sa1,,2.5000000000e-01
n1236gat,sa1,129,2.5000000000e-01
II921,sa0,,2.5000000000e-01
n1239gat,sa1,,2.5000000000e-01
n1241gat_n1239gat_A,sa0,,2.5000000000e-01
n1056gat,sa1,129,2.5000000000e-01
II980,sa0,,2.5000000000e-01
n1079gat_II980_A,sa1,,2.5000000000e-01
n1057gat,sa0,129,2.5000000000e-01
II1002,sa1,,2.5000000000e-01
n1147gat_II1002_A,sa0,,2.5000000000e-01
n2524gat,sa0,2,3.9062500000e-03
n2526gat,sa1,,3.9062500000e-03
n2353gat,sa0,195219,2.1677348828e-02
n2398gat_n2353gat_A,sa1,,2.1677348828e-02
n1191gat,sa1,129,2.5000000000e-01
II1786,sa0,,2.5000000000e-01
n1071gat_II1786_A,sa1,,2.5000000000e-01
n1192gat,sa0,129,2.5000000000e-01
II1791,sa1,,2.5000000000e-01
n1119gat_II1791_A,sa0,,2.5000000000e-01
n1327gat,sa0,129,2.5000000000e-01
n1209gat,sa1,129,2.5000000000e-01
II1899,sa0,,2.5000000000e-01
n1133gat_II1899_A,sa1,,2.5000000000e-01
n1273gat,sa0,65,1.2500000000e-01
n2415gat,sa1,17,2.5000000000e-01
II2257,sa0,,2.5000000000e-01
n2398gat_II2257_A,sa1,,2.5000000000e-01
n2416gat,sa0,17,2.5000000000e-01
II2263,sa1,,2.5000000000e-01
n2202gat_II2263_A,sa0,,2.5000000000e-01
n2605gat,sa0,9,1.2500000000e-01
n2550gat,sa1,17,2.5000000000e-01
II2403,sa0,,2.5000000000e-01
n2629gat_II2403_A,sa1,,2.5000000000e-01
n2551gat,sa0,17,2.5000000000e-01
II2417,sa1,,2.5000000000e-01
n2633gat,sa0,,2.5000000000e-01
II2414,sa1,,2.5000000000e-01
n2634gat_II2414_A,sa0,,2.5000000000e-01
n2614gat,sa0,17,2.5000000000e-01
n2461gat,sa0,84885,2.5033950806e-04
n1156gat,sa0,1615,5.0067901611e-04
n1372gat,sa0,1609,3.3645629883e-03
n1246gat,sa0,1951,3.3645629883e-03
n1291gat,sa0,445,6.4086914063e-04
n1309gat,sa0,1951,4.0054321289e-03
n2959gat,sa1,,4.0054321289e-03
n1305gat,sa1,,4.0054321289e-03
n1147gat_n1305gat_A,sa1,,4.0054321289e-03
n1590gat_n1305gat_B,sa1,,4.0054321289e-03
n1162gat,sa1,,4.0054321289e-03
n698gat_n1162gat_A,sa1,,4.0054321289e-03
n1603gat_n1162gat_B,sa1,,4.0054321289e-03
n3028gat,sa0,2,3.1250000000e-02
II3312,sa1,,3.1250000000e-02
n1699gat_II3312_A,sa0,,3.1250000000e-02
n1705gat,sa0,101753,3.8373435050e-01
n1619gat,sa1,,3.8373435050e-01
n1447gat_n1619gat_A,sa1,,3.8373435050e-01
n1446gat_n1619gat_B,sa1,,3.8373435050e-01
n1704gat,sa1,357045,8.8223231345e-01
n3027gat,sa1,,8.8223231345e-01
II3309,sa0,,8.8223231345e-01
n1699gat_II3309_A,sa1,,8.8223231345e-01
n1706gat,sa1,,8.8223231345e-01
n1622gat,sa0,,8.8223231345e-01
n2128gat,sa0,71,2.1362304688e-04
n2129gat,sa1,,2.1362304688e-04
n2189gat_n2129gat_A,sa1,,2.1362304688e-04
n2134gat_n2129gat_B,sa1,,2.1362304688e-04
n2261gat_n2129gat_C,sa1,,2.1362304688e-04
n1444gat,sa0,508,1.4629662037e-03
n1442gat_n1444gat_A,sa1,,1.4629662037e-03
n1723gat,sa0,10,5.3405761719e-05
n1561gat,sa0,237,1.5971772373e-03
n1571gat,sa1,,1.5971772373e-03
n1670gat_n1571gat_A,sa1,,1.5971772373e-03
n1658gat_n1571gat_B,sa1,,1.5971772373e-03
n1797gat_n1571gat_C,sa1,,1.5971772373e-03
n1651gat,sa0,98,8.0108642578e-04
n1642gat,sa1,,8.0108642578e-04
n1559gat_n1642gat_A,sa1,,8.0108642578e-04
n1616gat_n1642gat_B,sa1,,8.0108642578e-04
n1645gat_n1642gat_C,sa1,,8.0108642578e-04
n1408gat,sa0,119288,8.1943631172e-02
n2406gat,sa1,121,2.5457103550e-01
II2785,sa0,,2.5457103550e-01
n2407gat_II2785_A,sa1,,2.5457103550e-01
n2352gat,sa1,84,5.3062438965e-02
n3011gat,sa1,,5.3062438965e-02
n2333gat,sa1,,5.3062438965e-02
n2438gat_n2333gat_A,sa0,,5.3062438965e-02
n2331gat,sa1,,5.3062438965e-02
n2393gat_n2331gat_A,sa1,,5.3062438965e-02
n2401gat_n2331gat_B,sa1,,5.3062438965e-02
n2215gat_n2352gat_B,sa1,,5.3062438965e-02
n2731gat,sa0,59,1.9006159902e-01
n2733gat_n2731gat_A,sa1,,1.9006159902e-01
n2290gat,sa0,109437,2.3186370730e-02
n2202gat_n2290gat_A,sa1,,2.3186370730e-02
n2443gat,sa0,175009,1.8677924825e-02
n2561gat_n2443gat_A,sa1,,1.8677924825e-02
n1633gat,sa0,273,9.4616474584e-02
n2137gat_n1633gat_A,sa1,,9.4616474584e-02
n1507gat,sa0,123173,1.5651695954e-01
II3163,sa1,,1.5651695954e-01
n1508gat,sa0,,1.5651695954e-01
n1174gat,sa0,4,7.8125000000e-03
n1264gat,sa0,4,5.8593750000e-03
n1147gat,sa0,2804,2.5410725921e-01
II999,sa1,,2.5410725921e-01
n1148gat_II999_A,sa0,,2.5410725921e-01
n1093gat,sa0,563,4.8828125000e-03
n1084gat,sa0,1389,6.8419789895e-03
n657gat_n1084gat_A,sa1,,6.8419789895e-03
n3019gat,sa0,11,4.2785644531e-02
II3235,sa1,,4.2785644531e-02
n2238gat,sa0,,4.2785644531e-02
n2650gat,sa0,5,2.5000000000e-01
n1471gat,sa0,29,1.4648437500e-03
n1255gat,sa0,8,4.8828125000e-03
n1281gat,sa1,134,2.5244140625e-01
II1837,sa0,,2.5244140625e-01
n1282gat_II1837_A,sa1,,2.5244140625e-01
n1499gat_n1555gat_C,sa0,10,5.3405761719e-05
n289gat_n288gat_A,sa0,35,1.2109375000e-01
n2470gat,sa1,2,5.0000000000e-01
n1606gat,sa1,4,7.5000000000e-01
n2560gat,sa1,2,5.0000000000e-01
n2632gat,sa1,2,5.0000000000e-01
n1991gat_n1666gat_C,sa0,2,9.7656250000e-04
n1988gat_n1734gat_A,sa0,45,8.0108642578e-04
n1658gat_n1657gat_C,sa0,10,5.3405761719e-05
n1568gat_n1729gat_C,sa0,28,1.6021728516e-04
n1845gat_n1895gat_A,sa0,63,6.2215406448e-02
n2988gat_n2147gat_A,sa0,13,2.4795532227e-03
n2199gat_n2396gat_A,sa0,84,4.6032714844e-01
n2199gat_n2198gat_A,sa0,207,6.9297027588e-01
n1625gat,sa0,2,3.1250000000e-02
n2093gat,sa0,2,5.0000000000e-01
n1935gat_n1759gat_B,sa0,106,1.1957585812e-03
n1988gat_n1860gat_A,sa0,3,1.9531250000e-03
n55gat,sa0,257,5.0000000000e-01
n1869gat_n1745gat_A,sa0,3,3.7500000000e-01
n754gat_n749gat_B,sa0,17,1.2500000000e-01
n484gat_n478gat_C,sa0,65,1.2500000000e-01
n485gat_n479gat_A,sa0,65,1.2500000000e-01
n856gat_n963gat_A,sa0,3,1.8750000000e-01
n938gat_n935gat_A,sa0,65,1.2500000000e-01
n592gat_n587gat_B,sa0,65,1.2500000000e-01
n691gat_n687gat_A,sa0,65,1.2500000000e-01
n574gat_n568gat_C,sa0,65,1.2500000000e-01
n852gat_n795gat_B,sa0,35,1.8717956543e-01
n2574gat_n2569gat_B,sa0,9,1.2500000000e-01
n873gat_n982gat_A,sa0,2175,5.0067901611e-04
n1893gat_n1846gat_B,sa0,28,6.2215518206e-02
n1691gat_n1599gat_A,sa0,4,1.2500000000e-01
n2174gat,sa0,2,5.0000000000e-01
n1769gat_n1755gat_A,sa0,7,1.0156250000e-01
n875gat_n980gat_A,sa0,267,6.3476562500e-03
n873gat_n981gat_B,sa0,553,6.3476562500e-03
n741gat_n997gat_A,sa0,1557,1.4892578125e-02
n1859gat_n1916gat_B,sa0,317,2.7702879161e-02
n1719gat_n1994gat_A,sa0,313,2.7702879161e-02
n3109gat,sa1,5,2.5000000000e-01
II4669,sa0,,2.5000000000e-01
n2796gat,sa1,,2.5000000000e-01
II4608,sa0,,2.5000000000e-01
n2799gat,sa1,,2.5000000000e-01
n849gat,sa1,,2.5000000000e-01
n924gat,sa0,,2.5000000000e-01
n1070gat_n924gat_A,sa1,,2.5000000000e-01
n2050gat,sa1,,2.5000000000e-01
n2146gat_n2050gat_A,sa0,,2.5000000000e-01
n3118gat,sa1,3303,4.9023437500e-01
II4696,sa0,,4.9023437500e-01
n2738gat,sa1,,4.9023437500e-01
II4548,sa0,,4.9023437500e-01
n2742gat,sa1,,4.9023437500e-01
n1005gat,sa1,,4.9023437500e-01
n894gat_n1005gat_A,sa1,,4.9023437500e-01
n455gat_n1005gat_B,sa1,,4.9023437500e-01
n2384gat,sa1,,4.9023437500e-01
n43gat_n2384gat_A,sa0,,4.9023437500e-01
n3119gat,sa0,2190,5.0976562500e-01
II4699,sa1,,5.0976562500e-01
n2745gat,sa0,,5.0976562500e-01
II4542,sa1,,5.0976562500e-01
n2749gat,sa0,,5.0976562500e-01
n3127gat,sa1,2,5.0000000000e-01
II4723,sa0,,5.0000000000e-01
n2677gat,sa1,,5.0000000000e-01
II4492,sa0,,5.0000000000e-01
n2681gat,sa1,,5.0000000000e-01
II4489,sa0,,5.0000000000e-01
n2046gat,sa1,,5.0000000000e-01
n2269gat_n2046gat_A,sa0,,5.0000000000e-01
n3128gat,sa0,2,5.0000000000e-01
II4726,sa1,,5.0000000000e-01
n2678gat,sa0,,5.0000000000e-01
II4485,sa1,,5.0000000000e-01
n2682gat,sa0,,5.0000000000e-01
II4482,sa1,,5.0000000000e-01
n2127gat,sa0,,5.0000000000e-01
n2389gat_n2127gat_A,sa1,,5.0000000000e-01
n3136gat,sa1,69,9.5996093750e-01
II4750,sa0,,9.5996093750e-01
n2810gat,sa1,,9.5996093750e-01
II4332,sa0,,9.5996093750e-01
n2813gat,sa1,,9.5996093750e-01
II4329,sa0,,9.5996093750e-01
n2950gat,sa1,,9.5996093750e-01
n1001gat,sa1,,9.5996093750e-01
n420gat_n1001gat_A,sa1,,9.5996093750e-01
n1002gat_n1001gat_B,sa1,,9.5996093750e-01
n999gat,sa1,,9.5996093750e-01
n419gat_n999gat_A,sa1,,9.5996093750e-01
n1171gat,sa1,,9.5996093750e-01
n2960gat,sa1,,9.5996093750e-01
n1175gat,sa1,,9.5996093750e-01
n621gat_n1175gat_A,sa1,,9.5996093750e-01
n1006gat_n1175gat_B,sa1,,9.5996093750e-01
n1174gat,sa1,,9.5996093750e-01
n845gat_n1174gat_A,sa1,,9.5996093750e-01
n1007gat_n1174gat_B,sa1,,9.5996093750e-01
n1243gat,sa1,,9.5996093750e-01
n1281gat_n1243gat_A,sa1,,9.5996093750e-01
n1123gat_n1243gat_B,sa1,,9.5996093750e-01
n3137gat,sa0,34,4.1992187500e-02
II4753,sa1,,4.1992187500e-02
n2811gat,sa0,,4.1992187500e-02
II4312,sa1,,4.1992187500e-02
n2814gat,sa0,,4.1992187500e-02
II4309,sa1,,4.1992187500e-02
n2941gat,sa0,,4.1992187500e-02
n3145gat,sa1,29,2.8906250000e-01
II4777,sa0,,2.8906250000e-01
n2699gat,sa1,,2.8906250000e-01
n2703gat,sa0,,2.8906250000e-01
n3146gat,sa0,5,1.4648437500e-02
II4780,sa1,,1.4648437500e-02
n2691gat,sa0,,1.4648437500e-02
n2695gat,sa1,,1.4648437500e-02
