net_name,f_type,cube_cnt,fdp
U345_U403_A,sa0,,4.1098928452e-01
U402,sa0,,4.1098928452e-01
U347_U402_A,sa0,,4.1098928452e-01
LT_90_U6_U402_B,sa0,,4.1098928452e-01
STATO_REG_1__SCAN_IN_U402_C,sa0,,4.1098928452e-01
U402,sa1,30,3.5165309906e-02
U340,sa0,30,4.7557067871e-01
U392,sa0,,4.7557067871e-01
DATA_IN_3__U392_A,sa0,,4.7557067871e-01
U380_U392_B,sa0,,4.7557067871e-01
U391,sa0,,4.7557067871e-01
U382_U391_A,sa0,,4.7557067871e-01
RMAX_REG_3__SCAN_IN_U391_B,sa0,,4.7557067871e-01
U411,sa1,30,1.9912394881e-01
U331,sa0,30,4.4700431824e-01
U415,sa0,,4.4700431824e-01
U401_U415_A,sa0,,4.4700431824e-01
RMIN_REG_2__SCAN_IN_U415_B,sa0,,4.4700431824e-01
U414,sa0,,4.4700431824e-01
DATA_IN_2__U414_A,sa0,,4.4700431824e-01
U403_U414_B,sa0,,4.4700431824e-01
U330,sa1,30,4.6128475666e-01
U322,sa0,5,3.7500000000e-01
U435,sa0,,3.7500000000e-01
U421_U435_A,sa0,,3.7500000000e-01
RLAST_REG_1__SCAN_IN_U435_B,sa0,,3.7500000000e-01
U434,sa0,,3.7500000000e-01
U278_U434_A,sa0,,3.7500000000e-01
DATA_IN_1__U434_B,sa0,,3.7500000000e-01
U321,sa1,7,6.2500000000e-01
U313,sa0,4,3.7500000000e-01
U453,sa0,,3.7500000000e-01
U378_U453_A,sa0,,3.7500000000e-01
REG1_REG_0__SCAN_IN_U453_B,sa0,,3.7500000000e-01
U452,sa0,,3.7500000000e-01
U376_U452_A,sa0,,3.7500000000e-01
DATA_IN_0__U452_B,sa0,,3.7500000000e-01
U312,sa1,6,6.2500000000e-01
U304,sa0,4,3.7500000000e-01
U471,sa0,,3.7500000000e-01
U378_U471_A,sa0,,3.7500000000e-01
REG3_REG_7__SCAN_IN_U471_B,sa0,,3.7500000000e-01
U470,sa0,,3.7500000000e-01
U376_U470_A,sa0,,3.7500000000e-01
REG2_REG_7__SCAN_IN_U470_B,sa0,,3.7500000000e-01
U303,sa1,6,6.2500000000e-01
U501,sa1,3,2.5000000000e-01
U510,sa1,30,1.6689300537e-05
U420,sa1,17,1.2451171875e-01
ENABLE_U420_A,sa1,,1.2451171875e-01
STATO_REG_0__SCAN_IN_U420_B,sa1,,1.2451171875e-01
RMAX_REG_0__SCAN_IN_ADD_65_U10_A,sa1,30,5.5313110352e-05
U351_U553_B,sa1,30,4.1580200195e-04
U273_U505_B,sa1,1,0.0000000000e+00
U274_U504_B,sa1,1,0.0000000000e+00
U277_U502_A,sa1,30,3.0683934689e-01
U345_U380_A,sa1,30,2.7109909058e-01
U420_U278_A,sa1,9,1.1248588562e-01
R179_U89,sa1,30,1.0128021240e-03
U421,sa1,25,5.8648109436e-01
U403,sa1,30,2.4246859550e-01
U520,sa1,2,1.5625000000e-02
U341,sa0,30,4.8296737671e-01
U390,sa0,,4.8296737671e-01
DATA_IN_4__U390_A,sa0,,4.8296737671e-01
U380_U390_B,sa0,,4.8296737671e-01
U389,sa0,,4.8296737671e-01
U382_U389_A,sa0,,4.8296737671e-01
RMAX_REG_4__SCAN_IN_U389_B,sa0,,4.8296737671e-01
U340,sa1,30,4.9462890625e-01
U332,sa0,30,4.4946599007e-01
U413,sa0,,4.4946599007e-01
U401_U413_A,sa0,,4.4946599007e-01
RMIN_REG_3__SCAN_IN_U413_B,sa0,,4.4946599007e-01
U412,sa0,,4.4946599007e-01
DATA_IN_3__U412_A,sa0,,4.4946599007e-01
U403_U412_B,sa0,,4.4946599007e-01
U412,sa1,30,2.8007030487e-01
U331,sa1,30,4.6968710423e-01
U430,sa1,3,1.8750000000e-01
U323,sa0,5,3.7500000000e-01
U433,sa0,,3.7500000000e-01
U421_U433_A,sa0,,3.7500000000e-01
RLAST_REG_2__SCAN_IN_U433_B,sa0,,3.7500000000e-01
U432,sa0,,3.7500000000e-01
U278_U432_A,sa0,,3.7500000000e-01
DATA_IN_2__U432_B,sa0,,3.7500000000e-01
U322,sa1,7,6.2500000000e-01
U314,sa0,4,3.7500000000e-01
U451,sa0,,3.7500000000e-01
U378_U451_A,sa0,,3.7500000000e-01
REG1_REG_1__SCAN_IN_U451_B,sa0,,3.7500000000e-01
U450,sa0,,3.7500000000e-01
U376_U450_A,sa0,,3.7500000000e-01
DATA_IN_1__U450_B,sa0,,3.7500000000e-01
U313,sa1,6,6.2500000000e-01
U305,sa0,4,3.7500000000e-01
U469,sa0,,3.7500000000e-01
U378_U469_A,sa0,,3.7500000000e-01
REG2_REG_0__SCAN_IN_U469_B,sa0,,3.7500000000e-01
U468,sa0,,3.7500000000e-01
U376_U468_A,sa0,,3.7500000000e-01
REG1_REG_0__SCAN_IN_U468_B,sa0,,3.7500000000e-01
U304,sa1,6,6.2500000000e-01
U502,sa1,2,3.1250000000e-02
U511,sa1,3,2.5000000000e-01
SUB_82_U15_SUB_82_165_U30_B,sa0,30,2.1839141846e-04
SUB_70_U15_SUB_70_166_U35_A,sa1,30,1.8253326416e-03
SUB_70_U19_SUB_70_166_U31_A,sa1,30,1.5487670898e-03
SUB_70_166_U11_SUB_70_166_U7_B,sa1,30,1.2969970703e-04
RMIN_REG_1__SCAN_IN_ADD_65_U12_B,sa0,1,0.0000000000e+00
SUB_82_U10_SUB_82_U6_B,sa1,30,1.0204315186e-04
U351_U573_A,sa1,30,1.9474029541e-03
U351_U563_B,sa1,30,2.7990341187e-03
U275_U532_A,sa1,30,2.6835250854e-01
U277_U530_A,sa1,30,2.5941467285e-01
U275_U514_A,sa1,30,2.6739835739e-01
U277_U512_A,sa1,30,2.5058650970e-01
U378_U501_A,sa1,3,1.8750000000e-01
U376_U440_A,sa1,4,2.5000000000e-01
U278_U430_A,sa1,4,2.1875000000e-01
U380_U390_B,sa1,9,8.9843750000e-02
U272_U273_B,sa1,30,7.3383684503e-04
LT_90_U10,sa1,30,3.8087368011e-05
RMIN_REG_2__SCAN_IN_LT_90_U10_A,sa0,,3.8087368011e-05
ADD_77_U4,sa0,30,1.6498565674e-04
DATA_IN_6__ADD_77_U4_A,sa0,,1.6498565674e-04
ADD_77_U7_ADD_77_U4_B,sa0,,1.6498565674e-04
ADD_65_U6,sa1,30,6.9427490234e-04
RMAX_REG_6__SCAN_IN_ADD_65_U6_A,sa0,,6.9427490234e-04
ADD_65_U7,sa0,30,5.0354003906e-04
ADD_65_U24,sa0,,5.0354003906e-04
RMAX_REG_5__SCAN_IN_ADD_65_U24_A,sa0,,5.0354003906e-04
RMIN_REG_5__SCAN_IN_ADD_65_U24_B,sa0,,5.0354003906e-04
ADD_65_U23,sa0,,5.0354003906e-04
ADD_65_U22,sa0,,5.0354003906e-04
ADD_65_U20,sa0,,5.0354003906e-04
ADD_65_U18,sa0,,5.0354003906e-04
ADD_65_U19,sa0,,5.0354003906e-04
ADD_65_U17,sa0,,5.0354003906e-04
ADD_65_U15,sa0,,5.0354003906e-04
RMAX_REG_3__SCAN_IN_ADD_65_U15_A,sa0,,5.0354003906e-04
RMIN_REG_3__SCAN_IN_ADD_65_U15_B,sa0,,5.0354003906e-04
ADD_65_U16,sa0,,5.0354003906e-04
RMAX_REG_2__SCAN_IN_ADD_65_U16_A,sa0,,5.0354003906e-04
RMIN_REG_2__SCAN_IN_ADD_65_U16_B,sa0,,5.0354003906e-04
ADD_65_U14,sa0,,5.0354003906e-04
ADD_65_U12,sa0,,5.0354003906e-04
ADD_65_U13,sa0,,5.0354003906e-04
ADD_65_U11,sa0,,5.0354003906e-04
ADD_65_U10,sa0,,5.0354003906e-04
RMAX_REG_0__SCAN_IN_ADD_65_U10_A,sa0,,5.0354003906e-04
RMIN_REG_0__SCAN_IN_ADD_65_U10_B,sa0,,5.0354003906e-04
ADD_65_U9,sa0,,5.0354003906e-04
RMAX_REG_1__SCAN_IN_ADD_65_U9_A,sa0,,5.0354003906e-04
RMIN_REG_1__SCAN_IN_ADD_65_U9_B,sa0,,5.0354003906e-04
ADD_65_U21,sa0,,5.0354003906e-04
RMAX_REG_4__SCAN_IN_ADD_65_U21_A,sa0,,5.0354003906e-04
RMIN_REG_4__SCAN_IN_ADD_65_U21_B,sa0,,5.0354003906e-04
ADD_65_U8,sa0,,5.0354003906e-04
U530,sa1,2,3.1250000000e-02
U512,sa1,2,3.1250000000e-02
U360,sa0,30,1.2388229370e-03
U566,sa0,,1.2388229370e-03
RESTART_U566_A,sa0,,1.2388229370e-03
RMIN_REG_6__SCAN_IN_U566_B,sa0,,1.2388229370e-03
U565,sa0,,1.2388229370e-03
U351_U565_A,sa0,,1.2388229370e-03
REG4_REG_6__SCAN_IN_U565_B,sa0,,1.2388229370e-03
U342,sa0,30,4.8862457275e-01
U388,sa0,,4.8862457275e-01
DATA_IN_5__U388_A,sa0,,4.8862457275e-01
U380_U388_B,sa0,,4.8862457275e-01
U387,sa0,,4.8862457275e-01
U382_U387_A,sa0,,4.8862457275e-01
RMAX_REG_5__SCAN_IN_U387_B,sa0,,4.8862457275e-01
U341,sa1,18,4.9218750000e-01
U404,sa1,30,2.9251480103e-01
U333,sa0,30,4.4522428513e-01
U411,sa0,,4.4522428513e-01
U401_U411_A,sa0,,4.4522428513e-01
RMIN_REG_4__SCAN_IN_U411_B,sa0,,4.4522428513e-01
U410,sa0,,4.4522428513e-01
DATA_IN_4__U410_A,sa0,,4.4522428513e-01
U403_U410_B,sa0,,4.4522428513e-01
U332,sa1,30,4.5916128159e-01
U413,sa1,30,1.9705531001e-01
U422,sa1,3,1.8750000000e-01
U324,sa0,5,3.7500000000e-01
U431,sa0,,3.7500000000e-01
U421_U431_A,sa0,,3.7500000000e-01
RLAST_REG_3__SCAN_IN_U431_B,sa0,,3.7500000000e-01
U430,sa0,,3.7500000000e-01
U278_U430_A,sa0,,3.7500000000e-01
DATA_IN_3__U430_B,sa0,,3.7500000000e-01
U431,sa1,4,1.8750000000e-01
U323,sa1,7,6.2500000000e-01
U440,sa1,2,1.2500000000e-01
U315,sa0,4,3.7500000000e-01
U449,sa0,,3.7500000000e-01
U378_U449_A,sa0,,3.7500000000e-01
REG1_REG_2__SCAN_IN_U449_B,sa0,,3.7500000000e-01
U448,sa0,,3.7500000000e-01
U376_U448_A,sa0,,3.7500000000e-01
DATA_IN_2__U448_B,sa0,,3.7500000000e-01
U314,sa1,6,6.2500000000e-01
U306,sa0,4,3.7500000000e-01
U467,sa0,,3.7500000000e-01
U378_U467_A,sa0,,3.7500000000e-01
REG2_REG_1__SCAN_IN_U467_B,sa0,,3.7500000000e-01
U466,sa0,,3.7500000000e-01
U376_U466_A,sa0,,3.7500000000e-01
REG1_REG_1__SCAN_IN_U466_B,sa0,,3.7500000000e-01
U305,sa1,6,6.2500000000e-01
U503,sa1,2,1.5625000000e-02
U521,sa1,30,1.2207031250e-03
U350,sa1,30,1.8950700760e-02
ENABLE_U350_A,sa0,,1.8950700760e-02
U351,sa0,30,8.0481052399e-02
RESTART_U351_A,sa1,,8.0481052399e-02
SUB_70_U24_SUB_70_U9_A,sa1,30,5.1536560059e-03
RMAX_REG_1__SCAN_IN_ADD_65_U12_A,sa0,1,0.0000000000e+00
U351_U565_A,sa1,30,2.8686523438e-03
U351_U555_B,sa1,30,3.7002563477e-04
U273_U534_B,sa1,30,4.8742294312e-03
U274_U533_B,sa1,30,4.9972534180e-03
U276_U531_B,sa1,30,3.4283638000e-02
U273_U516_B,sa1,30,2.9067993164e-03
U274_U515_B,sa1,30,1.8596649170e-03
U276_U513_B,sa1,30,2.1743774414e-02
U378_U511_A,sa1,30,1.5773248672e-01
U376_U450_A,sa1,4,2.5000000000e-01
U278_U422_A,sa1,4,2.1875000000e-01
U280,sa0,3,5.0000000000e-01
LT_90_U20,sa1,30,1.1340141296e-02
RMIN_REG_7__SCAN_IN_LT_90_U20_A,sa0,,1.1340141296e-02
LT_90_U11,sa1,30,2.7820467949e-05
DATA_IN_2__LT_90_U11_A,sa0,,2.7820467949e-05
ADD_65_U7,sa1,30,2.4414062500e-04
U513,sa1,30,8.9726448059e-03
U361,sa0,30,1.7032623291e-03
U568,sa0,,1.7032623291e-03
RESTART_U568_A,sa0,,1.7032623291e-03
RMIN_REG_5__SCAN_IN_U568_B,sa0,,1.7032623291e-03
U567,sa0,,1.7032623291e-03
U351_U567_A,sa0,,1.7032623291e-03
REG4_REG_5__SCAN_IN_U567_B,sa0,,1.7032623291e-03
U360,sa1,30,1.3551712036e-03
U343,sa0,30,5.1762008667e-01
U386,sa0,,5.1762008667e-01
DATA_IN_6__U386_A,sa0,,5.1762008667e-01
U380_U386_B,sa0,,5.1762008667e-01
U385,sa0,,5.1762008667e-01
U382_U385_A,sa0,,5.1762008667e-01
RMAX_REG_6__SCAN_IN_U385_B,sa0,,5.1762008667e-01
U342,sa1,10,4.8437500000e-01
U405,sa1,30,2.1736603975e-01
U334,sa0,30,4.4332909584e-01
U409,sa0,,4.4332909584e-01
U401_U409_A,sa0,,4.4332909584e-01
RMIN_REG_5__SCAN_IN_U409_B,sa0,,4.4332909584e-01
U408,sa0,,4.4332909584e-01
DATA_IN_5__U408_A,sa0,,4.4332909584e-01
U403_U408_B,sa0,,4.4332909584e-01
U333,sa1,30,4.7579336166e-01
U414,sa1,30,2.7817851305e-01
U423,sa1,4,1.8750000000e-01
U325,sa0,5,3.7500000000e-01
U429,sa0,,3.7500000000e-01
U421_U429_A,sa0,,3.7500000000e-01
RLAST_REG_4__SCAN_IN_U429_B,sa0,,3.7500000000e-01
U428,sa0,,3.7500000000e-01
U278_U428_A,sa0,,3.7500000000e-01
DATA_IN_4__U428_B,sa0,,3.7500000000e-01
U324,sa1,7,6.2500000000e-01
U432,sa1,3,1.8750000000e-01
U441,sa1,3,2.5000000000e-01
U316,sa0,4,3.7500000000e-01
U447,sa0,,3.7500000000e-01
U378_U447_A,sa0,,3.7500000000e-01
REG1_REG_3__SCAN_IN_U447_B,sa0,,3.7500000000e-01
U446,sa0,,3.7500000000e-01
U376_U446_A,sa0,,3.7500000000e-01
DATA_IN_3__U446_B,sa0,,3.7500000000e-01
U315,sa1,6,6.2500000000e-01
U450,sa1,2,1.2500000000e-01
U307,sa0,4,3.7500000000e-01
U465,sa0,,3.7500000000e-01
U378_U465_A,sa0,,3.7500000000e-01
REG2_REG_2__SCAN_IN_U465_B,sa0,,3.7500000000e-01
U464,sa0,,3.7500000000e-01
U376_U464_A,sa0,,3.7500000000e-01
REG1_REG_2__SCAN_IN_U464_B,sa0,,3.7500000000e-01
U306,sa1,6,6.2500000000e-01
U504,sa1,1,0.0000000000e+00
U522,sa1,30,2.0027160645e-04
U531,sa1,30,6.3171386719e-03
U540,sa1,30,6.7806243896e-04
U351,sa1,30,3.9250851078e-03
RESTART_U351_A,sa0,,3.9250851078e-03
R179_U5_SUB_70_U10_A,sa0,30,1.5640258789e-04
SUB_82_165_U10_SUB_82_165_U6_B,sa1,30,2.1839141846e-04
SUB_70_166_U21_SUB_70_166_U9_A,sa1,1,0.0000000000e+00
SUB_70_166_U12_SUB_70_166_U8_B,sa1,30,6.1035156250e-05
RMIN_REG_2__SCAN_IN_ADD_65_U13_B,sa0,30,5.5313110352e-05
SUB_82_U11_SUB_82_U7_B,sa1,30,2.8610229492e-05
U351_U575_A,sa1,30,4.7826766968e-03
U376_U460_A,sa1,4,2.5000000000e-01
U376_U442_A,sa1,4,2.5000000000e-01
U278_U432_A,sa1,4,2.1875000000e-01
U380_U392_B,sa1,17,9.1796875000e-02
U382_U391_A,sa1,17,1.5429687500e-01
U280,sa1,3,5.0000000000e-01
GT_88_U10,sa1,30,2.9373168945e-04
DATA_IN_2__GT_88_U10_A,sa0,,2.9373168945e-04
LT_90_U30,sa1,30,1.1041760445e-04
LT_90_U21,sa1,1,0.0000000000e+00
DATA_IN_0__LT_90_U21_A,sa0,,0.0000000000e+00
LT_90_U12,sa1,30,6.3776969910e-05
DATA_IN_3__LT_90_U12_A,sa0,,6.3776969910e-05
ADD_65_U8,sa1,30,2.3269653320e-04
RMAX_REG_5__SCAN_IN_ADD_65_U8_A,sa1,,2.3269653320e-04
RMIN_REG_5__SCAN_IN_ADD_65_U8_B,sa1,,2.3269653320e-04
U380,sa0,30,4.9439239502e-01
U345_U380_A,sa0,,4.9439239502e-01
U379,sa0,,4.9439239502e-01
GT_88_U6_U379_A,sa0,,4.9439239502e-01
STATO_REG_1__SCAN_IN_U379_B,sa0,,4.9439239502e-01
U532,sa1,2,1.5625000000e-02
U523,sa1,3,2.5000000000e-01
U514,sa1,2,1.5625000000e-02
U362,sa0,30,1.5869140934e-03
U570,sa0,,1.5869140934e-03
RESTART_U570_A,sa0,,1.5869140934e-03
RMIN_REG_4__SCAN_IN_U570_B,sa0,,1.5869140934e-03
U569,sa0,,1.5869140934e-03
U351_U569_A,sa0,,1.5869140934e-03
REG4_REG_4__SCAN_IN_U569_B,sa0,,1.5869140934e-03
U361,sa1,30,1.3856887817e-03
U353,sa0,30,2.3751258850e-03
U552,sa0,,2.3751258850e-03
RESTART_U552_A,sa0,,2.3751258850e-03
RMAX_REG_6__SCAN_IN_U552_B,sa0,,2.3751258850e-03
U551,sa0,,2.3751258850e-03
DATA_IN_6__U551_A,sa0,,2.3751258850e-03
U351_U551_B,sa0,,2.3751258850e-03
U344,sa0,30,4.2176055908e-01
U384,sa0,,4.2176055908e-01
DATA_IN_7__U384_A,sa0,,4.2176055908e-01
U380_U384_B,sa0,,4.2176055908e-01
U383,sa0,,4.2176055908e-01
U382_U383_A,sa0,,4.2176055908e-01
RMAX_REG_7__SCAN_IN_U383_B,sa0,,4.2176055908e-01
U343,sa1,6,4.6875000000e-01
U335,sa0,30,4.3340399861e-01
U407,sa0,,4.3340399861e-01
U401_U407_A,sa0,,4.3340399861e-01
RMIN_REG_6__SCAN_IN_U407_B,sa0,,4.3340399861e-01
U406,sa0,,4.3340399861e-01
DATA_IN_6__U406_A,sa0,,4.3340399861e-01
U403_U406_B,sa0,,4.3340399861e-01
U406,sa1,30,2.6629781723e-01
U334,sa1,30,4.8517370224e-01
U415,sa1,30,1.9920763373e-01
U424,sa1,3,1.8750000000e-01
U326,sa0,5,3.7500000000e-01
U427,sa0,,3.7500000000e-01
U421_U427_A,sa0,,3.7500000000e-01
RLAST_REG_5__SCAN_IN_U427_B,sa0,,3.7500000000e-01
U426,sa0,,3.7500000000e-01
U278_U426_A,sa0,,3.7500000000e-01
DATA_IN_5__U426_B,sa0,,3.7500000000e-01
U325,sa1,7,6.2500000000e-01
U433,sa1,4,1.8750000000e-01
U442,sa1,2,1.2500000000e-01
U317,sa0,4,3.7500000000e-01
U445,sa0,,3.7500000000e-01
U378_U445_A,sa0,,3.7500000000e-01
