net_name,f_type,cube_cnt,fdp
RESET_WX8624_B,sa1,2,2.5000000000e-01
RESET_WX8642_B,sa1,2,2.5000000000e-01
WX9544_WX9541_A,sa1,2,2.5000000000e-01
RESET_WX9551_B,sa1,2,2.5000000000e-01
RESET_WX9713_B,sa1,19,2.5000000000e-01
RESET_WX9731_B,sa1,19,2.5000000000e-01
WX9700_WX9763_A,sa1,2,2.5000000000e-01
RESET_WX9803_B,sa1,2,2.5000000000e-01
RESET_WX9821_B,sa1,2,2.5000000000e-01
RESET_WX9911_B,sa1,2,2.5000000000e-01
WX10869_WX10866_A,sa1,2,2.5000000000e-01
WX10887_WX10884_A,sa1,2,2.5000000000e-01
DATA_9_24,sa0,30,3.5156250000e-01
DATA_9_23,sa1,30,3.2031250000e-01
DATA_9_15,sa0,25,5.0000000000e-01
DATA_9_14,sa1,25,5.0000000000e-01
WX2297_WX1388_B,sa1,9,3.1250000000e-02
WX2296_WX1398_B,sa1,30,4.4921875000e-02
WX3675_WX1487_A,sa1,9,6.2500000000e-02
WX3696_WX1529_A,sa1,9,6.2500000000e-02
WX3759_WX1655_A,sa1,9,6.2500000000e-02
WX2297_WX1658_B,sa1,9,3.1250000000e-02
WX3780_WX1697_A,sa1,9,6.2500000000e-02
WX2297_WX1766_B,sa1,9,3.1250000000e-02
WX2298_WX2377_B,sa1,17,6.2500000000e-02
WX1884_WX2378_A,sa1,17,1.2500000000e-01
WX4898_WX2640_A,sa1,9,6.2500000000e-02
WX4919_WX2682_A,sa1,9,6.2500000000e-02
WX3589_WX2733_B,sa1,30,4.4921875000e-02
WX4961_WX2766_A,sa1,9,6.2500000000e-02
WX4982_WX2808_A,sa1,9,6.2500000000e-02
WX3590_WX2849_B,sa1,9,3.1250000000e-02
WX3590_WX2867_B,sa1,9,3.1250000000e-02
WX3590_WX2975_B,sa1,9,3.1250000000e-02
WX5066_WX2976_A,sa1,9,6.2500000000e-02
WX3590_WX2993_B,sa1,9,3.1250000000e-02
WX3591_WX3649_B,sa1,17,6.2500000000e-02
WX3189_WX3755_A,sa1,17,1.2500000000e-01
WX3591_WX3775_B,sa1,17,6.2500000000e-02
WX6184_WX3919_A,sa1,9,6.2500000000e-02
WX4883_WX3932_B,sa1,9,3.1250000000e-02
WX4882_WX3942_B,sa1,30,4.4921875000e-02
WX4883_WX3950_B,sa1,9,3.1250000000e-02
WX4374_WX3992_A,sa1,2,6.2500000000e-02
WX4883_WX4058_B,sa1,9,3.1250000000e-02
WX4882_WX4068_B,sa1,30,4.4921875000e-02
WX4883_WX4076_B,sa1,9,3.1250000000e-02
WX6268_WX4087_A,sa1,9,6.2500000000e-02
WX6289_WX4129_A,sa1,9,6.2500000000e-02
WX4883_WX4184_B,sa1,9,3.1250000000e-02
WX4882_WX4194_B,sa1,30,4.4921875000e-02
WX6373_WX4297_A,sa1,9,6.2500000000e-02
WX4883_WX4328_B,sa1,9,3.1250000000e-02
WX6394_WX4339_A,sa1,9,6.2500000000e-02
WX4884_WX4921_B,sa1,17,6.2500000000e-02
WX4467_WX4943_A,sa1,17,1.2500000000e-01
WX4884_WX5047_B,sa1,17,6.2500000000e-02
WX4485_WX5069_A,sa1,17,1.2500000000e-01
WX6176_WX5267_B,sa1,9,3.1250000000e-02
WX6175_WX5277_B,sa1,30,4.4921875000e-02
WX6176_WX5285_B,sa1,9,3.1250000000e-02
WX7554_WX5366_A,sa1,9,6.2500000000e-02
WX6176_WX5393_B,sa1,9,3.1250000000e-02
WX7575_WX5408_A,sa1,9,6.2500000000e-02
WX7596_WX5450_A,sa1,9,6.2500000000e-02
WX7617_WX5492_A,sa1,9,6.2500000000e-02
WX6176_WX5519_B,sa1,9,3.1250000000e-02
WX6175_WX5529_B,sa1,30,4.4921875000e-02
WX7638_WX5534_A,sa1,9,6.2500000000e-02
WX6176_WX5537_B,sa1,9,3.1250000000e-02
WX7680_WX5618_A,sa1,9,6.2500000000e-02
WX6176_WX5645_B,sa1,9,3.1250000000e-02
WX6177_WX6193_B,sa1,17,6.2500000000e-02
WX5754_WX6194_A,sa1,17,1.2500000000e-01
WX6177_WX6256_B,sa1,17,6.2500000000e-02
WX5763_WX6257_A,sa1,17,1.2500000000e-01
WX6177_WX6319_B,sa1,17,6.2500000000e-02
WX6177_WX6382_B,sa1,17,6.2500000000e-02
WX5781_WX6383_A,sa1,17,1.2500000000e-01
WX7469_WX6602_B,sa1,9,3.1250000000e-02
WX8819_WX6603_A,sa1,9,6.2500000000e-02
WX7468_WX6612_B,sa1,30,4.4921875000e-02
WX7469_WX6620_B,sa1,9,3.1250000000e-02
WX6966_WX6620_A,sa1,2,6.2500000000e-02
WX8840_WX6645_A,sa1,9,6.2500000000e-02
WX8903_WX6771_A,sa1,9,6.2500000000e-02
WX8924_WX6813_A,sa1,9,6.2500000000e-02
WX7470_WX7528_B,sa1,17,6.2500000000e-02
WX7059_WX7571_A,sa1,17,1.2500000000e-01
WX7470_WX7591_B,sa1,17,6.2500000000e-02
WX7068_WX7634_A,sa1,17,1.2500000000e-01
WX7470_WX7654_B,sa1,17,6.2500000000e-02
WX8762_WX7811_B,sa1,9,3.1250000000e-02
WX8761_WX7821_B,sa1,30,4.4921875000e-02
WX8253_WX7871_A,sa1,2,6.2500000000e-02
WX8762_WX8063_B,sa1,9,3.1250000000e-02
WX8761_WX8073_B,sa1,30,4.4921875000e-02
WX8762_WX8081_B,sa1,9,3.1250000000e-02
WX8289_WX8123_A,sa1,2,6.2500000000e-02
WX8762_WX8207_B,sa1,9,3.1250000000e-02
WX8763_WX8800_B,sa1,17,6.2500000000e-02
WX8346_WX8822_A,sa1,17,1.2500000000e-01
WX9594_WX9500_A,sa1,2,6.2500000000e-02
WX10859_WX10597_A,sa1,2,6.2500000000e-02
WX3361_II10044_A,sa1,9,6.2500000000e-02
WX3235_II10062_A,sa1,9,6.2500000000e-02
WX3303_II10129_A,sa1,9,6.2500000000e-02
WX3241_II10155_A,sa1,9,6.2500000000e-02
WX3433_II10170_A,sa1,9,6.2500000000e-02
WX3309_II10222_A,sa1,9,6.2500000000e-02
WX3373_II10230_A,sa1,9,6.2500000000e-02
WX3315_II10315_A,sa1,9,6.2500000000e-02
WX3253_II10341_A,sa1,9,6.2500000000e-02
WX3321_II10408_A,sa1,9,6.2500000000e-02
WX3327_II10501_A,sa1,9,6.2500000000e-02
WX3271_II10620_A,sa1,17,1.2500000000e-01
WX3071_II11062_B,sa1,1,0.0000000000e+00
WX3077_II11101_B,sa1,1,0.0000000000e+00
WX3083_II11140_B,sa1,1,0.0000000000e+00
WX3101_II11257_B,sa1,1,0.0000000000e+00
WX3113_II11335_B,sa1,1,0.0000000000e+00
WX3192_II11401_A,sa1,1,0.0000000000e+00
WX3125_II11413_B,sa1,1,0.0000000000e+00
WX3131_II11452_B,sa1,1,0.0000000000e+00
WX3200_II11546_A,sa1,2,1.2500000000e-01
WX3208_II11601_A,sa1,2,1.2500000000e-01
WX4511_II15500_A,sa1,3,1.2500000000e-01
WX6021_II18211_A,sa1,9,6.2500000000e-02
WX7120_II22170_A,sa1,9,6.2500000000e-02
WX7200_II22423_A,sa1,9,6.2500000000e-02
WX7101_II23701_A,sa1,2,1.2500000000e-01
WX506,sa1,3,7.5000000000e-01
WX516,sa0,2,2.5000000000e-01
WX519_WX516_A,sa0,,2.5000000000e-01
RESET_WX516_B,sa0,,2.5000000000e-01
WX524,sa1,3,7.5000000000e-01
WX534,sa0,2,2.5000000000e-01
WX537_WX534_A,sa0,,2.5000000000e-01
RESET_WX534_B,sa0,,2.5000000000e-01
WX542,sa1,3,7.5000000000e-01
WX650,sa1,20,7.5000000000e-01
WX660,sa0,19,2.5000000000e-01
WX160,sa0,,2.5000000000e-01
WX159,sa1,,2.5000000000e-01
WX150,sa0,,2.5000000000e-01
RESET_WX660_B,sa0,,2.5000000000e-01
WX704,sa1,20,7.5000000000e-01
WX714,sa0,2,2.5000000000e-01
WX651_WX714_A,sa0,,2.5000000000e-01
RESET_WX714_B,sa0,,2.5000000000e-01
WX722,sa1,3,7.5000000000e-01
WX732,sa0,2,2.5000000000e-01
WX669_WX732_A,sa0,,2.5000000000e-01
RESET_WX732_B,sa0,,2.5000000000e-01
WX740,sa1,3,7.5000000000e-01
WX750,sa0,2,2.5000000000e-01
WX687_WX750_A,sa0,,2.5000000000e-01
RESET_WX750_B,sa0,,2.5000000000e-01
WX804,sa0,2,2.5000000000e-01
WX741_WX804_A,sa0,,2.5000000000e-01
RESET_WX804_B,sa0,,2.5000000000e-01
WX812,sa1,3,7.5000000000e-01
WX822,sa0,2,2.5000000000e-01
WX759_WX822_A,sa0,,2.5000000000e-01
RESET_WX822_B,sa0,,2.5000000000e-01
WX830,sa1,3,7.5000000000e-01
WX840,sa0,2,2.5000000000e-01
WX777_WX840_A,sa0,,2.5000000000e-01
RESET_WX840_B,sa0,,2.5000000000e-01
WX10329,sa1,4,7.5000000000e-01
WX10339,sa0,3,2.5000000000e-01
WX10304,sa0,,2.5000000000e-01
II31683,sa0,,2.5000000000e-01
WX9682_II31683_A,sa0,,2.5000000000e-01
II31682_II31683_B,sa0,,2.5000000000e-01
II31684,sa0,,2.5000000000e-01
CRC_OUT_2_11_II31684_A,sa0,,2.5000000000e-01
II31682_II31684_B,sa0,,2.5000000000e-01
WX10314_WX10339_B,sa0,,2.5000000000e-01
WX10347,sa1,6,7.5000000000e-01
WX10357,sa0,3,2.5000000000e-01
WX10296,sa0,,2.5000000000e-01
II31627,sa0,,2.5000000000e-01
WX9673_II31627_A,sa0,,2.5000000000e-01
II31626_II31627_B,sa0,,2.5000000000e-01
II31628,sa0,,2.5000000000e-01
CRC_OUT_2_20_II31628_A,sa0,,2.5000000000e-01
II31626_II31628_B,sa0,,2.5000000000e-01
WX10314_WX10357_B,sa0,,2.5000000000e-01
WX10365,sa1,4,7.5000000000e-01
WX10375,sa0,3,2.5000000000e-01
WX10287,sa0,,2.5000000000e-01
II31564,sa0,,2.5000000000e-01
WX9664_II31564_A,sa0,,2.5000000000e-01
II31563_II31564_B,sa0,,2.5000000000e-01
II31565,sa0,,2.5000000000e-01
CRC_OUT_2_29_II31565_A,sa0,,2.5000000000e-01
II31563_II31565_B,sa0,,2.5000000000e-01
WX10314_WX10375_B,sa0,,2.5000000000e-01
WX10834,sa0,2,2.5000000000e-01
WX10837_WX10834_A,sa0,,2.5000000000e-01
RESET_WX10834_B,sa0,,2.5000000000e-01
WX10842,sa1,3,7.5000000000e-01
WX10852,sa0,2,2.5000000000e-01
WX10855_WX10852_A,sa0,,2.5000000000e-01
RESET_WX10852_B,sa0,,2.5000000000e-01
WX10860,sa1,3,7.5000000000e-01
WX10870,sa0,2,2.5000000000e-01
WX10873_WX10870_A,sa0,,2.5000000000e-01
RESET_WX10870_B,sa0,,2.5000000000e-01
WX11058,sa1,3,7.5000000000e-01
WX11068,sa0,2,2.5000000000e-01
WX11005_WX11068_A,sa0,,2.5000000000e-01
RESET_WX11068_B,sa0,,2.5000000000e-01
WX11076,sa1,3,7.5000000000e-01
WX11086,sa0,2,2.5000000000e-01
WX11023_WX11086_A,sa0,,2.5000000000e-01
RESET_WX11086_B,sa0,,2.5000000000e-01
WX11094,sa1,3,7.5000000000e-01
WX11148,sa1,3,7.5000000000e-01
WX11158,sa0,2,2.5000000000e-01
WX11095_WX11158_A,sa0,,2.5000000000e-01
RESET_WX11158_B,sa0,,2.5000000000e-01
WX11166,sa1,3,7.5000000000e-01
WX11176,sa0,2,2.5000000000e-01
WX11113_WX11176_A,sa0,,2.5000000000e-01
RESET_WX11176_B,sa0,,2.5000000000e-01
WX11184,sa1,3,7.5000000000e-01
WX11194,sa0,2,2.5000000000e-01
WX11131_WX11194_A,sa0,,2.5000000000e-01
RESET_WX11194_B,sa0,,2.5000000000e-01
WX11238,sa1,3,7.5000000000e-01
WX11608,sa0,3,2.5000000000e-01
WX11578,sa0,,2.5000000000e-01
II35555,sa0,,2.5000000000e-01
WX10987_II35555_A,sa0,,2.5000000000e-01
II35554_II35555_B,sa0,,2.5000000000e-01
II35556,sa0,,2.5000000000e-01
CRC_OUT_1_31_II35556_A,sa0,,2.5000000000e-01
II35554_II35556_B,sa0,,2.5000000000e-01
WX11607_WX11608_B,sa0,,2.5000000000e-01
WX11616,sa1,6,7.5000000000e-01
WX11626,sa0,3,2.5000000000e-01
WX11599,sa0,,2.5000000000e-01
II35702,sa0,,2.5000000000e-01
WX10978_II35702_A,sa0,,2.5000000000e-01
II35701_II35702_B,sa0,,2.5000000000e-01
II35703,sa0,,2.5000000000e-01
CRC_OUT_1_8_II35703_A,sa0,,2.5000000000e-01
II35701_II35703_B,sa0,,2.5000000000e-01
WX11607_WX11626_B,sa0,,2.5000000000e-01
WX11634,sa1,4,7.5000000000e-01
WX11644,sa0,3,2.5000000000e-01
WX11592,sa0,,2.5000000000e-01
II35653,sa0,,2.5000000000e-01
WX10969_II35653_A,sa0,,2.5000000000e-01
II35652_II35653_B,sa0,,2.5000000000e-01
II35654,sa0,,2.5000000000e-01
CRC_OUT_1_17_II35654_A,sa0,,2.5000000000e-01
II35652_II35654_B,sa0,,2.5000000000e-01
WX11607_WX11644_B,sa0,,2.5000000000e-01
WX11652,sa1,4,7.5000000000e-01
WX11662,sa0,3,2.5000000000e-01
WX11583,sa0,,2.5000000000e-01
II35590,sa0,,2.5000000000e-01
WX10960_II35590_A,sa0,,2.5000000000e-01
II35589_II35590_B,sa0,,2.5000000000e-01
II35591,sa0,,2.5000000000e-01
CRC_OUT_1_26_II35591_A,sa0,,2.5000000000e-01
II35589_II35591_B,sa0,,2.5000000000e-01
WX11607_WX11662_B,sa0,,2.5000000000e-01
WX11670,sa1,4,7.5000000000e-01
WX146,sa1,19,2.5000000000e-01
WX145,sa0,,2.5000000000e-01
WX136,sa1,,2.5000000000e-01
WX134,sa1,,2.5000000000e-01
WX133,sa1,,2.5000000000e-01
WX272,sa1,19,2.5000000000e-01
WX271,sa0,,2.5000000000e-01
WX262,sa1,,2.5000000000e-01
WX260,sa1,,2.5000000000e-01
WX259,sa1,,2.5000000000e-01
WX10392,sa1,13,2.5000000000e-01
WX10391,sa0,,2.5000000000e-01
WX10382,sa1,,2.5000000000e-01
WX10380,sa1,,2.5000000000e-01
WX10379,sa1,,2.5000000000e-01
WX10518,sa1,13,2.5000000000e-01
WX10517,sa0,,2.5000000000e-01
WX10508,sa1,,2.5000000000e-01
WX10506,sa1,,2.5000000000e-01
WX10505,sa1,,2.5000000000e-01
WX10644,sa1,13,2.5000000000e-01
WX10643,sa0,,2.5000000000e-01
WX10634,sa1,,2.5000000000e-01
WX10632,sa1,,2.5000000000e-01
WX10631,sa1,,2.5000000000e-01
WX10770,sa1,13,2.5000000000e-01
WX10769,sa0,,2.5000000000e-01
WX10760,sa1,,2.5000000000e-01
WX10758,sa1,,2.5000000000e-01
WX10757,sa1,,2.5000000000e-01
WX11607,sa1,30,4.9988094527e-01
WX11574,sa0,,4.9988094527e-01
RESET_WX11574_A,sa1,,4.9988094527e-01
WX138,sa0,9,6.2500000000e-02
WX2354_WX138_A,sa0,,6.2500000000e-02
WX139,sa0,,6.2500000000e-02
WX1004_WX139_A,sa1,,6.2500000000e-02
WX147,sa0,10,1.2500000000e-01
WX158,sa0,,1.2500000000e-01
WX1003_WX147_B,sa0,,1.2500000000e-01
WX156,sa0,9,6.2500000000e-02
DATA_9_23_WX156_A,sa0,,6.2500000000e-02
WX157,sa0,,6.2500000000e-02
WX1004_WX157_A,sa1,,6.2500000000e-02
WX165,sa0,2,6.2500000000e-02
CRC_OUT_9_22_WX165_A,sa0,,6.2500000000e-02
WX1004_WX165_B,sa0,,6.2500000000e-02
WX182,sa1,10,1.2500000000e-01
WX180,sa1,,1.2500000000e-01
WX179,sa1,,1.2500000000e-01
WX183,sa0,2,6.2500000000e-02
WX505_WX183_A,sa0,,6.2500000000e-02
WX1004_WX183_B,sa0,,6.2500000000e-02
WX191,sa1,30,4.4921875000e-02
WX1003_WX191_A,sa0,,4.4921875000e-02
WX209,sa1,17,3.1250000000e-02
WX1004_WX209_A,sa0,,3.1250000000e-02
WX227,sa1,9,3.1250000000e-02
WX1004_WX227_A,sa0,,3.1250000000e-02
WX246,sa0,10,1.2500000000e-01
WX252,sa0,,1.2500000000e-01
WX247,sa0,,1.2500000000e-01
WX1003_WX247_A,sa1,,1.2500000000e-01
WX264,sa0,9,6.2500000000e-02
WX2417_WX264_A,sa0,,6.2500000000e-02
WX265,sa0,,6.2500000000e-02
WX1004_WX265_A,sa1,,6.2500000000e-02
WX273,sa0,10,1.2500000000e-01
WX284,sa0,,1.2500000000e-01
WX1003_WX273_B,sa0,,1.2500000000e-01
WX282,sa0,9,6.2500000000e-02
DATA_9_14_WX282_A,sa0,,6.2500000000e-02
WX283,sa0,,6.2500000000e-02
WX1004_WX283_A,sa1,,6.2500000000e-02
WX291,sa0,2,6.2500000000e-02
CRC_OUT_9_13_WX291_A,sa0,,6.2500000000e-02
WX1004_WX291_B,sa0,,6.2500000000e-02
WX308,sa1,10,1.2500000000e-01
WX306,sa1,,1.2500000000e-01
WX305,sa1,,1.2500000000e-01
WX309,sa0,2,6.2500000000e-02
WX523_WX309_A,sa0,,6.2500000000e-02
WX1004_WX309_B,sa0,,6.2500000000e-02
WX326,sa1,10,1.2500000000e-01
WX324,sa1,,1.2500000000e-01
WX323,sa1,,1.2500000000e-01
WX317,sa1,30,4.4921875000e-02
WX1003_WX317_A,sa0,,4.4921875000e-02
WX335,sa1,17,3.1250000000e-02
WX1004_WX335_A,sa0,,3.1250000000e-02
WX353,sa1,9,3.1250000000e-02
WX1004_WX353_A,sa0,,3.1250000000e-02
WX372,sa0,10,1.2500000000e-01
WX378,sa0,,1.2500000000e-01
WX373,sa0,,1.2500000000e-01
WX1003_WX373_A,sa1,,1.2500000000e-01
WX390,sa0,9,6.2500000000e-02
WX2480_WX390_A,sa0,,6.2500000000e-02
WX391,sa0,,6.2500000000e-02
WX1004_WX391_A,sa1,,6.2500000000e-02
WX408,sa0,9,6.2500000000e-02
DATA_9_5_WX408_A,sa0,,6.2500000000e-02
WX409,sa0,,6.2500000000e-02
WX1004_WX409_A,sa1,,6.2500000000e-02
WX417,sa0,2,6.2500000000e-02
CRC_OUT_9_4_WX417_A,sa0,,6.2500000000e-02
WX1004_WX417_B,sa0,,6.2500000000e-02
WX434,sa1,10,1.2500000000e-01
WX432,sa1,,1.2500000000e-01
WX431,sa1,,1.2500000000e-01
WX435,sa0,2,6.2500000000e-02
WX541_WX435_A,sa0,,6.2500000000e-02
WX1004_WX435_B,sa0,,6.2500000000e-02
WX452,sa1,10,1.2500000000e-01
WX450,sa1,,1.2500000000e-01
WX449,sa1,,1.2500000000e-01
WX443,sa1,30,4.4921875000e-02
WX1003_WX443_A,sa0,,4.4921875000e-02
WX461,sa1,17,3.1250000000e-02
WX1004_WX461_A,sa0,,3.1250000000e-02
WX10077,sa1,17,1.2500000000e-01
WX10076,sa0,,1.2500000000e-01
WX10075,sa1,,1.2500000000e-01
WX10073,sa1,,1.2500000000e-01
WX10072,sa1,,1.2500000000e-01
WX10168,sa0,17,1.2500000000e-01
WX10167,sa1,,1.2500000000e-01
WX10166,sa0,,1.2500000000e-01
WX10266,sa1,17,1.2500000000e-01
WX10265,sa0,,1.2500000000e-01
WX10264,sa1,,1.2500000000e-01
WX10262,sa1,,1.2500000000e-01
WX10261,sa1,,1.2500000000e-01
WX10087,sa0,17,1.2500000000e-01
WX9635_WX10087_A,sa0,,1.2500000000e-01
WX10088,sa0,,1.2500000000e-01
WX10056_WX10088_A,sa1,,1.2500000000e-01
WX10095,sa1,1,0.0000000000e+00
WX10056_WX10095_A,sa0,,0.0000000000e+00
WX10158,sa1,1,0.0000000000e+00
WX10056_WX10158_A,sa0,,0.0000000000e+00
WX10177,sa0,1,0.0000000000e+00
WX10176,sa0,,0.0000000000e+00
II31309,sa0,,0.0000000000e+00
WX9648_II31309_A,sa0,,0.0000000000e+00
II31308_II31309_B,sa0,,0.0000000000e+00
II31310,sa0,,0.0000000000e+00
WX9570_II31310_A,sa0,,0.0000000000e+00
II31308_II31310_B,sa0,,0.0000000000e+00
WX10056_WX10177_B,sa0,,0.0000000000e+00
WX10176,sa1,1,0.0000000000e+00
WX10239,sa1,1,0.0000000000e+00
WX10276,sa0,17,1.2500000000e-01
WX9662_WX10276_A,sa0,,1.2500000000e-01
WX10277,sa0,,1.2500000000e-01
WX10056_WX10277_A,sa1,,1.2500000000e-01
WX10284,sa1,5,2.5000000000e-01
WX10293,sa1,3,2.5000000000e-01
WX10384,sa0,2,6.2500000000e-02
DATA_0_31,sa0,,6.2500000000e-02
WX10385,sa0,,6.2500000000e-02
WX11348_WX10385_A,sa1,,6.2500000000e-02
WX11356,sa0,17,1.2500000000e-01
WX11355,sa1,,1.2500000000e-01
WX11354,sa0,,1.2500000000e-01
WX10393,sa0,10,1.2500000000e-01
WX10404,sa0,,1.2500000000e-01
WX11347_WX10393_B,sa0,,1.2500000000e-01
WX10428,sa1,4,1.2500000000e-01
WX10426,sa1,,1.2500000000e-01
WX10425,sa1,,1.2500000000e-01
WX10429,sa0,2,6.2500000000e-02
WX10835_WX10429_A,sa0,,6.2500000000e-02
WX11348_WX10429_B,sa0,,6.2500000000e-02
WX10446,sa1,10,1.2500000000e-01
WX10444,sa1,,1.2500000000e-01
WX10443,sa1,,1.2500000000e-01
