net_name,f_type,cube_cnt,fdp
U325_U309_A,sa1,30,1.6796875000e-01
ADD_53_U7,sa1,9,3.6621093750e-04
U510,sa1,2,1.9531250000e-03
U501,sa1,17,6.2500000000e-02
U420,sa1,30,5.3588867188e-02
GT_80_U6_U420_A,sa0,,5.3588867188e-02
U411,sa1,30,3.0981445313e-01
U402,sa1,30,1.2474811077e-01
STATO_REG_3__SCAN_IN_U402_A,sa0,,1.2474811077e-01
U340,sa0,15,1.6052246094e-02
U396,sa0,,1.6052246094e-02
CONT_REG_3__SCAN_IN_U396_A,sa1,,1.6052246094e-02
U421_U340_B,sa0,,1.6052246094e-02
U421,sa0,3,3.9062500000e-03
U385_U421_A,sa1,,3.9062500000e-03
U331,sa0,30,6.0722351074e-02
R_IN_REG_1__SCAN_IN_U331_A,sa1,,6.0722351074e-02
U330,sa1,30,4.1521736979e-01
STATO_REG_2__SCAN_IN_U330_A,sa1,,4.1521736979e-01
STATO_REG_1__SCAN_IN_U330_B,sa1,,4.1521736979e-01
U403,sa0,7,3.0761718750e-02
CONT1_REG_8__SCAN_IN_U403_A,sa1,,3.0761718750e-02
U322,sa0,8,6.1523437500e-02
U314_U322_A,sa0,,6.1523437500e-02
U391_U322_B,sa0,,6.1523437500e-02
U321,sa1,30,7.5934410095e-02
U430,sa0,19,1.2304687500e-01
U393_U430_A,sa1,,1.2304687500e-01
U313,sa0,30,1.0388183594e-01
U324_U313_A,sa0,,1.0388183594e-01
U398_U313_B,sa0,,1.0388183594e-01
U312,sa1,15,1.0437011719e-01
R254_U21_R254_U112_A,sa1,30,5.3482055664e-02
R_IN_REG_1__SCAN_IN_R254_U101_A,sa1,30,1.0894775391e-02
CONT1_REG_4__SCAN_IN_R254_U98_B,sa1,30,9.5672607422e-03
ADD_88_U27_ADD_88_U13_A,sa1,7,1.8554687500e-02
U328_U541_A,sa1,8,2.5781250000e-01
U328_U532_A,sa1,14,2.6464843750e-01
U313_U492_B,sa1,30,1.3793945313e-01
U321_U485_A,sa1,30,1.1065673828e-01
U322_U484_A,sa1,30,1.6516113281e-01
U315_U481_B,sa1,30,3.5308837891e-02
U437_U441_A,sa1,11,3.2653808594e-02
U421_U339_B,sa1,7,1.5625000000e-02
U316_U328_A,sa1,15,2.8027343750e-01
CONT1_REG_0__SCAN_IN_U312_A,sa1,9,4.5166015625e-02
ADD_53_U9,sa0,15,1.3427734375e-03
ADD_53_U20_ADD_53_U9_A,sa0,,1.3427734375e-03
CONT_REG_2__SCAN_IN_ADD_53_U9_B,sa0,,1.3427734375e-03
ADD_53_U8,sa1,5,1.8310546875e-04
CONT_REG_2__SCAN_IN_ADD_53_U8_A,sa0,,1.8310546875e-04
U520,sa1,2,1.9531250000e-03
U511,sa1,7,6.2500000000e-02
U502,sa1,5,2.3437500000e-02
U404,sa0,5,5.0000000000e-01
U564,sa0,,5.0000000000e-01
X_IN_5_,sa0,,5.0000000000e-01
U434_U564_B,sa0,,5.0000000000e-01
U563,sa0,,5.0000000000e-01
U417_U563_A,sa0,,5.0000000000e-01
R_IN_REG_5__SCAN_IN_U563_B,sa0,,5.0000000000e-01
U412,sa1,30,3.1689453125e-01
U350,sa0,15,1.4160156250e-02
U402_U350_A,sa0,,1.4160156250e-02
CONT1_REG_2__SCAN_IN_U350_B,sa0,,1.4160156250e-02
U341,sa0,3,6.1035156250e-05
U421_U341_A,sa0,,6.1035156250e-05
CONT_REG_2__SCAN_IN_U341_B,sa0,,6.1035156250e-05
U340,sa1,7,4.2724609375e-04
U421,sa1,7,1.2109375000e-01
U385_U421_A,sa0,,1.2109375000e-01
U332,sa0,8,5.2734375000e-02
U385_U332_A,sa0,,5.2734375000e-02
R_IN_REG_5__SCAN_IN_U332_B,sa0,,5.2734375000e-02
U331,sa1,30,2.2197723389e-02
R_IN_REG_1__SCAN_IN_U331_A,sa0,,2.2197723389e-02
U403,sa1,16,2.7832031250e-02
CONT1_REG_8__SCAN_IN_U403_A,sa0,,2.7832031250e-02
U323,sa0,7,3.0761718750e-02
U316_U323_A,sa0,,3.0761718750e-02
CONT1_REG_8__SCAN_IN_U323_B,sa0,,3.0761718750e-02
U322,sa1,30,1.0564422607e-01
U430,sa1,30,1.8006896973e-01
U393_U430_A,sa0,,1.8006896973e-01
U314,sa0,14,1.2304687500e-01
U320_U314_A,sa0,,1.2304687500e-01
STATO_REG_0__SCAN_IN_U314_B,sa0,,1.2304687500e-01
U313,sa1,30,1.5214157104e-01
R254_U10_R254_U114_B,sa1,30,1.2710571289e-02
R254_U11_R254_U114_A,sa1,30,4.4486999512e-02
ADD_88_U23_ADD_88_U26_B,sa1,7,4.3945312500e-03
ADD_88_U28_ADD_88_U22_A,sa1,5,2.4902343750e-02
CONT1_REG_6__SCAN_IN_R229_U95_B,sa1,12,3.1250000000e-02
U434_U570_B,sa1,4,2.1875000000e-01
U391_U560_A,sa1,2,1.9531250000e-03
U393_U540_A,sa1,6,4.6875000000e-02
U393_U531_A,sa1,9,4.6875000000e-02
U321_U495_A,sa1,30,1.4257812500e-01
U322_U494_A,sa1,30,1.6845703125e-01
U315_U491_B,sa1,30,5.1208496094e-02
U317_U444_B,sa1,24,1.4916992188e-01
U419_U431_C,sa1,3,4.6875000000e-02
U385_U332_A,sa1,9,9.7656250000e-04
U387_U320_B,sa1,30,5.2051544189e-02
CONT1_REG_2__SCAN_IN_U311_A,sa1,21,4.5043945313e-02
ADD_53_U9,sa1,5,1.8310546875e-04
U521,sa1,5,6.2500000000e-02
U512,sa1,3,2.3437500000e-02
U503,sa1,30,2.4609375000e-01
U405,sa0,5,5.0000000000e-01
U566,sa0,,5.0000000000e-01
X_IN_4_,sa0,,5.0000000000e-01
U434_U566_B,sa0,,5.0000000000e-01
U565,sa0,,5.0000000000e-01
U417_U565_A,sa0,,5.0000000000e-01
R_IN_REG_4__SCAN_IN_U565_B,sa0,,5.0000000000e-01
U404,sa1,6,5.0000000000e-01
U440,sa1,7,6.1035156250e-04
U413,sa1,30,3.2006835938e-01
U530,sa1,7,1.5625000000e-02
U431,sa1,3,7.8125000000e-02
U360,sa0,4,1.2890625000e-01
U423,sa0,,1.2890625000e-01
U309_U423_A,sa0,,1.2890625000e-01
U421_U423_B,sa0,,1.2890625000e-01
U422,sa0,,1.2890625000e-01
U324_U422_A,sa0,,1.2890625000e-01
STATO_REG_0__SCAN_IN_U422_B,sa0,,1.2890625000e-01
U422,sa1,2,1.2500000000e-01
U351,sa0,15,1.4038085938e-02
U402_U351_A,sa0,,1.4038085938e-02
CONT1_REG_1__SCAN_IN_U351_B,sa0,,1.4038085938e-02
U350,sa1,30,2.6855468750e-02
U342,sa0,5,3.9672851563e-03
U397,sa0,,3.9672851563e-03
CONT_REG_1__SCAN_IN_U397_A,sa1,,3.9672851563e-03
U421_U342_B,sa0,,3.9672851563e-03
U341,sa1,6,7.8735351563e-03
U333,sa0,17,1.0742187500e-02
U385_U333_A,sa0,,1.0742187500e-02
U390_U333_B,sa0,,1.0742187500e-02
U332,sa1,24,5.2734375000e-02
U323,sa1,30,6.0040283203e-01
U315,sa0,30,4.8328399658e-02
U398_U315_A,sa0,,4.8328399658e-02
U386_U315_B,sa0,,4.8328399658e-02
U314,sa1,30,8.0226898193e-02
U324,sa0,14,2.5000000000e-01
STATO_REG_2__SCAN_IN_U324_A,sa0,,2.5000000000e-01
STATO_REG_1__SCAN_IN_U324_B,sa0,,2.5000000000e-01
R254_U31_R254_U112_B,sa1,30,6.3552856445e-03
R_IN_REG_1__SCAN_IN_R254_U103_A,sa1,30,6.6757202148e-03
ADD_88_U25_ADD_88_U26_A,sa1,7,7.3242187500e-03
R229_U12_R229_U100_B,sa1,7,1.5625000000e-02
CONT1_REG_8__SCAN_IN_R229_U85_B,sa1,14,3.1250000000e-02
CONT1_REG_6__SCAN_IN_R229_U69_B,sa1,19,8.5449218750e-03
U417_U571_A,sa1,2,3.1250000000e-02
U323_U539_A,sa1,18,2.6171875000e-01
U318_U507_B,sa1,30,1.1471557617e-01
U319_U506_B,sa1,30,1.4898681641e-01
U453_U463_A,sa1,30,9.5123291016e-02
U318_U462_B,sa1,30,5.9082031250e-02
U319_U461_B,sa1,30,1.1732482910e-01
U437_U443_A,sa1,12,3.2714843750e-02
U309_U436_A,sa1,30,1.9027709961e-02
U385_U333_A,sa1,8,4.8828125000e-04
U398_U320_A,sa1,30,2.5961303711e-01
U522,sa1,3,2.3437500000e-02
U513,sa1,21,2.5000000000e-01
U406,sa0,5,5.0000000000e-01
U568,sa0,,5.0000000000e-01
X_IN_3_,sa0,,5.0000000000e-01
U434_U568_B,sa0,,5.0000000000e-01
U567,sa0,,5.0000000000e-01
U417_U567_A,sa0,,5.0000000000e-01
R_IN_REG_3__SCAN_IN_U567_B,sa0,,5.0000000000e-01
U405,sa1,6,5.0000000000e-01
U450,sa1,30,3.6721229553e-03
U441,sa1,10,4.6679687500e-01
U414,sa1,27,3.2104492188e-01
U504,sa1,2,3.1250000000e-02
U370,sa0,30,3.9062500000e-01
U525,sa0,,3.9062500000e-01
R248_U6_U525_A,sa0,,3.9062500000e-01
U319_U525_B,sa0,,3.9062500000e-01
U526,sa0,,3.9062500000e-01
R229_U42,sa0,,3.9062500000e-01
R229_U128,sa0,,3.9062500000e-01
R229_U30_R229_U128_A,sa0,,3.9062500000e-01
R229_U80_R229_U128_B,sa0,,3.9062500000e-01
R229_U127,sa0,,3.9062500000e-01
R229_U18_R229_U127_A,sa0,,3.9062500000e-01
R229_U126,sa0,,3.9062500000e-01
R229_U30_R229_U126_A,sa1,,3.9062500000e-01
U318_U526_B,sa0,,3.9062500000e-01
U524,sa0,,3.9062500000e-01
U322_U524_A,sa0,,3.9062500000e-01
CONT_REG_0__SCAN_IN_U524_B,sa0,,3.9062500000e-01
U528,sa0,,3.9062500000e-01
U453_U528_A,sa0,,3.9062500000e-01
CONT1_REG_0__SCAN_IN_U528_B,sa0,,3.9062500000e-01
U527,sa0,,3.9062500000e-01
U523,sa0,,3.9062500000e-01
U521,sa0,,3.9062500000e-01
R254_U15,sa0,,3.9062500000e-01
R254_U128,sa0,,3.9062500000e-01
R254_U66,sa0,,3.9062500000e-01
R254_U39_R254_U66_A,sa1,,3.9062500000e-01
R_IN_REG_1__SCAN_IN_R254_U128_B,sa0,,3.9062500000e-01
R254_U127,sa0,,3.9062500000e-01
U331_R254_U127_A,sa0,,3.9062500000e-01
R254_U39_R254_U127_B,sa0,,3.9062500000e-01
U315_U521_B,sa0,,3.9062500000e-01
U520,sa0,,3.9062500000e-01
U320_U520_A,sa0,,3.9062500000e-01
R_IN_REG_0__SCAN_IN_U520_B,sa0,,3.9062500000e-01
U522,sa0,,3.9062500000e-01
U313_U522_A,sa0,,3.9062500000e-01
CONT1_REG_0__SCAN_IN_U522_B,sa0,,3.9062500000e-01
U388_U527_B,sa0,,3.9062500000e-01
U531,sa1,4,4.3750000000e-01
U540,sa1,4,4.3750000000e-01
U432,sa1,7,1.2109375000e-01
U361,sa0,4,5.0000000000e-01
U426,sa0,,5.0000000000e-01
U325_U426_A,sa0,,5.0000000000e-01
STATO_REG_0__SCAN_IN_U426_B,sa0,,5.0000000000e-01
U425,sa0,,5.0000000000e-01
U424,sa0,,5.0000000000e-01
STATO_REG_1__SCAN_IN_U424_A,sa0,,5.0000000000e-01
STATO_REG_0__SCAN_IN_U424_B,sa0,,5.0000000000e-01
STATO_REG_2__SCAN_IN_U425_B,sa0,,5.0000000000e-01
U360,sa1,10,8.7109375000e-01
U423,sa1,3,3.9062500000e-03
U352,sa0,6,1.4038085938e-02
U402_U352_A,sa0,,1.4038085938e-02
CONT1_REG_0__SCAN_IN_U352_B,sa0,,1.4038085938e-02
U351,sa1,30,2.6977539063e-02
U342,sa1,3,6.1035156250e-05
U334,sa0,11,1.0253906250e-02
U385_U334_A,sa0,,1.0253906250e-02
U359_U334_B,sa0,,1.0253906250e-02
U333,sa1,4,9.7656250000e-03
U316,sa0,10,5.8105468750e-02
U430_U316_A,sa0,,5.8105468750e-02
STATO_REG_3__SCAN_IN_U316_B,sa0,,5.8105468750e-02
U315,sa1,30,8.4609985352e-02
U324,sa1,30,3.7889862061e-01
U325,sa0,10,2.5000000000e-01
U387_U325_A,sa0,,2.5000000000e-01
STATO_REG_1__SCAN_IN_U325_B,sa0,,2.5000000000e-01
R254_U40_R254_U113_B,sa1,30,4.4486999512e-02
R248_U10_R248_U110_B,sa1,15,2.9418945313e-02
U434_U572_B,sa1,4,2.1875000000e-01
U417_U563_A,sa1,2,3.1250000000e-02
U328_U535_A,sa1,12,2.6367187500e-01
U318_U526_B,sa1,30,2.2656250000e-01
U319_U525_B,sa1,24,1.1035156250e-01
U318_U517_B,sa1,30,1.2515258789e-01
U319_U516_B,sa1,30,2.1380615234e-01
U453_U509_A,sa1,30,1.1608886719e-01
U326_U455_B,sa1,30,8.3152770996e-02
U327_U454_B,sa1,30,9.3063354492e-02
U317_U446_B,sa1,19,2.6586914063e-01
U385_U432_B,sa1,3,3.9062500000e-03
U385_U334_A,sa1,5,2.4414062500e-04
CONT1_REG_5__SCAN_IN_U310_A,sa1,22,4.3579101563e-02
U550,sa1,6,6.9091796875e-02
GT_80_U6_U550_A,sa1,,6.9091796875e-02
STATO_REG_1__SCAN_IN_U550_B,sa1,,6.9091796875e-02
U523,sa1,13,2.5000000000e-01
U434,sa0,7,1.2304687500e-01
U417_U434_A,sa1,,1.2304687500e-01
U424,sa1,2,1.2500000000e-01
U407,sa0,5,5.0000000000e-01
U570,sa0,,5.0000000000e-01
X_IN_2_,sa0,,5.0000000000e-01
U434_U570_B,sa0,,5.0000000000e-01
U569,sa0,,5.0000000000e-01
U417_U569_A,sa0,,5.0000000000e-01
R_IN_REG_2__SCAN_IN_U569_B,sa0,,5.0000000000e-01
U406,sa1,6,5.0000000000e-01
U451,sa1,30,9.5878601074e-02
U442,sa1,11,6.1035156250e-04
U380,sa0,19,4.6752929688e-01
U447,sa0,,4.6752929688e-01
U437_U447_A,sa0,,4.6752929688e-01
CONT_REG_1__SCAN_IN_U447_B,sa0,,4.6752929688e-01
U446,sa0,,4.6752929688e-01
ADD_53_U17,sa0,,4.6752929688e-01
ADD_53_U33,sa0,,4.6752929688e-01
ADD_53_U6,sa0,,4.6752929688e-01
CONT_REG_1__SCAN_IN_ADD_53_U6_A,sa1,,4.6752929688e-01
CONT_REG_0__SCAN_IN_ADD_53_U33_B,sa0,,4.6752929688e-01
ADD_53_U32,sa0,,4.6752929688e-01
ADD_53_U5_ADD_53_U32_A,sa0,,4.6752929688e-01
CONT_REG_1__SCAN_IN_ADD_53_U32_B,sa0,,4.6752929688e-01
U317_U446_B,sa0,,4.6752929688e-01
U460,sa1,8,3.1250000000e-02
U415,sa1,22,3.2128906250e-01
U505,sa1,2,3.1250000000e-02
U371,sa0,30,4.3103027344e-01
U515,sa0,,4.3103027344e-01
U321_U515_A,sa0,,4.3103027344e-01
CONT_REG_0__SCAN_IN_U515_B,sa0,,4.3103027344e-01
U514,sa0,,4.3103027344e-01
U322_U514_A,sa0,,4.3103027344e-01
CONT_REG_1__SCAN_IN_U514_B,sa0,,4.3103027344e-01
U516,sa0,,4.3103027344e-01
R248_U31_U516_A,sa0,,4.3103027344e-01
U319_U516_B,sa0,,4.3103027344e-01
U416,sa0,,4.3103027344e-01
U519,sa0,,4.3103027344e-01
U453_U519_A,sa0,,4.3103027344e-01
CONT1_REG_1__SCAN_IN_U519_B,sa0,,4.3103027344e-01
U517,sa0,,4.3103027344e-01
R229_U41,sa0,,4.3103027344e-01
R229_U123,sa0,,4.3103027344e-01
R229_U29_R229_U123_A,sa0,,4.3103027344e-01
R229_U6_R229_U123_B,sa0,,4.3103027344e-01
R229_U122,sa0,,4.3103027344e-01
R229_U121,sa0,,4.3103027344e-01
R229_U29_R229_U121_A,sa1,,4.3103027344e-01
R229_U46_R229_U122_B,sa0,,4.3103027344e-01
U318_U517_B,sa0,,4.3103027344e-01
U518,sa0,,4.3103027344e-01
U513,sa0,,4.3103027344e-01
U511,sa0,,4.3103027344e-01
R254_U20,sa0,,4.3103027344e-01
R254_U126,sa0,,4.3103027344e-01
R254_U46_R254_U126_A,sa0,,4.3103027344e-01
R254_U45_R254_U126_B,sa0,,4.3103027344e-01
R254_U44,sa0,,4.3103027344e-01
R254_U38_R254_U44_A,sa1,,4.3103027344e-01
R254_U125,sa0,,4.3103027344e-01
R254_U71,sa0,,4.3103027344e-01
R254_U46_R254_U71_A,sa0,,4.3103027344e-01
R254_U45_R254_U71_B,sa0,,4.3103027344e-01
R254_U38_R254_U125_B,sa0,,4.3103027344e-01
U315_U511_B,sa0,,4.3103027344e-01
U510,sa0,,4.3103027344e-01
U320_U510_A,sa0,,4.3103027344e-01
R_IN_REG_1__SCAN_IN_U510_B,sa0,,4.3103027344e-01
U512,sa0,,4.3103027344e-01
ADD_88_U5_U512_A,sa0,,4.3103027344e-01
U313_U512_B,sa0,,4.3103027344e-01
U388_U518_B,sa0,,4.3103027344e-01
U514,sa1,2,3.1250000000e-02
U370,sa1,24,5.3125000000e-01
U532,sa1,2,1.5625000000e-02
U541,sa1,2,1.5625000000e-02
U433,sa1,4,2.5000000000e-01
U362,sa0,16,3.6987304688e-01
U428,sa0,,3.6987304688e-01
U562,sa0,,3.6987304688e-01
U386_U562_A,sa0,,3.6987304688e-01
U388_U562_B,sa0,,3.6987304688e-01
R_IN_REG_1__SCAN_IN_U562_C,sa0,,3.6987304688e-01
U561,sa0,,3.6987304688e-01
U550,sa0,,3.6987304688e-01
STATO_REG_0__SCAN_IN_U561_B,sa0,,3.6987304688e-01
STATO_REG_2__SCAN_IN_U428_C,sa0,,3.6987304688e-01
U427,sa0,,3.6987304688e-01
U418,sa0,,3.6987304688e-01
STBI_U418_A,sa1,,3.6987304688e-01
U330_U427_B,sa0,,3.6987304688e-01
STATO_REG_0__SCAN_IN_U427_C,sa0,,3.6987304688e-01
U429,sa0,,3.6987304688e-01
U309_U429_A,sa0,,3.6987304688e-01
U385_U429_B,sa0,,3.6987304688e-01
R259_U6_U429_C,sa0,,3.6987304688e-01
U361,sa1,4,5.0000000000e-01
U353,sa0,30,3.6621093750e-02
U399,sa0,,3.6621093750e-02
CONT1_REG_4__SCAN_IN_U399_A,sa1,,3.6621093750e-02
STATO_REG_3__SCAN_IN_U353_B,sa0,,3.6621093750e-02
U352,sa1,14,7.3120117188e-02
U344,sa0,1,0.0000000000e+00
U402_U344_A,sa0,,0.0000000000e+00
CONT1_REG_8__SCAN_IN_U344_B,sa0,,0.0000000000e+00
U335,sa0,3,5.8593750000e-03
U385_U335_A,sa0,,5.8593750000e-03
R_IN_REG_2__SCAN_IN_U335_B,sa0,,5.8593750000e-03
U334,sa1,3,9.7656250000e-03
U326,sa0,11,4.6875000000e-02
U313_U326_A,sa0,,4.6875000000e-02
U388_U326_B,sa0,,4.6875000000e-02
U317,sa0,23,1.5258789063e-03
U394_U317_A,sa0,,1.5258789063e-03
U392,sa0,,1.5258789063e-03
R259_U6_U392_A,sa1,,1.5258789063e-03
