net_name,f_type,cube_cnt,fdp
P3_R1200_U174_P3_R1200_U350_B,sa1,30,1.3814302853e-06
P3_R1200_U191_P3_R1200_U325_A,sa1,30,4.9682477195e-09
P3_R1200_U192_P3_R1200_U315_A,sa1,30,1.1544102749e-07
P3_R1200_U195_P3_R1200_U122_B,sa1,30,2.9802323060e-08
P3_R1212_U160_P3_R1212_U250_B,sa1,30,7.6275441650e-05
P3_R1212_U160_P3_R1212_U161_A,sa1,30,1.2344215975e-05
P3_R1212_U102_P3_R1212_U146_B,sa1,30,2.9645627365e-05
P3_U3077_P3_R1095_U439_A,sa1,30,1.2080650778e-05
P3_U3906_P3_R1095_U429_A,sa1,30,3.7005143636e-16
P3_U3908_P3_R1095_U391_A,sa1,30,2.7939677245e-09
P3_U3398_P3_R1095_U352_A,sa1,30,2.5919871405e-07
P3_U3077_P3_R1095_U349_A,sa1,30,6.5192580224e-08
P3_U3445_P3_R1095_U278_A,sa1,30,1.5664832063e-06
P3_U3437_P3_R1095_U268_A,sa1,30,4.0286579406e-07
P3_U3395_P3_R1095_U193_A,sa1,30,5.7631405072e-06
P3_U3541_P3_R693_U76_A,sa1,30,3.4106065800e-13
P3_IR_REG_10__SCAN_IN_P3_SUB_598_U136_B,sa1,11,1.2487792969e-01
P3_IR_REG_14__SCAN_IN_P3_SUB_598_U132_B,sa1,15,1.2499237061e-01
P3_IR_REG_22__SCAN_IN_P3_SUB_598_U124_B,sa1,30,1.1853024364e-01
P3_IR_REG_26__SCAN_IN_P3_SUB_598_U120_B,sa1,30,1.2109374814e-01
P2_R1113_U160_P2_R1113_U414_B,sa1,30,3.0219766027e-22
P2_R1113_U183_P2_R1113_U301_B,sa1,30,1.9867911765e-08
P2_R1113_U150_P2_R1113_U245_A,sa1,30,5.4533302326e-09
P2_R1113_U31_P2_R1113_U35_B,sa1,30,8.0093741475e-08
P2_R1203_U160_P2_R1203_U414_B,sa1,30,6.7303805451e-07
P2_R1203_U183_P2_R1203_U301_B,sa1,30,1.9905755271e-08
P2_R1203_U150_P2_R1203_U245_A,sa1,30,2.1701907828e-08
P2_R1203_U31_P2_R1203_U35_B,sa1,30,3.2005648132e-16
P2_U3949_P2_R1146_U391_A,sa1,30,2.8181852407e-09
P2_R1131_U153_P2_R1131_U421_B,sa1,30,7.7484320242e-17
P2_R1131_U151_P2_R1131_U414_B,sa1,30,7.6616954768e-17
P2_R1131_U204_P2_R1131_U353_A,sa1,30,4.6566156207e-10
P2_R1131_U173_P2_R1131_U311_B,sa1,30,3.6401876183e-17
P2_R1131_U144_P2_R1131_U205_B,sa1,30,4.4829218733e-17
P2_R1131_U172_P2_R1131_U140_C,sa1,30,1.4901161279e-08
P2_U3950_P2_R1176_U459_A,sa1,30,5.3292398277e-15
P2_U3179_P2_R1176_U446_B,sa1,30,5.7630241000e-06
P2_U3184_P2_R1176_U397_A,sa1,30,2.0027160655e-05
P2_R1233_U301_P2_R1233_U133_A,sa1,30,1.1126618178e-17
P2_U3485_P2_R1164_U459_A,sa1,30,3.0024239095e-06
P2_U3957_P2_R1164_U455_A,sa1,30,4.5550218603e-06
P2_U3949_P2_R1164_U364_A,sa1,30,7.9473281965e-08
P2_U3953_P2_R1164_U298_A,sa0,30,3.1798845182e-07
P2_U3955_P2_R1164_U287_A,sa0,30,6.1112898583e-17
P2_U3957_P2_R1164_U275_A,sa1,30,5.9604644848e-08
P2_R1215_U301_P2_R1215_U133_A,sa1,30,7.7500681612e-18
P2_U3074_P2_R1179_U468_A,sa1,30,9.3132264470e-10
P2_U3471_P2_R1179_U458_A,sa1,30,3.2889025079e-16
P2_U3055_P2_R1179_U397_A,sa1,30,7.4665401125e-17
P2_U3453_P2_R1179_U359_A,sa1,30,3.7252918400e-09
P2_U3477_P2_R1179_U335_A,sa1,30,3.1680247059e-07
P2_U3465_P2_R1179_U248_A,sa1,30,8.6940573437e-17
P2_U3438_P2_R1179_U194_A,sa1,30,1.8253922470e-07
P2_U3468_P2_R1275_U158_A,sa1,30,6.1035156251e-05
P2_R1170_U180_P2_R1170_U200_A,sa1,30,2.8762613285e-04
P2_R1170_U100_P2_R1170_U145_A,sa1,30,5.1403045654e-04
P2_REG1_REG_11__SCAN_IN_P2_R1209_U301_B,sa1,30,3.9722851943e-03
P2_R1312_U173_P2_R1312_U120_B,sa1,30,4.1355807667e-15
P2_R1312_U174_P2_R1312_U120_A,sa1,30,2.2202292088e-15
P2_SUB_1108_U132_P2_SUB_1108_U171_A,sa1,10,6.2377929688e-02
P2_IR_REG_16__SCAN_IN_P2_SUB_1108_U89_D,sa0,2,1.9073486328e-06
P2_SUB_1108_U24_P2_SUB_1108_U22_B,sa1,2,4.8828125000e-04
P2_SUB_1108_U26_P2_SUB_1108_U20_B,sa1,2,1.9531250000e-03
P2_ADD_1119_U94_P2_ADD_1119_U147_A,sa1,30,9.4642639160e-02
P2_ADD_1119_U79_P2_ADD_1119_U108_A,sa1,30,1.6250611370e-03
P1_U3488_P1_R1222_U499_A,sa1,30,5.1729439292e-06
P1_R1222_U147_P1_R1222_U301_B,sa1,30,5.5837641511e-07
P1_R1222_U218_P1_R1222_U222_A,sa1,30,6.5920176129e-09
P1_R1222_U62_P1_R1222_U41_A,sa1,30,1.2127638911e-06
P1_U3079_P1_R1138_U479_A,sa1,30,5.5386959143e-18
P1_U3497_P1_R1171_U487_A,sa1,30,2.3252243812e-16
P1_U3479_P1_R1171_U379_A,sa1,30,1.1944731567e-16
P1_R1171_U201_P1_R1171_U350_A,sa1,30,2.2788521190e-13
P1_U3479_P1_R1192_U358_A,sa1,30,6.1525948072e-16
P1_R1150_U182_P1_R1150_U311_B,sa1,30,2.3398462355e-09
P1_R1150_U182_P1_R1150_U302_B,sa1,30,4.0753566567e-10
P1_R1150_U206_P1_R1150_U234_A,sa1,30,7.7486038208e-06
P1_R1150_U152_P1_R1150_U224_B,sa1,30,4.4055877653e-17
P1_R1150_U6_P1_R1150_U204_B,sa1,30,6.3300848782e-10
P1_R1150_U180_P1_R1150_U142_B,sa1,30,2.4400651475e-07
P1_R1207_U301_P1_R1207_U302_C,sa1,30,2.4315355211e-19
P1_U3099_P1_R1375_U159_A,sa1,30,4.5474856351e-13
P1_R1117_U301_P1_R1117_U302_C,sa1,30,1.4691715066e-13
P1_REG1_REG_10__SCAN_IN_P1_R1162_U306_B,sa1,30,2.5581363589e-03
P1_REG1_REG_12__SCAN_IN_P1_R1162_U206_B,sa0,30,3.5935423512e-04
P1_R1162_U180_P1_R1162_U200_A,sa1,30,2.9140299614e-04
P1_R1162_U100_P1_R1162_U145_A,sa1,30,1.4610297512e-03
P1_REG1_REG_1__SCAN_IN_P1_R1162_U41_B,sa1,30,2.2583007813e-03
P1_U3488_P1_R1240_U499_A,sa1,30,9.5367431682e-07
P1_R1240_U147_P1_R1240_U301_B,sa1,30,2.3723114282e-06
P1_R1240_U218_P1_R1240_U222_A,sa1,30,2.0614534151e-06
P1_R1240_U62_P1_R1240_U41_A,sa1,30,9.3132308626e-10
P1_IR_REG_7__SCAN_IN_P1_SUB_88_U155_B,sa0,10,4.7683715820e-07
P1_IR_REG_5__SCAN_IN_P1_SUB_88_U154_E,sa0,14,4.7683715820e-07
P1_IR_REG_6__SCAN_IN_P1_SUB_88_U147_B,sa0,6,1.1920928955e-07
P1_IR_REG_9__SCAN_IN_P1_SUB_88_U125_C,sa0,6,1.4901161194e-08
P1_IR_REG_11__SCAN_IN_P1_SUB_88_U97_B,sa0,2,1.8626451492e-09
P1_IR_REG_24__SCAN_IN_P1_SUB_88_U92_C,sa0,2,1.8626451492e-09
P1_IR_REG_12__SCAN_IN_P1_SUB_88_U77_C,sa0,3,9.3132257462e-10
P1_IR_REG_26__SCAN_IN_P1_SUB_88_U73_B,sa0,2,4.6566128731e-10
P1_IR_REG_25__SCAN_IN_P1_SUB_88_U72_D,sa0,2,4.6566128731e-10
P1_IR_REG_14__SCAN_IN_P1_SUB_88_U68_A,sa0,2,4.6566128731e-10
P1_IR_REG_27__SCAN_IN_P1_SUB_88_U63_B,sa0,4,4.6566128731e-10
P1_IR_REG_26__SCAN_IN_P1_SUB_88_U62_D,sa0,2,4.6566128731e-10
P1_IR_REG_13__SCAN_IN_P1_SUB_88_U57_D,sa0,9,4.6566128731e-10
P1_IR_REG_15__SCAN_IN_P1_SUB_88_U48_B,sa0,2,2.3283064365e-10
P1_R1105_U8_P1_R1105_U211_B,sa1,30,2.4134553969e-03
P1_R1105_U4_P1_R1105_U143_B,sa1,30,3.8070678711e-03
P1_R1105_U137_P1_R1105_U141_A,sa1,30,1.3556480408e-03
P1_REG2_REG_6__SCAN_IN_P1_R1105_U20_B,sa1,30,4.7028064728e-05
P2_ADDR_REG_0__SCAN_IN_SUB_1596_U290_B,sa1,3,2.5000000000e-01
ADD_1596_U61_SUB_1596_U268_B,sa1,30,1.4190674628e-03
ADD_1596_U57_SUB_1596_U237_A,sa1,30,4.7345449551e-03
P2_ADDR_REG_1__SCAN_IN_SUB_1596_U217_B,sa1,9,1.8750000000e-01
ADD_1596_U52_SUB_1596_U197_A,sa1,30,1.4434814453e-02
ADD_1596_U57_SUB_1596_U148_A,sa0,30,5.5803621322e-04
ADD_1596_U58_SUB_1596_U146_A,sa1,30,6.5116092082e-04
SI_5__R152_U369_A,sa1,30,3.1509399414e-02
SI_8__R152_U348_A,sa1,30,2.8743684292e-02
P3_U3151_stem_P3_U5198_A,sa1,30,6.2603499089e-05
P3_U3151_stem_P3_U5189_A,sa1,30,1.2207240809e-04
P3_U3151_stem_P3_U5099_A,sa1,30,3.1905095646e-02
P3_U3151_stem_P3_U4964_A,sa1,30,3.8539886591e-02
P3_U3151_stem_P3_U4865_A,sa1,30,3.1942963717e-02
P3_ADDR_REG_11__SCAN_IN_P3_U4856_B,sa1,30,6.3417434925e-02
P3_REG3_REG_17__SCAN_IN_P3_U4788_B,sa1,2,2.5000000000e-01
P3_U3151_stem_P3_U4766_A,sa1,30,2.7893085149e-02
P3_R1179_U106_P3_U4666_B,sa1,30,4.5133587289e-16
P3_SUB_609_U8_P3_U4656_B,sa1,30,4.0702827973e-03
P3_U3151_stem_P3_U3991_B,sa1,30,9.5695496420e-02
P3_U3151_stem_P3_U3982_B,sa1,30,4.7526045087e-02
P3_U3151_stem_P3_U3973_B,sa1,30,5.9570478742e-02
P3_U3151_stem_P3_U3964_B,sa1,30,5.9571643731e-02
P3_U3151_stem_P3_U3955_B,sa1,30,4.7528593335e-02
P3_U3151_stem_P3_U3946_B,sa1,30,4.7561913729e-02
P3_U3151_stem_P3_U3937_B,sa1,30,4.7950744629e-02
P3_U3151_stem_P3_U3928_B,sa1,30,7.5256347656e-02
P3_U3897,sa1,30,9.6873093583e-01
P2_U3947_stem_P2_U6042_A,sa1,30,9.5336914645e-02
P2_U3947_stem_P2_U6024_A,sa1,30,9.5093011972e-02
P2_U3947_stem_P2_U6006_A,sa1,30,9.0225219843e-02
P2_REG2_REG_28__SCAN_IN_P2_U5977_B,sa1,30,2.7734375070e-01
P2_REG2_REG_19__SCAN_IN_P2_U5959_B,sa1,30,2.7734375070e-01
P2_U3088_stem_P2_U5631_B,sa1,30,7.7692221415e-04
P2_U3088_stem_P2_U5254_A,sa1,30,6.7811823357e-07
P2_U3088_stem_P2_U5245_A,sa1,30,9.6881779655e-05
P2_U3088_stem_P2_U5236_A,sa1,30,9.1152942972e-08
P2_U3088_stem_P2_U5227_A,sa1,30,3.1699607013e-04
P2_U3088_stem_P2_U5218_A,sa1,30,1.4901168083e-05
P2_U3088_stem_P2_U5209_A,sa1,30,3.1835267094e-06
P2_U3088_stem_P2_U5191_A,sa1,30,5.8061983000e-09
P2_U3088_stem_P2_U5137_A,sa1,30,3.3023834403e-02
P2_U3088_stem_P2_U5092_A,sa1,30,9.5005036565e-03
P2_U3088_stem_P2_U5047_A,sa1,30,1.1075854418e-02
P2_ADDR_REG_14__SCAN_IN_P2_U4945_B,sa1,30,4.8644066090e-02
P2_U3088_stem_P2_U4912_A,sa1,30,1.4645575196e-02
P2_R1275_U8_P2_U4765_B,sa1,30,5.4928286787e-06
P2_R1275_U9_P2_U4396_A,sa1,30,7.4505818744e-09
P1_R1375_U9_P1_U6179_A,sa1,30,7.6770794711e-05
P1_U3086_stem_P1_U4096_B,sa1,30,7.3486348614e-02
P1_U3086_stem_P1_U4087_B,sa1,30,5.1519872560e-02
P1_U3086_stem_P1_U4078_B,sa1,30,7.6960239559e-02
P1_U3086_stem_P1_U4069_B,sa1,30,7.6564431190e-02
U164_U420_A,sa1,30,1.4810979366e-02
U164_U402_A,sa1,30,3.7231445313e-02
P1_DATAO_REG_22__SCAN_IN_U397_B,sa1,30,2.3437500131e-02
P2_DATAO_REG_22__SCAN_IN_U396_B,sa1,30,1.9531250000e-03
P2_DATAO_REG_17__SCAN_IN_U347_B,sa1,30,2.1875000000e-01
U164_U320_B,sa1,30,9.7656250000e-03
U164_U302_B,sa1,30,9.7656254075e-03
P1_DATAO_REG_14__SCAN_IN_U288_B,sa1,30,3.1250000000e-02
U164_U240_A,sa1,30,3.9062500000e-03
U164_U230_B,sa1,30,1.2684867371e-04
U164_U212_B,sa1,30,4.7852128278e-02
U161_U171_A,sa1,2,1.2500000000e-01
U162_U170_A,sa1,2,1.2500000000e-01
P3_R1110_U300,sa1,30,6.0598999881e-06
P3_R1110_U153_P3_R1110_U300_A,sa0,,6.0598999881e-06
P3_R1110_U301,sa0,30,1.6659396353e-07
P3_R1110_U120,sa1,30,2.3841858070e-07
P3_R1110_U201,sa1,30,9.5394632651e-10
P3_R1110_U210,sa1,30,9.3616545201e-06
P3_R1200_U300,sa1,30,4.8194763759e-07
P3_R1200_U202,sa0,30,2.3748725671e-06
P3_R1200_U49_P3_R1200_U202_A,sa1,,2.3748725671e-06
P3_R1200_U120,sa1,30,4.7683715906e-07
P3_R1200_U201,sa1,30,4.9024820342e-06
P3_R1200_U210,sa1,30,2.0770348783e-06
P3_R1212_U100,sa0,30,1.2191355199e-04
P3_R1212_U151,sa0,,1.2191355199e-04
P3_U3424_P3_R1212_U151_A,sa0,,1.2191355199e-04
P3_R1212_U32_P3_R1212_U151_B,sa0,,1.2191355199e-04
P3_R1212_U150,sa0,,1.2191355199e-04
P3_R1212_U149,sa0,,1.2191355199e-04
P3_R1212_U33_P3_R1212_U149_A,sa0,,1.2191355199e-04
P3_REG2_REG_12__SCAN_IN_P3_R1212_U149_B,sa0,,1.2191355199e-04
P3_R1212_U101_P3_R1212_U150_B,sa0,,1.2191355199e-04
P1_R1105_U100,sa1,30,7.4386596680e-04
P1_R1105_U40_P1_R1105_U100_A,sa0,,7.4386596680e-04
SUB_1596_U84,sa1,30,1.7382812779e-01
SUB_1596_U9_SUB_1596_U84_A,sa0,,1.7382812779e-01
SUB_1596_U75,sa1,30,1.1523437873e-01
SUB_1596_U76,sa0,30,1.5234375559e-01
ADD_1596_U55_SUB_1596_U76_A,sa0,,1.5234375559e-01
SUB_1596_U84_SUB_1596_U76_B,sa0,,1.5234375559e-01
SUB_1596_U93,sa1,30,3.2654069364e-03
SUB_1596_U67,sa0,30,1.3492794769e-03
SUB_1596_U268,sa0,,1.3492794769e-03
SUB_1596_U266,sa0,,1.3492794769e-03
SUB_1596_U265,sa0,,1.3492794769e-03
SUB_1596_U131_SUB_1596_U265_A,sa0,,1.3492794769e-03
SUB_1596_U39_SUB_1596_U265_B,sa0,,1.3492794769e-03
SUB_1596_U264,sa0,,1.3492794769e-03
SUB_1596_U37_SUB_1596_U264_A,sa0,,1.3492794769e-03
P2_ADDR_REG_13__SCAN_IN_SUB_1596_U264_B,sa0,,1.3492794769e-03
ADD_1596_U61_SUB_1596_U268_B,sa0,,1.3492794769e-03
SUB_1596_U267,sa0,,1.3492794769e-03
SUB_1596_U263,sa0,,1.3492794769e-03
SUB_1596_U131_SUB_1596_U263_A,sa0,,1.3492794769e-03
SUB_1596_U39_SUB_1596_U263_B,sa0,,1.3492794769e-03
SUB_1596_U262,sa0,,1.3492794769e-03
SUB_1596_U37_SUB_1596_U262_A,sa0,,1.3492794769e-03
P2_ADDR_REG_13__SCAN_IN_SUB_1596_U262_B,sa0,,1.3492794769e-03
SUB_1596_U38,sa0,,1.3492794769e-03
ADD_1596_U61_SUB_1596_U38_A,sa1,,1.3492794769e-03
SUB_1596_U66,sa1,30,4.6246904094e-03
SUB_1596_U58,sa0,30,8.0909729004e-03
SUB_1596_U195,sa0,,8.0909729004e-03
SUB_1596_U193,sa0,,8.0909729004e-03
SUB_1596_U192,sa0,,8.0909729004e-03
SUB_1596_U99_SUB_1596_U192_A,sa0,,8.0909729004e-03
SUB_1596_U20_SUB_1596_U192_B,sa0,,8.0909729004e-03
SUB_1596_U191,sa0,,8.0909729004e-03
SUB_1596_U18_SUB_1596_U191_A,sa0,,8.0909729004e-03
P2_ADDR_REG_5__SCAN_IN_SUB_1596_U191_B,sa0,,8.0909729004e-03
ADD_1596_U51_SUB_1596_U195_B,sa0,,8.0909729004e-03
SUB_1596_U194,sa0,,8.0909729004e-03
SUB_1596_U190,sa0,,8.0909729004e-03
SUB_1596_U99_SUB_1596_U190_A,sa0,,8.0909729004e-03
SUB_1596_U20_SUB_1596_U190_B,sa0,,8.0909729004e-03
SUB_1596_U189,sa0,,8.0909729004e-03
SUB_1596_U18_SUB_1596_U189_A,sa0,,8.0909729004e-03
P2_ADDR_REG_5__SCAN_IN_SUB_1596_U189_B,sa0,,8.0909729004e-03
SUB_1596_U19,sa0,,8.0909729004e-03
ADD_1596_U51_SUB_1596_U19_A,sa1,,8.0909729004e-03
SUB_1596_U57,sa1,30,1.4052391052e-03
SUB_1596_U49,sa0,30,6.8057961591e-03
P2_ADDR_REG_17__SCAN_IN_SUB_1596_U49_A,sa1,,6.8057961591e-03
SUB_1596_U48,sa1,30,1.1208520718e-03
ADD_1596_U57_SUB_1596_U48_A,sa0,,1.1208520718e-03
SUB_1596_U39,sa1,30,2.8810773983e-05
P2_ADDR_REG_13__SCAN_IN_SUB_1596_U39_A,sa0,,2.8810773983e-05
P3_U5895,sa1,30,1.3234889822e-23
P3_U5886,sa1,30,1.3234889822e-23
P3_U5877,sa1,30,1.3234889822e-23
P3_U5868,sa1,30,1.3234889822e-23
P3_U5859,sa1,30,1.3234889822e-23
P3_DATAO_REG_24__SCAN_IN,sa1,30,4.8436546791e-01
P3_DATAO_REG_15__SCAN_IN,sa1,30,4.8436546791e-01
P3_U4986,sa1,30,1.5945339730e-04
P3_U4968,sa1,30,1.1230468750e-02
P3_U4959,sa1,30,2.4597167969e-02
P3_U4869,sa1,30,9.0358257294e-03
P3_R1110_U102,sa1,30,2.6878524826e-05
P3_R1200_U111,sa1,30,1.1796796575e-05
P3_R1200_U102,sa1,30,1.8204835442e-05
P3_R1110_U111,sa1,30,2.6994898853e-08
P3_U3889,sa0,30,1.2207031241e-03
P3_U3369_P3_U3889_A,sa1,,1.2207031241e-03
P3_U3888,sa1,30,4.9082438151e-04
P3_U4977,sa1,30,6.3417434925e-02
P3_U4887,sa1,2,2.5000000000e-01
P3_U4878,sa1,30,6.3417434925e-02
P3_U4788,sa1,2,2.5000000000e-01
P3_U4779,sa1,30,6.3417434925e-02
P3_U4599,sa1,30,2.2737371894e-12
P3_U5994,sa1,30,2.1081091386e-10
P3_U5985,sa1,30,2.8424267739e-14
P3_U5976,sa1,30,4.5815069146e-16
P3_U5967,sa1,30,1.7353675238e-07
P3_U5958,sa1,30,3.8171807925e-06
P3_U5949,sa1,30,3.4910462921e-18
P3_U5796,sa1,30,7.5538165404e-03
P3_U5787,sa1,30,4.8436546791e-01
P3_U5778,sa1,30,1.4281273703e-02
P3_U5769,sa1,30,4.8436546791e-01
P3_U5697,sa1,30,1.8059618839e-14
P3_U5688,sa1,30,2.7343750052e-01
P3_U5679,sa1,30,1.8059661897e-14
P3_U5598,sa1,30,2.8506914714e-04
P3_U5589,sa1,30,1.8310640012e-04
P3_U5499,sa1,30,2.0950317383e-02
P3_U3879,sa1,30,5.1698792229e-24
P3_U3357_P3_U3879_A,sa0,,5.1698792229e-24
P3_U3969,sa1,2,1.2500000000e-01
P3_U3978,sa1,2,1.2500000000e-01
P3_U3987,sa1,2,1.2500000000e-01
P3_U3996,sa1,2,1.2500000000e-01
P3_U4689,sa1,30,3.0517752796e-05
P3_U4698,sa1,30,5.5552337854e-16
P3_U3699,sa1,30,3.0515596810e-01
P3_U4797,sa1,30,7.5325866533e-04
P3_U4896,sa1,30,8.3053112030e-04
P3_U4995,sa1,30,7.1525596201e-07
P3_U3789,sa1,30,2.5079345703e-01
P3_U3798,sa1,30,2.5000000001e-01
P2_U5797,sa1,30,9.2644228607e-23
P2_U3471_P2_U5797_A,sa0,,9.2644228607e-23
P2_U4996,sa1,30,4.4624903239e-04
P2_U4978,sa1,30,1.1181388982e-04
P2_U4888,sa1,30,1.1183816093e-04
P2_R1203_U100,sa1,30,1.8273122574e-16
P2_R1113_U100,sa1,30,8.6161442454e-17
P2_R1131_U100,sa1,30,8.3266726847e-16
P2_U5977,sa1,30,2.7734375070e-01
P2_U5968,sa1,30,5.6250749324e-15
P2_U5959,sa1,30,2.7734375070e-01
P2_U3799,sa1,30,4.5776366605e-03
P2_U4987,sa1,2,2.5000000000e-01
P2_U4897,sa1,2,2.5000000000e-01
P2_U4798,sa1,30,3.8299858570e-03
P2_U4789,sa1,30,2.2927895770e-05
P2_U3889,sa1,30,2.7734375070e-01
P2_U5699,sa0,30,3.9935112000e-06
P2_U3428_P2_U5699_A,sa1,,3.9935112000e-06
P2_U5995,sa1,30,4.8437381163e-01
P2_U5986,sa1,30,1.0498045478e-02
P2_U5896,sa1,30,2.8566885231e-14
P2_U5887,sa1,30,3.0468750047e-01
P2_U5878,sa1,30,1.2207124387e-04
P2_U5869,sa1,30,3.0468750047e-01
P2_U5788,sa1,30,1.6077453201e-14
P2_U5779,sa1,30,2.6121042669e-02
P2_U5698,sa1,30,4.9960036274e-16
P2_U5689,sa1,30,4.5776367199e-05
P2_U4699,sa1,30,2.4682096891e-03
P2_U3979,sa1,15,2.5000000000e-01
P2_U3988,sa1,30,9.3017578125e-02
P2_U3997,sa1,30,7.1151733398e-02
P2_D_REG_10__SCAN_IN,sa0,30,4.2186165042e-01
P2_U3898,sa1,30,2.7734375070e-01
P2_U4879,sa1,30,8.1365301952e-05
P2_U4969,sa1,30,8.1359234173e-05
P2_U5599,sa1,30,1.2013296184e-13
P1_U4979,sa1,30,1.0808199295e-04
P1_R1222_U110,sa0,30,2.5147528508e-08
P1_R1222_U464,sa0,,2.5147528508e-08
P1_R1222_U267,sa0,,2.5147528508e-08
P1_R1222_U159_P1_R1222_U267_A,sa1,,2.5147528508e-08
P1_R1222_U462,sa0,,2.5147528508e-08
P1_R1222_U461,sa0,,2.5147528508e-08
P1_U3512_P1_R1222_U461_A,sa0,,2.5147528508e-08
P1_R1222_U77,sa0,,2.5147528508e-08
P1_U3082_P1_R1222_U77_A,sa1,,2.5147528508e-08
P1_R1222_U460,sa0,,2.5147528508e-08
P1_U3082_P1_R1222_U460_A,sa0,,2.5147528508e-08
P1_R1222_U76,sa0,,2.5147528508e-08
P1_U3512_P1_R1222_U76_A,sa1,,2.5147528508e-08
P1_R1222_U463,sa0,,2.5147528508e-08
P1_R1222_U357,sa0,,2.5147528508e-08
P1_R1222_U279_P1_R1222_U357_A,sa0,,2.5147528508e-08
P1_R1222_U78_P1_R1222_U357_B,sa0,,2.5147528508e-08
P1_R1222_U159_P1_R1222_U463_B,sa0,,2.5147528508e-08
P1_R1150_U100,sa1,30,4.4705303466e-08
P1_R1222_U100,sa1,30,2.3841857911e-07
P1_R1240_U100,sa1,30,1.6859343782e-16
P1_R1222_U101,sa0,30,2.3841857951e-07
P1_R1222_U396,sa0,,2.3841857951e-07
P1_R1222_U227,sa0,,2.3841857951e-07
P1_R1222_U141_P1_R1222_U227_A,sa1,,2.3841857951e-07
P1_R1222_U394,sa0,,2.3841857951e-07
P1_R1222_U393,sa0,,2.3841857951e-07
P1_U3467_P1_R1222_U393_A,sa0,,2.3841857951e-07
P1_R1222_U34,sa0,,2.3841857951e-07
P1_U3064_P1_R1222_U34_A,sa1,,2.3841857951e-07
P1_R1222_U392,sa0,,2.3841857951e-07
P1_U3064_P1_R1222_U392_A,sa0,,2.3841857951e-07
P1_R1222_U33,sa0,,2.3841857951e-07
P1_U3467_P1_R1222_U33_A,sa1,,2.3841857951e-07
P1_R1222_U395,sa0,,2.3841857951e-07
P1_R1222_U353,sa0,,2.3841857951e-07
P1_R1222_U228,sa0,,2.3841857951e-07
P1_U3064_P1_R1222_U228_A,sa0,,2.3841857951e-07
P1_U3467_P1_R1222_U228_B,sa0,,2.3841857951e-07
P1_R1222_U177_P1_R1222_U353_B,sa0,,2.3841857951e-07
P1_R1222_U141_P1_R1222_U395_B,sa0,,2.3841857951e-07
P1_U4997,sa1,30,2.6039986406e-03
P1_U4988,sa1,30,4.5823097462e-02
P1_U4898,sa1,30,4.9737991530e-14
