net_name,f_type,cube_cnt,complete,fdp
II13776,sa0,,,2.6733398438e-01
g7497,sa1,,,2.6733398438e-01
II13669,sa0,,,2.6733398438e-01
g7240,sa1,,,2.6733398438e-01
g7775,sa0,30,0,3.0151367188e-01
II14196,sa1,,,3.0151367188e-01
g7534,sa0,,,3.0151367188e-01
II13782,sa1,,,3.0151367188e-01
g7498,sa0,,,3.0151367188e-01
II13672,sa1,,,3.0151367188e-01
g7242,sa0,,,3.0151367188e-01
g7081,sa0,,,3.0151367188e-01
g6899,sa0,,,3.0151367188e-01
g6525_g6899_A,sa1,,,3.0151367188e-01
g4669,sa1,7,1,8.7500000000e-01
II8922,sa0,,,8.7500000000e-01
g4229,sa1,,,8.7500000000e-01
II8140,sa0,,,8.7500000000e-01
g3429,sa1,,,8.7500000000e-01
g8864,sa0,7,1,2.4804687500e-01
II15178,sa1,,,2.4804687500e-01
g8753,sa0,,,2.4804687500e-01
II14925,sa1,,,2.4804687500e-01
g8381,sa0,,,2.4804687500e-01
II14603,sa1,,,2.4804687500e-01
g7827,sa0,,,2.4804687500e-01
g7575,sa0,,,2.4804687500e-01
g7173,sa0,,,2.4804687500e-01
g6980_g7173_A,sa1,,,2.4804687500e-01
g7766,sa0,9,1,7.5000000000e-01
II14169,sa1,,,7.5000000000e-01
g7715,sa0,,,7.5000000000e-01
II14022,sa1,,,7.5000000000e-01
g7443,sa0,,,7.5000000000e-01
g8674,sa1,10,1,2.5000000000e-01
II14816,sa0,,,2.5000000000e-01
g8642,sa1,,,2.5000000000e-01
II14732,sa0,,,2.5000000000e-01
g8155,sa1,,,2.5000000000e-01
g7632,sa1,,,2.5000000000e-01
g3219,sa1,,,2.5000000000e-01
II6872,sa0,,,2.5000000000e-01
g2185_II6872_A,sa1,,,2.5000000000e-01
g6856,sa1,6,1,6.5625000000e-01
II12439,sa0,,,6.5625000000e-01
g6566,sa1,,,6.5625000000e-01
II11740,sa0,,,6.5625000000e-01
g6136,sa1,,,6.5625000000e-01
II10773,sa0,,,6.5625000000e-01
g5708,sa1,,,6.5625000000e-01
g2889,sa1,,,6.5625000000e-01
g4699,sa1,,,6.5625000000e-01
g7765,sa1,10,1,6.2500000000e-01
II14166,sa0,,,6.2500000000e-01
g7702,sa1,,,6.2500000000e-01
II13997,sa0,,,6.2500000000e-01
g7432,sa1,,,6.2500000000e-01
II13559,sa0,,,6.2500000000e-01
g7177,sa1,,,6.2500000000e-01
g8873,sa0,12,1,3.7500000000e-01
II15205,sa1,,,3.7500000000e-01
g8809,sa0,,,3.7500000000e-01
II15065,sa1,,,3.7500000000e-01
g8636,sa0,,,3.7500000000e-01
II14718,sa1,,,3.7500000000e-01
g8068,sa0,,,3.7500000000e-01
g7687,sa0,,,3.7500000000e-01
g5610,sa0,,,3.7500000000e-01
g4938_g5610_A,sa1,,,3.7500000000e-01
g6775,sa1,1,1,5.0000000000e-01
II12196,sa0,,,5.0000000000e-01
g6471,sa1,,,5.0000000000e-01
II11627,sa0,,,5.0000000000e-01
g5874_II11627_A,sa1,,,5.0000000000e-01
g6776,sa0,1,1,5.0000000000e-01
II12199,sa1,,,5.0000000000e-01
g6475,sa0,,,5.0000000000e-01
II11633,sa1,,,5.0000000000e-01
g5897_II11633_A,sa0,,,5.0000000000e-01
g4598,sa0,3,1,7.5000000000e-01
II8709,sa1,,,7.5000000000e-01
g4191,sa0,,,7.5000000000e-01
II8084,sa1,,,7.5000000000e-01
g3706,sa0,,,7.5000000000e-01
g1556,sa0,,,7.5000000000e-01
g65_g1556_A,sa1,,,7.5000000000e-01
g2510,sa0,,,7.5000000000e-01
g58_g2510_A,sa1,,,7.5000000000e-01
g7738,sa1,11,1,5.0000000000e-01
II14085,sa0,,,5.0000000000e-01
g7583,sa1,,,5.0000000000e-01
II13894,sa0,,,5.0000000000e-01
g7353,sa1,,,5.0000000000e-01
II13475,sa0,,,5.0000000000e-01
g7125,sa1,,,5.0000000000e-01
II12965,sa0,,,5.0000000000e-01
g6924,sa1,,,5.0000000000e-01
g6400,sa1,,,5.0000000000e-01
g6405,sa1,,,5.0000000000e-01
g7739,sa0,10,1,2.5000000000e-01
II14088,sa1,,,2.5000000000e-01
g7585,sa0,,,2.5000000000e-01
II13900,sa1,,,2.5000000000e-01
g7356,sa0,,,2.5000000000e-01
II13484,sa1,,,2.5000000000e-01
g7128,sa0,,,2.5000000000e-01
g6926,sa0,,,2.5000000000e-01
g3047,sa0,,,2.5000000000e-01
g1736,sa1,,,2.5000000000e-01
II5577,sa0,,,2.5000000000e-01
g172,sa1,,,2.5000000000e-01
g6794,sa0,1,1,5.0000000000e-01
II12253,sa1,,,5.0000000000e-01
g6427,sa0,,,5.0000000000e-01
II11562,sa1,,,5.0000000000e-01
g5939_II11562_A,sa0,,,5.0000000000e-01
g6784,sa1,1,1,5.0000000000e-01
II12223,sa0,,,5.0000000000e-01
g6655,sa1,,,5.0000000000e-01
II11945,sa0,,,5.0000000000e-01
g5874_II11945_A,sa1,,,5.0000000000e-01
g6785,sa0,1,1,5.0000000000e-01
II12226,sa1,,,5.0000000000e-01
g6636,sa0,,,5.0000000000e-01
II11900,sa1,,,5.0000000000e-01
g5847_II11900_A,sa0,,,5.0000000000e-01
g6793,sa1,1,1,5.0000000000e-01
II12250,sa0,,,5.0000000000e-01
g6651,sa1,,,5.0000000000e-01
II11933,sa0,,,5.0000000000e-01
g5847_II11933_A,sa1,,,5.0000000000e-01
g9088,sa1,15,1,5.0000000000e-01
II15654,sa0,,,5.0000000000e-01
g9057,sa1,,,5.0000000000e-01
II15565,sa0,,,5.0000000000e-01
g8980,sa1,,,5.0000000000e-01
g8920,sa1,,,5.0000000000e-01
g8815,sa1,,,5.0000000000e-01
g9089,sa0,18,1,5.0000000000e-01
II15657,sa1,,,5.0000000000e-01
g9059,sa0,,,5.0000000000e-01
II15571,sa1,,,5.0000000000e-01
g8982,sa0,,,5.0000000000e-01
g9097,sa1,15,1,5.0000000000e-01
II15681,sa0,,,5.0000000000e-01
g9063,sa1,,,5.0000000000e-01
II15583,sa0,,,5.0000000000e-01
g8986,sa1,,,5.0000000000e-01
g8926,sa1,,,5.0000000000e-01
g8825,sa1,,,5.0000000000e-01
g9098,sa0,19,1,5.0000000000e-01
II15684,sa1,,,5.0000000000e-01
g9067,sa0,,,5.0000000000e-01
II15595,sa1,,,5.0000000000e-01
g8990,sa0,,,5.0000000000e-01
g6829,sa1,1,1,5.0000000000e-01
II12358,sa0,,,5.0000000000e-01
g6761,sa1,,,5.0000000000e-01
II12154,sa0,,,5.0000000000e-01
g5874_II12154_A,sa1,,,5.0000000000e-01
g7747,sa1,11,1,5.0000000000e-01
II14112,sa0,,,5.0000000000e-01
g7560,sa1,,,5.0000000000e-01
II13854,sa0,,,5.0000000000e-01
g7327,sa1,,,5.0000000000e-01
II13403,sa0,,,5.0000000000e-01
g7269,sa1,,,5.0000000000e-01
II13247,sa0,,,5.0000000000e-01
g6906,sa1,,,5.0000000000e-01
g6715,sa1,,,5.0000000000e-01
g6726,sa1,,,5.0000000000e-01
g7748,sa0,18,1,5.0000000000e-01
II14115,sa1,,,5.0000000000e-01
g7563,sa0,,,5.0000000000e-01
II13861,sa1,,,5.0000000000e-01
g7330,sa0,,,5.0000000000e-01
II13410,sa1,,,5.0000000000e-01
g7274,sa0,,,5.0000000000e-01
II13258,sa1,,,5.0000000000e-01
g6907,sa0,,,5.0000000000e-01
g6838,sa1,1,1,5.0000000000e-01
II12385,sa0,,,5.0000000000e-01
g6397,sa1,,,5.0000000000e-01
II11512,sa0,,,5.0000000000e-01
g5874_II11512_A,sa1,,,5.0000000000e-01
g6839,sa0,1,1,5.0000000000e-01
II12388,sa1,,,5.0000000000e-01
g6403,sa0,,,5.0000000000e-01
II11522,sa1,,,5.0000000000e-01
g5847_II11522_A,sa0,,,5.0000000000e-01
g6847,sa1,1,1,5.0000000000e-01
II12412,sa0,,,5.0000000000e-01
g6404,sa1,,,5.0000000000e-01
II11525,sa0,,,5.0000000000e-01
g5874_II11525_A,sa1,,,5.0000000000e-01
g6848,sa0,1,1,5.0000000000e-01
II12415,sa1,,,5.0000000000e-01
g6410,sa0,,,5.0000000000e-01
II11533,sa1,,,5.0000000000e-01
g5847_II11533_A,sa0,,,5.0000000000e-01
g7756,sa1,13,1,7.5000000000e-01
II14139,sa0,,,7.5000000000e-01
g7548,sa1,,,7.5000000000e-01
II13828,sa0,,,7.5000000000e-01
g7321,sa1,,,7.5000000000e-01
g7187,sa1,,,7.5000000000e-01
II13103,sa0,,,7.5000000000e-01
g7055,sa1,,,7.5000000000e-01
g6517_g7055_A,sa0,,,7.5000000000e-01
g6990,sa1,,,7.5000000000e-01
g7757,sa0,2,1,2.5000000000e-01
II14142,sa1,,,2.5000000000e-01
g7551,sa0,,,2.5000000000e-01
II13837,sa1,,,2.5000000000e-01
g7324,sa0,,,2.5000000000e-01
g7297,sa1,7,1,5.0000000000e-01
II13323,sa0,,,5.0000000000e-01
g7145,sa1,,,5.0000000000e-01
II13023,sa0,,,5.0000000000e-01
g7040,sa1,,,5.0000000000e-01
g6439,sa1,,,5.0000000000e-01
g5783,sa1,,,5.0000000000e-01
g8665,sa1,4,1,5.0000000000e-01
II14789,sa0,,,5.0000000000e-01
g8544,sa1,,,5.0000000000e-01
II14657,sa0,,,5.0000000000e-01
g7782,sa1,,,5.0000000000e-01
g4783,sa1,,,5.0000000000e-01
g7598,sa1,,,5.0000000000e-01
g8666,sa0,4,1,5.0000000000e-01
II14792,sa1,,,5.0000000000e-01
g8583,sa0,,,5.0000000000e-01
II14668,sa1,,,5.0000000000e-01
g7787,sa0,,,5.0000000000e-01
g7099,sa1,7,1,3.7120056152e-01
II12885,sa0,,,3.7120056152e-01
g6946,sa1,,,3.7120056152e-01
II12649,sa0,,,3.7120056152e-01
g6457,sa1,,,3.7120056152e-01
g6196,sa1,,,3.7120056152e-01
g6209,sa1,,,3.7120056152e-01
g2332,sa1,,,3.7120056152e-01
g926_g2332_A,sa0,,,3.7120056152e-01
g5305_g6209_B,sa1,,,3.7120056152e-01
g4937,sa1,,,3.7120056152e-01
g9386,sa0,30,0,5.0059509277e-01
II16176,sa1,,,5.0059509277e-01
g9385,sa0,,,5.0059509277e-01
II16173,sa1,,,5.0059509277e-01
g9382,sa0,,,5.0059509277e-01
II16168,sa1,,,5.0059509277e-01
g9381,sa0,,,5.0059509277e-01
II16165,sa1,,,5.0059509277e-01
g9377,sa0,,,5.0059509277e-01
g2959,sa1,1,1,2.5000000000e-01
g1926_g2959_A,sa0,,,2.5000000000e-01
g3499,sa1,4,1,2.5000000000e-01
g2185_g3499_A,sa0,,,2.5000000000e-01
g5299,sa1,1,1,2.5000000000e-01
II9804,sa0,,,2.5000000000e-01
g5113,sa1,,,2.5000000000e-01
II9499,sa0,,,2.5000000000e-01
g4382,sa1,,,2.5000000000e-01
II8373,sa0,,,2.5000000000e-01
g3783,sa1,,,2.5000000000e-01
II7255,sa0,,,2.5000000000e-01
g1955_II7255_A,sa1,,,2.5000000000e-01
g6595,sa1,2,1,2.5000000000e-01
g6083_g6595_A,sa0,,,2.5000000000e-01
g1789,sa1,1,1,5.0000000000e-01
g1034_g1789_A,sa0,,,5.0000000000e-01
g5749,sa1,1,1,5.0000000000e-01
g5207,sa0,,,5.0000000000e-01
g4673_g5207_A,sa1,,,5.0000000000e-01
g7829,sa0,7,1,8.7500000000e-01
II14251,sa1,,,8.7500000000e-01
g7541,sa0,,,8.7500000000e-01
II13807,sa1,,,8.7500000000e-01
g7320,sa0,,,8.7500000000e-01
II13388,sa1,,,8.7500000000e-01
g7149,sa0,,,8.7500000000e-01
II13031,sa1,,,8.7500000000e-01
g6984_II13031_A,sa0,,,8.7500000000e-01
g5587,sa1,15,1,1.2500000000e-01
g4938_g5587_A,sa0,,,1.2500000000e-01
g2689,sa1,8,1,5.4931640625e-04
g1670,sa0,,,5.4931640625e-04
g1489_g1670_A,sa1,,,5.4931640625e-04
g2698,sa1,4,1,1.8310546875e-04
g1673,sa0,,,1.8310546875e-04
g1504_g1673_A,sa1,,,1.8310546875e-04
g3778,sa1,1,1,3.9062500000e-03
g2145_g3778_A,sa0,,,3.9062500000e-03
g1987,sa1,30,0,2.9805043741e-03
II5842,sa0,,,2.9805043741e-03
g68_II5842_A,sa1,,,2.9805043741e-03
g4787,sa0,2,1,3.7500000000e-01
g953,sa0,,,3.7500000000e-01
g4547,sa0,,,3.7500000000e-01
g3466_g4547_A,sa1,,,3.7500000000e-01
g4796,sa0,2,1,3.7500000000e-01
g950,sa0,,,3.7500000000e-01
g4584,sa0,,,3.7500000000e-01
g3466_g4584_A,sa1,,,3.7500000000e-01
g4958,sa0,2,1,1.2500000000e-01
g296,sa0,,,1.2500000000e-01
g3897,sa0,,,1.2500000000e-01
g3131_g3897_A,sa1,,,1.2500000000e-01
g3958,sa1,3,1,1.8750000000e-01
g3097_g3958_A,sa0,,,1.8750000000e-01
g3994,sa1,3,1,1.8750000000e-01
g3192_g3994_A,sa0,,,1.8750000000e-01
g4876,sa1,4,1,2.5000000000e-01
g4159,sa1,,,2.5000000000e-01
g4167,sa1,,,2.5000000000e-01
g1897,sa1,1,1,7.8125000000e-03
g789_g1897_A,sa0,,,7.8125000000e-03
g3769,sa1,2,1,1.9531250000e-03
g2548_g3769_A,sa0,,,1.9531250000e-03
g5578,sa1,15,1,7.1716308594e-04
g4841_g5578_A,sa0,,,7.1716308594e-04
g5596,sa1,2,1,1.5258789063e-05
g4841_g5596_A,sa0,,,1.5258789063e-05
g6578,sa0,13,1,1.2500000000e-01
g6218,sa0,,,1.2500000000e-01
II10992,sa0,,,1.2500000000e-01
g5632_II10992_A,sa0,,,1.2500000000e-01
II10991_II10992_B,sa0,,,1.2500000000e-01
II10993,sa0,,,1.2500000000e-01
g2389_II10993_A,sa0,,,1.2500000000e-01
II10991_II10993_B,sa0,,,1.2500000000e-01
g3913,sa0,,,1.2500000000e-01
g2834_g3913_A,sa1,,,1.2500000000e-01
g6478,sa1,5,1,1.2577819824e-01
II11638,sa0,,,1.2577819824e-01
g5847_II11638_A,sa1,,,1.2577819824e-01
g4399,sa1,12,1,5.0000000000e-01
g6992,sa0,7,1,2.5000000000e-01
g6610,sa0,,,2.5000000000e-01
g3519,sa0,,,2.5000000000e-01
g2185_g3519_A,sa1,,,2.5000000000e-01
g5588,sa0,3,1,6.2500000000e-02
g3028,sa0,,,6.2500000000e-02
II6775,sa0,,,6.2500000000e-02
g2386_II6775_A,sa0,,,6.2500000000e-02
II6774_II6775_B,sa0,,,6.2500000000e-02
II6776,sa0,,,6.2500000000e-02
g1134_II6776_A,sa0,,,6.2500000000e-02
II6774_II6776_B,sa0,,,6.2500000000e-02
g4969_g5588_B,sa0,,,6.2500000000e-02
g6677,sa0,3,1,5.0000000000e-01
II11987,sa1,,,5.0000000000e-01
g6278,sa0,,,5.0000000000e-01
II11129,sa1,,,5.0000000000e-01
g5418_II11129_A,sa0,,,5.0000000000e-01
g6694,sa1,30,0,2.8802490234e-01
g6151,sa1,,,2.8802490234e-01
g5573,sa1,,,2.8802490234e-01
g5579,sa0,20,1,2.1875000000e-01
g4090,sa0,,,2.1875000000e-01
II7892,sa0,,,2.1875000000e-01
g2979_II7892_A,sa0,,,2.1875000000e-01
II7891_II7892_B,sa0,,,2.1875000000e-01
II7893,sa0,,,2.1875000000e-01
g1499_II7893_A,sa0,,,2.1875000000e-01
II7891_II7893_B,sa0,,,2.1875000000e-01
g4841_g5579_B,sa0,,,2.1875000000e-01
g5938,sa1,2,1,5.1879882813e-04
g5412_g5938_A,sa0,,,5.1879882813e-04
g7828,sa1,13,1,6.2500000000e-02
g8648,sa0,26,1,4.9993896484e-01
g588_g8648_A,sa0,,,4.9993896484e-01
g8094_g8648_B,sa0,,,4.9993896484e-01
g8828,sa0,2,1,6.1035156250e-05
g4573,sa0,,,6.1035156250e-05
g2911,sa1,,,6.1035156250e-05
g2292,sa0,,,6.1035156250e-05
II6060,sa1,,,6.1035156250e-05
g580_II6060_A,sa0,,,6.1035156250e-05
g8541,sa0,,,6.1035156250e-05
g8094_g8541_A,sa1,,,6.1035156250e-05
g8837,sa0,26,1,4.9993896484e-01
g426_g8837_A,sa0,,,4.9993896484e-01
g8564_g8837_B,sa0,,,4.9993896484e-01
g8846,sa0,26,1,4.9993896484e-01
g510_g8846_A,sa0,,,4.9993896484e-01
g8585_g8846_B,sa0,,,4.9993896484e-01
g8585,sa0,30,0,9.1552734375e-04
g7993_g8585_A,sa1,,,9.1552734375e-04
g8773,sa1,18,1,6.7138671875e-04
II14959,sa1,,,6.7138671875e-04
g8322,sa1,,,6.7138671875e-04
g8308,sa1,,,6.7138671875e-04
g8438,sa1,,,6.7138671875e-04
g8612,sa1,,,6.7138671875e-04
II14960,sa1,,,6.7138671875e-04
g8621,sa1,,,6.7138671875e-04
g8622,sa1,,,6.7138671875e-04
g8628,sa1,,,6.7138671875e-04
g8230,sa1,,,6.7138671875e-04
g8199_g8230_A,sa1,,,6.7138671875e-04
II14467,sa1,,,6.7138671875e-04
g7993_II14467_A,sa1,,,6.7138671875e-04
g7966_II14467_B,sa1,,,6.7138671875e-04
g7793_II14467_C,sa1,,,6.7138671875e-04
g7811_II14467_D,sa1,,,6.7138671875e-04
