name,type,cube,rel,var,den,n=100,n=200,n=500,n=1000,n=2000,n=5000,n=10000,n=20000,n=50000,n=100000
DATAO_REG_19__SCAN_IN,sa0,1,1,5.0000000000e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
DATAO_REG_18__SCAN_IN,sa1,1,1,5.0000000000e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDRESS_REG_0__SCAN_IN,sa1,1,1,5.0000000000e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDRESS_REG_1__SCAN_IN,sa0,1,1,5.0000000000e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2099_U6_R2099_U150_B,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U201_R2358_U593_B,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U182_R2358_U513_B,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U442_R2358_U443_A,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U321_R2358_U392_B,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U302_R2358_U375_B,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U300_R2358_U369_A,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U230_R2358_U178_A,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U307_R2358_U163_B,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U245_R2358_U127_A,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U245_R2358_U126_B,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2278_U227_R2278_U304_B,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
ADD_405_U102_ADD_405_U130_A,sa1,100,86,2.1059997380e-05,2.1038058063e-03,4.2031856137e-03,1.0474862059e-02,2.0840001384e-02,4.1245697109e-02,9.9946520470e-02,1.8990373399e-01,3.4374403979e-01,6.5111431383e-01,8.7827877799e-01
R2096_U109_R2096_U166_A,sa1,100,166,2.8081858545e-06,2.8077955379e-04,5.6148027042e-04,1.4031096187e-03,2.8042505208e-03,5.6006372206e-03,1.3942834606e-02,2.7691266576e-02,5.4615726907e-02,1.3099768512e-01,2.4483497673e-01
R2096_U118_R2096_U148_A,sa1,100,175,2.0563602394e-06,2.0561509369e-04,4.1118790982e-04,1.0276527797e-03,2.0542494892e-03,4.1042790374e-03,1.0229134635e-02,2.0353634075e-02,4.0292997731e-02,9.7708930655e-02,1.8587082618e-01
R2099_U6_R2099_U321_B,sa1,100,146,2.4861097336e-04,2.4557620400e-02,4.8512164081e-02,1.1690362652e-01,2.2014079515e-01,3.9181962060e-01,7.1154304616e-01,9.1679258578e-01,9.9307652622e-01,9.9999601150e-01,9.9999999998e-01
R2099_U174_R2099_U310_B,sa1,100,79,8.7499611254e-05,8.7121711201e-03,1.7348440315e-02,4.2808420295e-02,8.3784279741e-02,1.6054875395e-01,3.5436257724e-01,5.8315231833e-01,8.2623801029e-01,9.8741402246e-01,9.9984159317e-01
R2099_U4_R2099_U260_B,sa1,100,114,3.4928171466e-10,3.4928170862e-08,6.9856340505e-08,1.7464084211e-07,3.4928165372e-07,6.9856318545e-07,1.7464070486e-06,3.4928110474e-06,6.9856098950e-06,1.7463933240e-05,3.4927561491e-05
R2099_U4_R2099_U251_B,sa1,100,114,3.5046965330e-13,3.5046965329e-11,7.0093930657e-11,1.7523482663e-10,3.5046965324e-10,7.0093930635e-10,1.7523482650e-09,3.5046965268e-09,7.0093930414e-09,1.7523482511e-08,3.5046964716e-08
R2099_U4_R2099_U242_B,sa1,100,122,7.3896444519e-13,7.3896444516e-11,1.4779288903e-10,3.6948222253e-10,7.3896444492e-10,1.4779288893e-09,3.6948222191e-09,7.3896444246e-09,1.4779288795e-08,3.6948221577e-08,7.3896441789e-08
R2099_U4_R2099_U233_B,sa1,100,134,1.5827302474e-07,1.5827178476e-05,3.1654106452e-05,7.9133387422e-05,1.5826051275e-04,3.1649597911e-04,7.9105213949e-04,1.5814785155e-03,3.1604559567e-03,7.8824213572e-03,1.5702710148e-02
R2099_U109_R2099_U213_B,sa1,100,168,1.2609234545e-06,1.2608447563e-04,2.5215305397e-04,6.3026342527e-04,1.2601296185e-03,2.5186713104e-03,6.2847888235e-03,1.2530079076e-02,2.4903155271e-02,6.1099916210e-02,1.1846663266e-01
R2099_U161_R2099_U144_A,sa1,100,83,8.1919133663e-05,8.1587838976e-03,1.6251002041e-02,4.0133670778e-02,7.8656630027e-02,1.5112639461e-01,3.3609249977e-01,5.5922683114e-01,8.0571901361e-01,9.8336297193e-01,9.9972320930e-01
R2144_U84_R2144_U99_B,sa1,100,87,7.8087396105e-07,7.8084377849e-05,1.5616265853e-04,3.9036092231e-04,7.8056946296e-04,1.5605296372e-03,3.8967591820e-03,7.7783336319e-03,1.5496164790e-02,3.8291331229e-02,7.5116436410e-02
R2144_U79_R2144_U96_A,sa1,100,65,1.7747224774e-06,1.7745665793e-04,3.5488182499e-04,8.8696843687e-04,1.7731501607e-03,3.5431562600e-03,8.8343658882e-03,1.7590685756e-02,3.4871939286e-02,8.4913060719e-02,1.6261589356e-01
R2337_U129_R2337_U159_A,sa1,100,33,6.0225268709e-02,9.9799379018e-01,9.9999597512e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2358_U213_R2358_U635_B,sa1,100,90,2.3505806836e-02,9.0732416559e-01,9.9141118972e-01,9.9999316352e-01,9.9999999995e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2358_U190_R2358_U541_B,sa1,89,25,7.8125298023e-03,5.4357037357e-01,7.9167199612e-01,9.8019069989e-01,9.9960759163e-01,9.9999984602e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2358_U177_R2358_U500_B,sa1,100,85,1.3723924756e-02,7.4889819876e-01,9.3694788541e-01,9.9900172742e-01,9.9999900345e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2358_U322_R2358_U392_A,sa1,100,161,9.3221714792e-09,9.3221671775e-07,1.8644325665e-06,4.6610748985e-06,9.3221280713e-06,1.8644169241e-05,4.6609771344e-05,9.3217370217e-05,1.8642605096e-04,4.6599996441e-04,9.3178277284e-04
R2358_U303_R2358_U375_A,sa1,100,97,2.3520417511e-02,9.0746272803e-01,9.9143685330e-01,9.9999321447e-01,9.9999999995e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2358_U217_R2358_U361_B,sa1,100,37,2.7326341726e-02,9.3737965484e-01,9.9607869237e-01,9.9999903711e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2358_U318_R2358_U351_A,sa1,100,197,3.3845594771e-08,3.3845538068e-06,6.7690961584e-06,1.6922654482e-05,3.3845022588e-05,6.7688899691e-05,1.6921365847e-04,3.3839868369e-04,6.7668285370e-04,1.6908486692e-03,3.3788383691e-03
