name,cube,rel,var,den,n=10,n=100,n=1000,n=10000,n=100000
g2386_II6775_A,2,6,6,4.6875000000e-02,3.8127365236e-01,9.9177783661e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g2486_II7269_A,1,2,2,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g2982_II7466_A,100,16,16,1.5258789063e-03,1.5154440462e-02,1.4161659858e-01,7.8282335950e-01,9.9999976658e-01,1.0000000000e+00
g3780_II7567_B,100,20,20,9.5367431641e-05,9.5326514786e-04,9.4918631050e-03,9.0965270627e-02,6.1469490117e-01,9.9992788135e-01
g1545_II8938_B,1,8,7,7.8125000000e-03,7.5434863403e-02,5.4356900259e-01,9.9960757984e-01,1.0000000000e+00,1.0000000000e+00
g4246_II8956_A,4,7,7,1.1718750000e-01,7.1246895791e-01,9.9999613769e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4831_II9955_A,1,9,9,1.9531250000e-03,1.9360479644e-02,1.7757952141e-01,8.5844045473e-01,9.9999999677e-01,1.0000000000e+00
g3398_II8436_B,100,213,124,6.5242989763e-09,6.5242987848e-08,6.5242968693e-07,6.5242777144e-06,6.5240861699e-05,6.5221711365e-04
g3359_II8528_C,100,213,44,5.6843418861e-12,5.6843418859e-11,5.6843418845e-10,5.6843418699e-09,5.6843417245e-08,5.6843402705e-07
g3359_II8573_C,100,213,44,5.6843418861e-12,5.6843418859e-11,5.6843418845e-10,5.6843418699e-09,5.6843417245e-08,5.6843402705e-07
g831_g8079_A,2,213,14,6.1035156250e-05,6.1018395172e-04,6.0851121500e-03,5.9211587888e-02,4.5685023660e-01,9.9776541980e-01
g849_g8151_A,2,213,14,6.1035156250e-05,6.1018395172e-04,6.0851121500e-03,5.9211587888e-02,4.5685023660e-01,9.9776541980e-01
g527_g8329_A,2,213,14,6.1035156250e-05,6.1018395172e-04,6.0851121500e-03,5.9211587888e-02,4.5685023660e-01,9.9776541980e-01
g738_g8622_A,2,213,14,6.1035156250e-05,6.1018395172e-04,6.0851121500e-03,5.9211587888e-02,4.5685023660e-01,9.9776541980e-01
g2790_II8558_B,100,22,22,2.3841857910e-05,2.3839300119e-04,2.3813742320e-03,2.3560163696e-02,2.1212940434e-01,9.0783862968e-01
g2498_II8581_A,100,22,22,2.3841857910e-05,2.3839300119e-04,2.3813742320e-03,2.3560163696e-02,2.1212940434e-01,9.0783862968e-01
g2706_II8678_B,100,22,22,2.3841857910e-05,2.3839300119e-04,2.3813742320e-03,2.3560163696e-02,2.1212940434e-01,9.0783862968e-01
g287_g3097_B,26,28,28,2.4996948242e-01,9.4366356707e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g822_g2949_A,4,7,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g3287_II8079_B,100,213,119,1.9454973657e-03,1.9285531091e-02,1.7695074368e-01,8.5735443670e-01,9.9999999651e-01,1.0000000000e+00
g3583_II8186_D,1,10,8,3.9062500000e-03,3.8382958384e-02,3.2388353489e-01,9.8003749113e-01,1.0000000000e+00,1.0000000000e+00
g3549_II8186_B,1,10,8,3.9062500000e-03,3.8382958384e-02,3.2388353489e-01,9.8003749113e-01,1.0000000000e+00,1.0000000000e+00
g468_g4356_A,2,4,3,3.7500000000e-01,9.9090505298e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g480_g4389_A,2,4,3,3.7500000000e-01,9.9090505298e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g3398_II8490_B,100,221,75,1.2159348445e-04,1.2152697363e-03,1.2086452659e-02,1.1449827839e-01,7.0358914855e-01,9.9999476471e-01
g3359_II8546_C,100,221,59,1.2135505679e-04,1.2128880651e-03,1.2062894925e-02,1.1428709946e-01,7.0288149384e-01,9.9999463837e-01
g168_g6429_A,9,11,10,4.9902343750e-01,9.9900419550e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g267_g8283_A,2,213,14,6.1035156250e-05,6.1018395172e-04,6.0851121500e-03,5.9211587888e-02,4.5685023660e-01,9.9776541980e-01
g504_g8838_A,13,15,14,4.9993896484e-01,9.9902224475e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g284_g8851_A,13,15,14,4.9993896484e-01,9.9902224475e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g443_g8854_A,13,15,14,4.9993896484e-01,9.9902224475e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g527_g8860_A,13,15,14,4.9993896484e-01,9.9902224475e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g1537_II6499_B,1,8,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g2497_II7277_A,1,3,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g2982_II7467_A,100,16,16,1.5258789063e-03,1.5154440462e-02,1.4161659858e-01,7.8282335950e-01,9.9999976658e-01,1.0000000000e+00
g3780_II7569_A,100,20,20,9.5367431641e-05,9.5326514786e-04,9.4918631050e-03,9.0965270627e-02,6.1469490117e-01,9.9992788135e-01
g2966_II8338_A,100,16,16,1.5258789063e-03,1.5154440462e-02,1.4161659858e-01,7.8282335950e-01,9.9999976658e-01,1.0000000000e+00
g5096_II9691_A,5,9,9,6.0546875000e-02,4.6451026021e-01,9.9806129585e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g1549_II9745_B,1,8,8,3.9062500000e-03,3.8382958384e-02,3.2388353489e-01,9.8003749113e-01,1.0000000000e+00,1.0000000000e+00
g4826_II9745_A,5,8,8,1.2109375000e-01,7.2494121011e-01,9.9999752112e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g1987_II8046_D,16,213,26,1.1844933033e-04,1.1838621417e-03,1.1775751281e-02,1.1170940776e-01,6.9412032095e-01,9.9999283021e-01
g1987_II8613_D,16,213,26,1.1844933033e-04,1.1838621417e-03,1.1775751281e-02,1.1170940776e-01,6.9412032095e-01,9.9999283021e-01
g3398_II8617_B,100,213,44,5.6843418861e-12,5.6843418859e-11,5.6843418845e-10,5.6843418699e-09,5.6843417245e-08,5.6843402705e-07
g855_g8074_A,2,213,14,6.1035156250e-05,6.1018395172e-04,6.0851121500e-03,5.9211587888e-02,4.5685023660e-01,9.9776541980e-01
g840_g8089_A,2,213,14,6.1035156250e-05,6.1018395172e-04,6.0851121500e-03,5.9211587888e-02,4.5685023660e-01,9.9776541980e-01
g642_g8359_A,2,213,14,6.1035156250e-05,6.1018395172e-04,6.0851121500e-03,5.9211587888e-02,4.5685023660e-01,9.9776541980e-01
g507_g8377_A,2,213,14,6.1035156250e-05,6.1018395172e-04,6.0851121500e-03,5.9211587888e-02,4.5685023660e-01,9.9776541980e-01
g724_g8457_A,2,213,14,6.1035156250e-05,6.1018395172e-04,6.0851121500e-03,5.9211587888e-02,4.5685023660e-01,9.9776541980e-01
g669_g8611_A,2,213,14,6.1035156250e-05,6.1018395172e-04,6.0851121500e-03,5.9211587888e-02,4.5685023660e-01,9.9776541980e-01
g3808_II7478_B,100,20,20,9.5367431641e-05,9.5326514786e-04,9.4918631050e-03,9.0965270627e-02,6.1469490117e-01,9.9992788135e-01
g936_g3466_A,1,21,2,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g576_g2845_B,16,18,18,2.4902343750e-01,9.4294892507e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g990_g3790_B,5,21,21,9.6790313721e-02,6.3868510590e-01,9.9996208085e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g929_g1834_B,2,19,2,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g1987_II8064_D,24,213,35,2.0049516170e-03,1.9869587538e-02,1.8183923078e-01,8.6560394756e-01,9.9999999808e-01,1.0000000000e+00
g3666_II8296_A,2,10,8,3.9062500000e-03,3.8382958384e-02,3.2388353489e-01,9.8003749113e-01,1.0000000000e+00,1.0000000000e+00
g3398_II8455_B,100,213,124,7.2227500939e-09,7.2227498591e-08,7.2227475116e-07,7.2227240360e-06,7.2224892857e-05,7.2201423419e-04
g661_g6396_A,9,11,10,4.9902343750e-01,9.9900419550e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g681_g6727_A,9,11,10,4.9902343750e-01,9.9900419550e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g547_g8643_A,13,15,14,4.9993896484e-01,9.9902224475e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g553_g8646_A,13,15,14,4.9993896484e-01,9.9902224475e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g573_g8653_A,13,15,14,4.9993896484e-01,9.9902224475e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g258_g8815_A,13,15,14,4.9993896484e-01,9.9902224475e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g429_g8842_A,13,15,14,4.9993896484e-01,9.9902224475e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g2275_II6996_A,1,4,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g2497_II7278_A,2,3,3,3.7500000000e-01,9.9090505298e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g2966_II8339_A,100,16,16,1.5258789063e-03,1.5154440462e-02,1.4161659858e-01,7.8282335950e-01,9.9999976658e-01,1.0000000000e+00
g2949_II8392_A,3,6,4,4.3750000000e-01,9.9682878806e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g2777_II8581_B,100,22,22,2.3841857910e-05,2.3839300119e-04,2.3813742320e-03,2.3560163696e-02,2.1212940434e-01,9.0783862968e-01
g2498_II8582_A,100,22,22,2.3841857910e-05,2.3839300119e-04,2.3813742320e-03,2.3560163696e-02,2.1212940434e-01,9.0783862968e-01
g4239_II8938_A,4,8,7,1.1718750000e-01,7.1246895791e-01,9.9999613769e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g5096_II9692_A,5,9,9,6.0546875000e-02,4.6451026021e-01,9.9806129585e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4826_II9746_A,5,8,8,1.2109375000e-01,7.2494121011e-01,9.9999752112e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g1549_II9747_A,5,8,8,1.2109375000e-01,7.2494121011e-01,9.9999752112e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4832_II9767_A,5,8,8,1.2109375000e-01,7.2494121011e-01,9.9999752112e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g1987_II8029_D,16,213,26,1.1844933033e-04,1.1838621417e-03,1.1775751281e-02,1.1170940776e-01,6.9412032095e-01,9.9999283021e-01
