name,cube,rel,var,den,n=10,n=100,n=1000,n=10000,n=100000
st_3_II855_B,4,0,6,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
pcnt17,1,0,8,3.9062500000e-03,3.8382958384e-02,3.2388353489e-01,9.8003749113e-01,1.0000000000e+00,1.0000000000e+00
pcnt27,1,0,8,3.9062500000e-03,3.8382958384e-02,3.2388353489e-01,9.8003749113e-01,1.0000000000e+00,1.0000000000e+00
II900_1,10,0,6,5.6250000000e-01,9.9974309026e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
st_2_II587_B,7,0,8,1.4453125000e-01,7.9008595606e-01,9.9999983388e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
st_3_II795_A,3,0,10,6.8359375000e-03,6.6294401534e-02,4.9638387360e-01,9.9895046655e-01,1.0000000000e+00,1.0000000000e+00
st_2_II795_B,4,0,9,1.5625000000e-02,1.4570915024e-01,7.9295843252e-01,9.9999985526e-01,1.0000000000e+00,1.0000000000e+00
st_5_II739_A,3,0,6,1.0937500000e-01,6.8598614042e-01,9.9999067845e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
st_5_II774_A,2,0,6,7.8125000000e-02,5.5667688454e-01,9.9970677313e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
st_4_II487_A,1,0,6,1.5625000000e-02,1.4570915024e-01,7.9295843252e-01,9.9999985526e-01,1.0000000000e+00,1.0000000000e+00
pcnt27,1,0,8,3.9062500000e-03,3.8382958384e-02,3.2388353489e-01,9.8003749113e-01,1.0000000000e+00,1.0000000000e+00
csync,10,0,6,6.0937500000e-01,9.9991728194e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II900_1,4,0,5,1.8750000000e-01,8.7461843207e-01,9.9999999904e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
st_3_II795_A,2,0,6,1.5625000000e-02,1.4570915024e-01,7.9295843252e-01,9.9999985526e-01,1.0000000000e+00,1.0000000000e+00
st_2_II795_B,3,0,6,1.5625000000e-02,1.4570915024e-01,7.9295843252e-01,9.9999985526e-01,1.0000000000e+00,1.0000000000e+00
st_5_II739_A,3,0,6,1.0937500000e-01,6.8598614042e-01,9.9999067845e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
csync,10,0,6,3.9062500000e-01,9.9293932323e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II551_II1123_1_A,2,0,6,4.6875000000e-02,3.8127365236e-01,9.9177783661e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
pcnt17_II70_A,1,0,8,3.9062500000e-03,3.8382958384e-02,3.2388353489e-01,9.8003749113e-01,1.0000000000e+00,1.0000000000e+00
II903_1,14,0,6,5.9375000000e-01,9.9987755706e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II921_1,10,0,6,9.0625000000e-01,9.9999999995e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II455_II1102_1_B,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II551_II1123_1_A,2,0,6,1.4062500000e-01,7.8030146796e-01,9.9999973802e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II603_II1116_1_B,2,0,6,4.6875000000e-02,3.8127365236e-01,9.9177783661e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
pcnt17_II70_A,1,0,8,3.9062500000e-03,3.8382958384e-02,3.2388353489e-01,9.8003749113e-01,1.0000000000e+00,1.0000000000e+00
II940_1,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II903_1,2,0,5,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II903_2,14,0,6,5.9375000000e-01,9.9987755706e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II921_1,2,0,6,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II455_II1102_1_B,4,0,6,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II104_II1077_1_A,2,0,6,7.8125000000e-02,5.5667688454e-01,9.9970677313e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II551_II1071_1_A,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II551_II1106_1_B,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II603_II1116_1_B,6,0,7,1.9531250000e-01,8.8616585483e-01,9.9999999963e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
st_5_II787_B,2,0,10,7.8125000000e-03,7.5434863403e-02,5.4356900259e-01,9.9960757984e-01,1.0000000000e+00,1.0000000000e+00
st_4_II779_B,2,0,6,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II940_1,6,0,6,3.1250000000e-01,9.7641004975e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II950_1,1,0,6,1.5625000000e-02,1.4570915024e-01,7.9295843252e-01,9.9999985526e-01,1.0000000000e+00,1.0000000000e+00
II903_2,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II104_II1077_1_A,2,0,6,4.6875000000e-02,3.8127365236e-01,9.9177783661e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II551_II1071_1_A,2,0,5,9.3750000000e-02,6.2633691437e-01,9.9994693576e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II551_II1106_1_B,5,0,6,2.3437500000e-01,9.3079124123e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II914_1,5,0,6,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II60,11,0,6,3.5937500000e-01,9.8835769889e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
st_5_II787_B,2,0,8,1.5625000000e-02,1.4570915024e-01,7.9295843252e-01,9.9999985526e-01,1.0000000000e+00,1.0000000000e+00
st_4_II779_B,2,0,6,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II924_1,10,0,6,3.9062500000e-01,9.9293932323e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II950_1,19,0,14,3.1640625000e-01,9.7771663194e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II543_II1081_1_A,2,0,8,1.1718750000e-02,1.1119690418e-01,6.9235094430e-01,9.9999240451e-01,1.0000000000e+00,1.0000000000e+00
II543_II1106_2_B,1,0,6,1.5625000000e-02,1.4570915024e-01,7.9295843252e-01,9.9999985526e-01,1.0000000000e+00,1.0000000000e+00
II950_2,2,0,8,1.1718750000e-02,1.1119690418e-01,6.9235094430e-01,9.9999240451e-01,1.0000000000e+00,1.0000000000e+00
II535_II1062_1_A,2,0,7,2.3437500000e-02,2.1113909478e-01,9.0667363815e-01,9.9999999995e-01,1.0000000000e+00,1.0000000000e+00
II914_1,2,0,6,4.6875000000e-02,3.8127365236e-01,9.9177783661e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II933_1,5,0,9,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II70,1,0,8,3.9062500000e-03,3.8382958384e-02,3.2388353489e-01,9.8003749113e-01,1.0000000000e+00,1.0000000000e+00
II60,11,0,6,3.4375000000e-01,9.8518528967e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II61,15,0,6,4.8437500000e-01,9.9867156699e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II924_1,5,0,6,1.8750000000e-01,8.7461843207e-01,9.9999999904e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II970_1,3,0,6,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II543_II1081_1_A,18,0,11,1.4941406250e-01,8.0176424752e-01,9.9999990628e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II543_II1106_2_B,6,0,6,1.7187500000e-01,8.4830929975e-01,9.9999999355e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II950_2,18,0,14,3.1640625000e-01,9.7771663194e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II924_2,9,0,6,3.9062500000e-01,9.9293932323e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II943_1,2,0,5,9.3750000000e-02,6.2633691437e-01,9.9994693576e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II663_II1123_1_B,2,0,6,4.6875000000e-02,3.8127365236e-01,9.9177783661e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II535_II1062_1_A,13,0,9,3.4960937500e-01,9.8645613160e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II570_II1055_1_A,2,0,5,9.3750000000e-02,6.2633691437e-01,9.9994693576e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II933_1,2,0,7,2.3437500000e-02,2.1113909478e-01,9.0667363815e-01,9.9999999995e-01,1.0000000000e+00,1.0000000000e+00
II70,1,0,8,3.9062500000e-03,3.8382958384e-02,3.2388353489e-01,9.8003749113e-01,1.0000000000e+00,1.0000000000e+00
II61,534,0,6,4.8437500000e-01,9.9867156699e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II970_1,6,0,6,2.3437500000e-01,9.3079124123e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II962_1,18,0,13,1.7578125000e-01,8.5531453651e-01,9.9999999598e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II917_1,9,0,6,9.5312500000e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II924_2,1,0,6,1.5625000000e-02,1.4570915024e-01,7.9295843252e-01,9.9999985526e-01,1.0000000000e+00,1.0000000000e+00
II943_1,4,0,6,1.0937500000e-01,6.8598614042e-01,9.9999067845e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II675_II1102_2_B,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II671_II1071_1_B,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II663_II1123_1_B,3,0,6,9.3750000000e-02,6.2633691437e-01,9.9994693576e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II570_II1055_1_A,2,0,5,9.3750000000e-02,6.2633691437e-01,9.9994693576e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II60_II940_1_B,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II56_II900_1_A,3,0,5,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II60_II914_1_A,2,0,6,4.6875000000e-02,3.8127365236e-01,9.9177783661e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II954_1,2,0,8,1.1718750000e-02,1.1119690418e-01,6.9235094430e-01,9.9999240451e-01,1.0000000000e+00,1.0000000000e+00
II962_2,16,0,13,1.7578125000e-01,8.5531453651e-01,9.9999999598e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II909_1,20,0,15,4.4531250000e-01,9.9724270146e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II917_2,9,0,6,9.5312500000e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II962_1,1,0,7,7.8125000000e-03,7.5434863403e-02,5.4356900259e-01,9.9960757984e-01,1.0000000000e+00,1.0000000000e+00
II917_1,1,0,6,1.5625000000e-02,1.4570915024e-01,7.9295843252e-01,9.9999985526e-01,1.0000000000e+00,1.0000000000e+00
II531_II530_A,2,0,5,9.3750000000e-02,6.2633691437e-01,9.9994693576e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II795_II1120_1_A,2,0,8,1.1718750000e-02,1.1119690418e-01,6.9235094430e-01,9.9999240451e-01,1.0000000000e+00,1.0000000000e+00
II675_II1102_2_B,6,0,6,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II671_II1071_1_B,3,0,5,2.1875000000e-01,9.1529670527e-01,9.9999999998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II936_1,1,0,7,7.8125000000e-03,7.5434863403e-02,5.4356900259e-01,9.9960757984e-01,1.0000000000e+00,1.0000000000e+00
II60_II940_1_B,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II56_II900_1_A,4,0,5,1.8750000000e-01,8.7461843207e-01,9.9999999904e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II60_II914_1_A,2,0,6,4.6875000000e-02,3.8127365236e-01,9.9177783661e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
II73,2,0,7,7.8125000000e-03,7.5434863403e-02,5.4356900259e-01,9.9960757984e-01,1.0000000000e+00,1.0000000000e+00
II954_1,37,0,19,2.6562500000e-01,9.5437752525e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
