name,type,cube,rel,var,den
n2712gat,sa1,4,12,1.8774414063e-01
n1066gat,sa0,30,9,5.6640625000e-02
n3082gat,sa0,4,12,1.8774414063e-01
n1146gat,sa1,30,9,5.6640625000e-02
n1228gat,sa0,30,9,5.6640625000e-02
n2722gat,sa0,30,32,4.3823570013e-03
n72gat,sa0,30,40,2.1525853188e-01
n2343gat,sa1,2,1,5.0000000000e-01
n2533gat,sa0,30,29,1.1199712753e-03
n1543gat,sa0,13,9,2.0507812500e-01
n2155gat,sa0,30,30,1.6077514738e-04
n1075gat,sa0,30,27,2.7894973755e-04
n1183gat,sa0,30,8,1.1328125000e-01
n1282gat,sa0,30,10,2.0703125000e-01
n35gat,sa1,30,9,5.6640625000e-02
n2640gat,sa1,2,1,5.0000000000e-01
n2622gat,sa1,2,1,5.0000000000e-01
n2542gat,sa0,30,29,1.7244832963e-01
n2506gat,sa0,2,5,3.1250000000e-02
n2218gat,sa0,30,31,1.5309453011e-04
n1416gat,sa1,30,43,3.3110380173e-04
n1308gat,sa1,30,44,3.1697750092e-04
n1426gat,sa0,30,26,2.5196075439e-03
n2217gat,sa1,30,27,2.0351409912e-03
n1480gat,sa0,30,31,1.0166168213e-03
n1417gat,sa0,30,25,2.1553039551e-03
n1354gat,sa0,30,25,2.1705627441e-03
n1435gat,sa0,30,25,2.1431446075e-03
n1551gat,sa1,3,11,1.6113281250e-02
n2407gat,sa0,30,29,2.0948505402e-01
n2091gat,sa1,29,30,5.8495253325e-04
n1552gat,sa0,6,10,3.0273437500e-02
n1740gat,sa1,29,30,1.7872825265e-03
n1920gat,sa1,30,32,1.9615907222e-03
n1921gat,sa0,29,29,1.7872825265e-03
n1660gat,sa0,21,30,2.2013671696e-03
n2182gat,sa0,30,21,3.1661987305e-04
n1732gat,sa0,10,19,5.3405761719e-05
n1570gat,sa0,10,19,5.3405761719e-05
n1515gat,sa1,17,19,1.0681152344e-04
n1731gat,sa1,30,29,1.2226700783e-03
n1714gat,sa0,3,8,1.9531250000e-02
n2452gat,sa0,13,10,4.0625000000e-01
n3027gat,sa1,2,5,3.1250000000e-02
n2262gat,sa1,26,34,2.6985047385e-01
n2190gat,sa1,26,34,2.6985047385e-01
n2253gat,sa1,9,14,1.9836425781e-02
n2137gat,sa0,30,33,4.8955710977e-01
n3045gat,sa1,24,20,2.6909255981e-01
n3046gat,sa0,1,0,0.0000000000e+00
n3009gat,sa1,26,18,2.6983642578e-01
n1615gat,sa0,30,18,4.6852874756e-01
n2902gat,sa0,30,16,3.8278198242e-01
n2704gat,sa0,5,11,7.5195312500e-01
n2056gat,sa0,30,22,3.8043594360e-01
n1831gat,sa0,2,3,1.2500000000e-01
n2830gat,sa0,3,2,7.5000000000e-01
n2514gat,sa1,8,15,1.0174560547e-01
n2703gat,sa1,19,8,7.1093750000e-01
n1336gat,sa0,9,13,1.4648437500e-03
n2019gat,sa1,30,46,2.4070248037e-01
n1525gat,sa0,30,18,4.9057006836e-03
n1462gat,sa0,30,31,5.7395941578e-02
n2442gat,sa1,4,14,1.0375976563e-03
n2127gat,sa1,2,1,5.0000000000e-01
n2046gat,sa1,2,1,5.0000000000e-01
n2325gat,sa1,30,20,7.8830718994e-03
n2245gat,sa0,30,21,6.2637329102e-03
n2244gat,sa1,30,20,7.9383850098e-03
n1381gat,sa0,1,0,0.0000000000e+00
n1453gat,sa0,3,3,3.7500000000e-01
n1452gat,sa1,4,4,2.5000000000e-01
n1119gat,sa1,30,11,3.0078125000e-01
n2209gat,sa0,30,20,2.6653862000e-01
n2047gat,sa0,4,4,2.5000000000e-01
n2146gat,sa0,21,17,2.6983642578e-01
n2281gat,sa0,26,18,2.6983642578e-01
n17gat,sa1,30,36,6.2718801200e-03
n1840gat,sa0,30,16,3.8330078125e-01
n2812gat,sa0,8,16,5.0244140625e-01
n2802gat,sa1,3,3,6.2500000000e-01
n2803gat,sa0,30,26,1.9927978516e-02
n2820gat,sa1,30,15,7.9293823242e-01
n2821gat,sa0,18,15,4.0039062500e-02
n2811gat,sa1,30,16,7.9396057129e-01
n2740gat,sa0,30,30,4.0364789963e-01
n1218gat,sa1,30,7,2.2656250000e-01
n1219gat,sa0,30,7,2.2656250000e-01
n44gat,sa1,30,9,5.6640625000e-02
n45gat,sa0,30,9,5.6640625000e-02
n53gat,sa1,30,9,5.6640625000e-02
n62gat,sa1,30,9,5.6640625000e-02
n63gat,sa0,30,9,5.6640625000e-02
n1237gat,sa0,30,9,5.6640625000e-02
n1236gat,sa1,30,9,5.6640625000e-02
n1056gat,sa1,30,9,5.6640625000e-02
n1057gat,sa0,30,9,5.6640625000e-02
n2524gat,sa0,2,8,3.9062500000e-03
n2353gat,sa0,30,38,1.0571852326e-03
n1191gat,sa1,30,8,1.1328125000e-01
n1192gat,sa0,30,8,1.1328125000e-01
n1327gat,sa0,30,8,1.1328125000e-01
n1209gat,sa1,30,8,1.1328125000e-01
n1272gat,sa1,30,8,1.1328125000e-01
n1273gat,sa0,30,8,1.1328125000e-01
n2460gat,sa1,30,9,5.6640625000e-02
n2415gat,sa1,17,3,2.5000000000e-01
n2416gat,sa0,17,3,2.5000000000e-01
n2604gat,sa1,30,6,4.5312500000e-01
n2605gat,sa0,9,3,1.2500000000e-01
n2550gat,sa1,17,3,2.5000000000e-01
n2551gat,sa0,17,3,2.5000000000e-01
n2614gat,sa0,17,6,2.5000000000e-01
n2461gat,sa0,30,36,1.5938421711e-06
n1155gat,sa1,30,42,6.0439109802e-04
n1156gat,sa0,30,26,2.3603439331e-04
n1443gat,sa1,30,25,1.8829107285e-03
n1372gat,sa0,30,24,1.4060735703e-03
n1371gat,sa1,30,22,3.8948059082e-03
n1246gat,sa0,30,24,1.4060735703e-03
n1291gat,sa0,30,20,4.9781799316e-04
n1245gat,sa1,30,24,1.0547637939e-03
n1353gat,sa1,30,25,2.1820068359e-03
n1164gat,sa1,30,25,1.1167526245e-03
n1425gat,sa1,30,25,2.1431446075e-03
n1309gat,sa0,30,25,1.1403560638e-03
n3028gat,sa0,2,5,3.1250000000e-02
n1705gat,sa0,30,40,3.7637830433e-01
n1704gat,sa1,30,36,8.7622976303e-01
n2128gat,sa0,30,21,2.0790100098e-04
n2073gat,sa1,30,18,9.5912170410e-01
n2181gat,sa1,30,21,3.1661987305e-04
n1444gat,sa0,30,42,7.4113998562e-04
n1722gat,sa1,10,19,5.3405761719e-05
n1723gat,sa0,10,19,5.3405761719e-05
n1560gat,sa1,10,19,5.3405761719e-05
n1561gat,sa0,30,29,1.2691281736e-03
n1650gat,sa1,30,20,2.8970336914e-01
n1651gat,sa0,30,19,7.9345703125e-04
n1407gat,sa1,30,22,1.1764526367e-02
n1408gat,sa0,30,29,2.2335052490e-03
n2055gat,sa1,30,22,3.8043594360e-01
n2406gat,sa1,30,31,2.4245508015e-01
n2352gat,sa1,30,20,3.4584045410e-02
n1074gat,sa1,30,18,4.4389343262e-01
n1083gat,sa1,30,18,3.9120483398e-01
n2731gat,sa0,30,30,1.9000208378e-01
n2290gat,sa0,30,35,1.4145486057e-03
n2443gat,sa0,30,41,1.2862682343e-03
n1470gat,sa1,30,17,4.3786621094e-01
n1633gat,sa0,30,19,6.2913894653e-02
n1461gat,sa1,30,22,4.1461944580e-02
n1524gat,sa1,30,19,4.0340423584e-03
n1507gat,sa0,30,39,3.7461185595e-02
n1533gat,sa1,30,16,2.3303222656e-01
n1174gat,sa0,4,9,7.8125000000e-03
n1264gat,sa0,4,9,5.8593750000e-03
n1092gat,sa1,30,22,2.4039268494e-02
n1147gat,sa0,30,26,1.7688542604e-02
n1093gat,sa0,30,18,2.1286010742e-03
n1084gat,sa0,30,38,6.5027794335e-03
n1326gat,sa1,30,15,4.7515869141e-02
n1173gat,sa1,30,29,4.0192484856e-02
n1029gat,sa1,30,24,1.5124988556e-01
n1182gat,sa1,30,13,1.0351562500e-01
n71gat,sa1,5,13,9.7656250000e-04
n3019gat,sa0,11,14,4.2785644531e-02
n2433gat,sa1,30,24,6.9808959961e-03
n2154gat,sa1,30,31,1.0215817019e-04
n2650gat,sa0,5,4,2.5000000000e-01
n2082gat,sa1,30,22,1.9645690918e-03
n3018gat,sa1,30,20,1.1123657227e-01
n1471gat,sa0,9,13,1.4648437500e-03
n1255gat,sa0,4,10,4.8828125000e-03
n1281gat,sa1,30,17,1.0545349121e-01
n1254gat,sa1,30,13,5.1269531250e-02
n1263gat,sa1,10,12,1.8554687500e-02
n1559gat_n1639gat_B,sa1,10,19,5.3405761719e-05
n1499gat_n1555gat_C,sa0,10,19,5.3405761719e-05
n2856gat_n2854gat_A,sa1,30,23,6.3957214355e-02
n2861gat_n2859gat_A,sa0,30,7,2.2656250000e-01
n270gat_II314_A,sa0,30,9,5.6640625000e-02
n919gat_n917gat_A,sa1,30,9,5.6640625000e-02
n861gat_n859gat_A,sa0,30,9,5.6640625000e-02
n944gat_n857gat_A,sa0,30,9,5.6640625000e-02
n2780gat_n2778gat_A,sa0,30,30,1.9000208378e-01
n865gat_n863gat_A,sa1,30,9,5.6640625000e-02
n2784gat_n78gat_A,sa1,30,33,2.8230249882e-03
n289gat_n287gat_A,sa1,30,44,5.5919844308e-03
n289gat_n288gat_A,sa0,21,11,1.2109375000e-01
n2630gat_II1630_A,sa0,30,29,1.2557337433e-01
n2470gat,sa1,2,1,5.0000000000e-01
n1606gat,sa1,3,2,7.5000000000e-01
n1043gat_II1903_A,sa0,30,8,1.1328125000e-01
n667gat_n665gat_A,sa1,30,9,5.6640625000e-02
n2640gat_II2232_A,sa0,17,3,2.5000000000e-01
n2560gat,sa1,2,1,5.0000000000e-01
n2341gat_II2242_A,sa1,17,3,2.5000000000e-01
n2207gat_II2251_A,sa0,30,28,1.4225602150e-01
n2542gat_II2420_A,sa0,17,3,2.5000000000e-01
n2632gat,sa1,2,1,5.0000000000e-01
n1880gat_n1878gat_A,sa0,30,48,3.0634930936e-01
n1848gat_n1783gat_A,sa1,30,31,8.2863857970e-03
n1918gat_n1865gat_B,sa1,7,13,2.9296875000e-03
n2345gat_n1988gat_A,sa1,30,27,3.3912658691e-03
n1991gat_n1666gat_C,sa0,2,10,9.7656250000e-04
n1312gat_II3056_A,sa0,30,29,7.0004284382e-02
n1986gat_n1663gat_A,sa1,17,19,1.0681152344e-04
n1991gat_n1667gat_A,sa1,25,19,9.6130371094e-04
n1658gat_n1728gat_C,sa1,10,19,5.3405761719e-05
n1797gat_n1571gat_C,sa1,10,19,5.3405761719e-05
n1988gat_n1734gat_A,sa0,30,19,7.7247619629e-04
n1658gat_n1657gat_C,sa0,8,19,5.3405761719e-05
n1568gat_n1729gat_C,sa0,15,19,1.6021728516e-04
n1871gat_n1869gat_A,sa0,30,49,3.7841301100e-01
n1845gat_n1895gat_A,sa0,30,17,6.1767578125e-02
n1895gat_n1629gat_A,sa0,30,32,3.1105887145e-02
n2988gat_n2147gat_A,sa0,13,19,2.4795532227e-03
n2199gat_n2396gat_A,sa0,30,15,4.6017456055e-01
n2199gat_n2198gat_A,sa0,25,19,6.9297027588e-01
n2199gat_n2197gat_A,sa1,30,19,3.0143737793e-02
n1956gat_n1955gat_A,sa0,30,22,1.6342163086e-02
n1896gat_n1970gat_A,sa0,30,23,1.0471343994e-02
n2199gat_n2637gat_B,sa1,30,19,2.5482177734e-02
n388gat_n386gat_A,sa1,18,18,1.5548706055e-02
n1625gat,sa0,2,5,3.1250000000e-02
n2093gat,sa0,2,1,5.0000000000e-01
n1340gat_II4108_A,sa0,30,28,2.2994279861e-03
n1935gat_n1759gat_B,sa0,30,27,1.0440945625e-03
n1988gat_n1860gat_A,sa0,3,9,1.9531250000e-03
n1596gat_n1594gat_A,sa1,30,21,4.4433593750e-02
n2985gat_n1760gat_C,sa1,30,16,2.5231933594e-01
n55gat,sa0,30,9,5.6640625000e-02
n1869gat_n1745gat_A,sa0,3,3,3.7500000000e-01
n754gat_n749gat_B,sa0,17,7,1.2500000000e-01
n484gat_n477gat_C,sa1,30,9,5.6640625000e-02
n484gat_n478gat_C,sa0,30,9,5.6640625000e-02
n485gat_n478gat_A,sa1,30,9,5.6640625000e-02
n482gat_n479gat_C,sa1,30,9,5.6640625000e-02
n483gat_n479gat_B,sa1,30,9,5.6640625000e-02
n485gat_n479gat_A,sa0,30,9,5.6640625000e-02
n856gat_n963gat_A,sa0,3,4,1.8750000000e-01
n373gat_n868gat_B,sa1,3,4,1.8750000000e-01
n856gat_n962gat_A,sa1,3,4,1.8750000000e-01
n373gat_n959gat_A,sa1,3,4,1.8750000000e-01
n952gat_n946gat_B,sa1,30,9,5.6640625000e-02
n938gat_n934gat_A,sa1,30,9,5.6640625000e-02
n938gat_n935gat_A,sa0,30,9,5.6640625000e-02
n592gat_n587gat_B,sa0,30,9,5.6640625000e-02
n591gat_n588gat_A,sa1,30,9,5.6640625000e-02
n691gat_n687gat_A,sa0,30,9,5.6640625000e-02
n696gat_n690gat_A,sa1,30,9,5.6640625000e-02
n574gat_n568gat_C,sa0,30,9,5.6640625000e-02
n852gat_n795gat_B,sa0,30,20,1.8704986572e-01
n785gat_n780gat_B,sa1,30,9,5.6640625000e-02
n2574gat_n2569gat_B,sa0,9,3,1.2500000000e-01
n2649gat_n2647gat_A,sa1,5,4,2.5000000000e-01
n873gat_n982gat_A,sa0,30,29,2.3731589317e-04
n1659gat_n1647gat_B,sa1,10,19,5.3405761719e-05
n1893gat_n1846gat_B,sa0,29,32,6.2215406448e-02
n1893gat_n1962gat_B,sa1,9,15,9.9182128906e-03
n219gat_n969gat_A,sa1,3,11,1.4648437500e-03
n219gat_n968gat_B,sa1,3,11,1.4648437500e-03
n1691gat_n1599gat_A,sa0,4,5,1.2500000000e-01
n2174gat,sa0,2,1,5.0000000000e-01
n1769gat_n1755gat_A,sa0,7,8,1.0156250000e-01
n2214gat_II4023_C,sa1,2,10,9.7656250000e-04
n1774gat_n1686gat_A,sa1,30,22,1.4961242676e-02
n721gat_n989gat_A,sa1,30,18,1.1814117432e-02
n823gat_n995gat_A,sa1,30,18,2.0599365234e-03
n875gat_n980gat_A,sa0,30,18,5.0735473633e-03
n873gat_n981gat_B,sa0,30,19,4.9781799316e-03
n741gat_n997gat_A,sa0,30,21,9.3421936035e-03
n741gat_n987gat_A,sa1,30,18,1.1814117432e-02
n670gat_n977gat_A,sa1,10,13,2.9296875000e-03
n2784gat_n77gat_B,sa1,11,15,1.4648437500e-03
n297gat_n197gat_B,sa1,30,29,1.7472207546e-03
n1719gat_n1794gat_B,sa1,3,13,6.1035156250e-04
n1859gat_n1916gat_B,sa0,30,30,2.2130601108e-02
n1719gat_n1994gat_A,sa0,30,29,1.1561281979e-02
n3109gat,sa1,5,5,2.5000000000e-01
n3118gat,sa1,30,20,8.4800720215e-03
n3119gat,sa0,30,20,5.9757232666e-02
n3127gat,sa1,2,1,5.0000000000e-01
n3128gat,sa0,2,1,5.0000000000e-01
n3136gat,sa1,30,15,7.9678344727e-01
n3137gat,sa0,19,16,4.1992187500e-02
n3145gat,sa1,8,8,2.8906250000e-01
n3146gat,sa0,5,10,1.4648437500e-02
n2732gat,sa0,2,1,5.0000000000e-01
n2029gat,sa1,2,1,5.0000000000e-01
n2921gat,sa0,3,4,4.3750000000e-01
n3064gat,sa1,30,20,4.4875717163e-01
n3055gat,sa1,30,18,4.4389343262e-01
n3056gat,sa0,30,17,3.9263916016e-01
n2920gat,sa1,30,14,9.9316406250e-01
n3047gat,sa0,30,19,7.0404052734e-02
n3037gat,sa1,20,20,9.6181488037e-01
n2911gat,sa1,30,16,6.3317871094e-01
n2912gat,sa0,30,29,3.9178952575e-03
n2903gat,sa0,30,20,4.3632507324e-01
n1516gat,sa1,11,10,9.9902343750e-01
n1363gat,sa1,2,1,5.0000000000e-01
n2309gat,sa0,2,1,5.0000000000e-01
n2119gat,sa1,2,1,5.0000000000e-01
n1391gat,sa0,2,10,9.7656250000e-04
n1642gat,sa1,30,19,7.9345703125e-04
n1616gat,sa0,30,19,2.1362304688e-04
n1553gat,sa0,30,19,5.4550170898e-04
n1256gat,sa0,5,3,1.2500000000e-01
n1318gat,sa1,9,5,4.6875000000e-01
n3083gat,sa0,30,7,2.2656250000e-01
n3065gat,sa0,2,1,5.0000000000e-01
n3073gat,sa1,2,1,5.0000000000e-01
n1319gat,sa0,9,3,3.7500000000e-01
n1624gat,sa1,30,18,4.6852874756e-01
n2317gat,sa1,2,2,2.5000000000e-01
n3092gat,sa0,30,37,1.3362728059e-03
n3091gat,sa1,30,30,5.6593120098e-04
n54gat,sa1,30,9,5.6640625000e-02
n3074gat,sa0,4,12,1.8774414063e-01
n1066gat,sa1,30,9,5.6640625000e-02
n3082gat,sa1,4,12,1.8774414063e-01
n1292gat,sa0,30,9,5.6640625000e-02
n1148gat,sa0,30,9,5.6640625000e-02
n1228gat,sa1,30,9,5.6640625000e-02
n2722gat,sa1,30,38,4.3890476227e-03
n72gat,sa1,30,31,1.8632095307e-03
n2462gat,sa0,2,8,3.9062500000e-03
n2534gat,sa0,30,31,1.0215817019e-04
n2533gat,sa1,30,31,1.0215817019e-04
n1543gat,sa1,7,9,6.8359375000e-02
n2543gat,sa0,2,1,5.0000000000e-01
n2480gat,sa0,30,29,1.2654811144e-04
n2155gat,sa1,30,33,2.8271274641e-04
n1075gat,sa1,30,16,6.3317871094e-01
n1183gat,sa1,30,8,1.1328125000e-01
n1282gat,sa1,30,10,2.0703125000e-01
n1184gat,sa0,30,8,1.1328125000e-01
n2516gat,sa0,2,8,3.9062500000e-03
n2561gat,sa0,30,44,1.6619516662e-02
n2390gat,sa0,2,1,5.0000000000e-01
n2624gat,sa0,30,34,1.0951757338e-01
n2633gat,sa0,17,3,2.5000000000e-01
n2542gat,sa1,30,23,2.5057029724e-01
n2506gat,sa1,2,5,3.1250000000e-02
n2219gat,sa0,30,36,6.0535967350e-07
n1706gat,sa0,30,29,3.7501478195e-01
n2218gat,sa1,30,41,2.0003877580e-04
n1481gat,sa0,30,26,2.4163722992e-04
n2363gat,sa0,30,33,1.0175704956e-03
n2291gat,sa0,30,28,2.7132034302e-03
n1832gat,sa0,2,3,1.2500000000e-01
n1426gat,sa1,30,28,1.8959045410e-03
n2084gat,sa0,30,22,1.9645690918e-03
n1480gat,sa1,30,27,1.1763572693e-03
n1417gat,sa1,30,28,1.8959045410e-03
n1354gat,sa1,30,28,1.8348693848e-03
n1435gat,sa1,30,25,2.3689270020e-03
