name,cube,rel,var,den,n=10,n=100,n=1000,n=10000,n=100000
BMVS0N_BMVG2VS0P_A,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
AMVS0N_AMVG4VS0P_A,3,0,5,2.1875000000e-01,9.1529670527e-01,9.9999999998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
AMVS0N_AMVG3VS0P_A,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVPCN_ACVG2VD1_A,53,0,11,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVPCN_ACVG1VD1_A,23,0,9,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CT0_CNTVG1VG2VOR1NF_A,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDVG4VCN,75,0,13,2.8710937500e-01,9.6609770998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVG1VD1,21,0,9,7.5000000000e-01,9.9999904633e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
SMVG2VX,20,0,9,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDVG3VCN,43,0,11,8.2031250000e-02,5.7510759353e-01,9.9980822601e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CNTVG3VD1,4,0,3,3.7500000000e-01,9.9090505298e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
BMVS0N_BMVG3VS0P_A,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
BMVS0N_BMVG2VS0P_A,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
AMVS0N_AMVG5VS0P_A,3,0,5,2.1875000000e-01,9.1529670527e-01,9.9999999998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
AMVS0N_AMVG4VS0P_A,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVPCN_ACVG3VD1_A,114,0,13,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVPCN_ACVG2VD1_A,53,0,11,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CT0_CNTVCON0_A,3,0,4,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVG2VD1,39,0,11,7.5000000000e-01,9.9999904633e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDVG4VCN_CO_A,72,0,13,2.8710937500e-01,9.6609770998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
SMVG3VX,38,0,11,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDVG4VCN,49,0,13,8.7890625000e-02,6.0146249658e-01,9.9989891378e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVG1VD1,23,0,9,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
SMVG2VX,23,0,9,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDVC1_ADDVG2VCNVOR2NF_A,3,0,9,1.1718750000e-02,1.1119690418e-01,6.9235094430e-01,9.9999240451e-01,1.0000000000e+00,1.0000000000e+00
BMVS0N_BMVG4VS0P_A,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
BMVS0N_BMVG3VS0P_A,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
AMVS0N_AMVG5VS0P_A,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVPCN_ACVG4VD1_A,47,0,13,1.5039062500e-01,8.0402848060e-01,9.9999991645e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVPCN_ACVG3VD1_A,114,0,13,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CT1_CNTVG2VG2VOR1NF_A,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CT0_CNTVCON0_A,3,0,4,3.1250000000e-01,9.7641004975e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVG3VD1,78,0,13,7.5000000000e-01,9.9999904633e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
SMVG4VX,78,0,13,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVG2VD1,55,0,11,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDVG4VCN_CO_A,45,0,13,8.7890625000e-02,6.0146249658e-01,9.9989891378e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
SMVG3VX,54,0,11,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDVC1_ADDVG2VCNVOR2NF_A,9,0,9,1.2890625000e-01,7.4843571864e-01,9.9999898494e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
BMVS0N_BMVG5VS0P_A,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
BMVS0N_BMVG4VS0P_A,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVPCN_ACVG4VD1_A,47,0,13,1.5039062500e-01,8.0402848060e-01,9.9999991645e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVPCN,130,0,13,4.6655273438e-01,9.9813398585e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CT1_CNTVG2VG2VOR1NF_A,2,0,4,1.8750000000e-01,8.7461843207e-01,9.9999999904e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
START_CNTVG1VD_B,2,0,4,3.1250000000e-01,9.7641004975e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CT1_CNTVCON1_A,2,0,4,1.8750000000e-01,8.7461843207e-01,9.9999999904e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVG3VD1,114,0,13,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVG4VD1,52,0,13,8.4960937500e-01,9.9999999408e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
SMVG4VX,116,0,13,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
SMVG5VX,51,0,13,3.4960937500e-01,9.8645613160e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDVC2_ADDVG3VCNVOR2NF_A,9,0,11,1.7578125000e-02,1.6250882227e-01,8.3025288257e-01,9.9999998014e-01,1.0000000000e+00,1.0000000000e+00
BMVS0N_BMVG5VS0P_A,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
READYN_BMVS0N_A,18,0,11,1.1718750000e-01,7.1246895791e-01,9.9999613769e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVPCN,131,0,13,4.6655273438e-01,9.9813398585e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CT2_CNTVG3VG2VOR1NF_A,2,0,4,1.8750000000e-01,8.7461843207e-01,9.9999999904e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
START_CNTVG2VD_B,2,0,4,1.8750000000e-01,8.7461843207e-01,9.9999999904e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
START_CNTVG1VD_B,2,0,4,3.1250000000e-01,9.7641004975e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CT1_CNTVCON1_A,2,0,4,1.8750000000e-01,8.7461843207e-01,9.9999999904e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ACVG4VD1,47,0,13,1.5039062500e-01,8.0402848060e-01,9.9999991645e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
SMVG5VX,47,0,13,1.5039062500e-01,8.0402848060e-01,9.9999991645e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDVC2_ADDVG3VCNVOR2NF_A,18,0,11,1.2304687500e-01,7.3099286430e-01,9.9999801556e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
READYN_BMVS0N_A,18,0,11,1.1718750000e-01,7.1246895791e-01,9.9999613769e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CT2_CNTVCON2_A,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CT2_CNTVG3VG2VOR1NF_A,2,0,4,1.8750000000e-01,8.7461843207e-01,9.9999999904e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
START_CNTVG2VD_B,2,0,4,1.8750000000e-01,8.7461843207e-01,9.9999999904e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
START_CNTVG3VD_B,3,0,4,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CO,45,0,13,8.7890625000e-02,6.0146249658e-01,9.9989891378e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDVC3_ADDVG4VCNVOR2NF_A,21,0,13,2.0507812500e-02,1.8715120958e-01,8.7407915248e-01,9.9999999900e-01,1.0000000000e+00,1.0000000000e+00
AMVG2VS0P,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
IINIIT_AMVS0N_A,8,0,11,1.1718750000e-01,7.1246895791e-01,9.9999613769e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CT2_CNTVCON2_A,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
START_CNTVG3VD_B,3,0,4,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CO,72,0,13,2.8710937500e-01,9.6609770998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDVC3_ADDVG4VCNVOR2NF_A,36,0,13,1.2011718750e-01,7.2186967493e-01,9.9999722998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
BMVG2VS0P,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
AMVG3VS0P,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
AMVG2VS0P,3,0,5,2.1875000000e-01,9.1529670527e-01,9.9999999998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
IINIIT_AMVS0N_A,40,0,11,8.2031250000e-01,9.9999996491e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
BMVG3VS0P,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
BMVG2VS0P,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
AMVG4VS0P,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
AMVG3VS0P,3,0,5,2.1875000000e-01,9.1529670527e-01,9.9999999998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
BMVG4VS0P,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
BMVG3VS0P,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
AMVG5VS0P,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
AMVG4VS0P,3,0,5,2.1875000000e-01,9.1529670527e-01,9.9999999998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
BMVG5VS0P,1,0,4,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
BMVG4VS0P,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
AMVG5VS0P,3,0,5,2.1875000000e-01,9.1529670527e-01,9.9999999998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
BMVG5VS0P,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
READYN,3,0,3,8.7500000000e-01,9.9999999907e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDVG2VCN_ADDVG2VCNVAD3NF_B,18,0,9,1.7578125000e-01,8.5531453651e-01,9.9999999598e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
READY_stem_ADSH_A,42,0,16,1.2062072754e-01,7.2345726861e-01,9.9999738409e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
READYN,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
MRVQN0,1,0,1,5.0000000000e-01,9.9902343750e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDVG2VCN_ADDVG2VCNVAD3NF_B,12,0,9,5.8593750000e-02,4.5327268444e-01,9.9761379514e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
READY_stem_ADSH_A,196,0,20,7.2441101074e-01,9.9999747292e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
AD0_ADDVG1VPVOR1NF_A,3,0,6,9.3750000000e-02,6.2633691437e-01,9.9994693576e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CNTVCON0_CNTVCO1_B,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
MRVQN1,1,0,1,5.0000000000e-01,9.9902343750e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
MRVQN0,1,0,1,5.0000000000e-01,9.9902343750e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDVG3VCN_ADDVG3VCNVAD3NF_B,42,0,11,1.6992187500e-01,8.4469347918e-01,9.9999999184e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CNTVG1VD1_CNTVG1VZ1_B,2,0,4,1.8750000000e-01,8.7461843207e-01,9.9999999904e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
AD0_ADDVG1VPVOR1NF_A,6,0,6,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
CNTVCON0_CNTVCO1_B,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
IINIIT,114,0,24,1.2473344803e-01,7.3612191504e-01,9.9999836306e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
MRVQN2,1,0,1,5.0000000000e-01,9.9902343750e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
MRVQN1,1,0,1,5.0000000000e-01,9.9902343750e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDVG3VCN_ADDVG3VCNVAD3NF_B,33,0,11,6.4453125000e-02,4.8636391817e-01,9.9872192823e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
ADDVG2VSN,21,0,9,1.8750000000e-01,8.7461843207e-01,9.9999999904e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
SMVS0N,172,0,13,1.1352539063e-01,7.0031637768e-01,9.9999415708e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
