name,cube,rel,var,den,n=10,n=100,n=1000,n=10000,n=100000
g3541_II6499_B,100,173,27,2.3681685328e-02,2.1310939015e-01,9.0897857549e-01,9.9999999996e-01,1.0000000000e+00,1.0000000000e+00
g5194_II7097_A,12,16,14,2.4993896484e-01,9.4364064045e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g5662_II7529_A,40,23,23,1.4946460724e-03,1.4846331847e-02,1.3892736509e-01,7.7592269388e-01,9.9999968086e-01,1.0000000000e+00
g69_II7556_A,63,23,23,1.9810199738e-03,1.9634529632e-02,1.7987497343e-01,8.6234225583e-01,9.9999999756e-01,1.0000000000e+00
g84_II7577_A,91,23,23,2.0093917847e-03,1.9913193529e-02,1.8220315755e-01,8.6620056056e-01,9.9999999816e-01,1.0000000000e+00
g269_g2356_B,100,74,44,4.1989888996e-04,4.1910635987e-03,4.1128979817e-02,3.4294468595e-01,9.8500248445e-01,1.0000000000e+00
g293_g2953_B,100,82,58,7.8468297637e-08,7.8468269930e-07,7.8467992853e-06,7.8465222159e-05,7.8437522396e-04,7.8161240679e-03
g536_g5159_A,2,57,16,4.5776367188e-05,4.5766938697e-04,4.5672796072e-03,4.4745436093e-02,3.6730964654e-01,9.8972191680e-01
g297_g5245_A,2,57,13,3.6621093750e-04,3.6560802945e-03,3.5965118512e-02,3.0668997208e-01,9.7433892665e-01,1.0000000000e+00
g574_g5364_A,3,16,14,6.1035156250e-05,6.1018395172e-04,6.0851121500e-03,5.9211587888e-02,4.5685023660e-01,9.9776541980e-01
g6212_II7979_B,1,54,10,9.7656250000e-04,9.7228212237e-03,9.3082656509e-02,6.2357620194e-01,9.9994288230e-01,1.0000000000e+00
g6015_II7979_A,1,54,12,2.4414062500e-04,2.4387257865e-03,2.4121358687e-02,2.1664588586e-01,9.1298757216e-01,9.9999999998e-01
g6212_II7988_B,1,54,10,9.7656250000e-04,9.7228212237e-03,9.3082656509e-02,6.2357620194e-01,9.9994288230e-01,1.0000000000e+00
g6015_II7988_A,1,54,12,2.4414062500e-04,2.4387257865e-03,2.4121358687e-02,2.1664588586e-01,9.1298757216e-01,9.9999999998e-01
g6194_II8079_A,1,59,10,9.7656250000e-04,9.7228212237e-03,9.3082656509e-02,6.2357620194e-01,9.9994288230e-01,1.0000000000e+00
g4993_II8081_C,2,59,16,4.5776367188e-05,4.5766938697e-04,4.5672796072e-03,4.4745436093e-02,3.6730964654e-01,9.8972191680e-01
g4894_II8137_A,2,59,13,3.6621093750e-04,3.6560802945e-03,3.5965118512e-02,3.0668997208e-01,9.7433892665e-01,1.0000000000e+00
g2497_II3954_A,100,97,65,2.5793572139e-11,2.5793572136e-10,2.5793572106e-09,2.5793571807e-08,2.5793568813e-07,2.5793538874e-06
g496_g6702_B,64,18,18,4.3750000000e-01,9.9682878806e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g918_g1419_B,4,16,4,1.8750000000e-01,8.7461843207e-01,9.9999999904e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g729_g1706_C,8,67,7,5.4687500000e-02,4.3015858903e-01,9.9638972681e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g774_g1716_B,6,67,7,5.4687500000e-02,4.3015858903e-01,9.9638972681e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g445_g4395_A,20,22,21,4.9975585938e-01,9.9901865864e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g766_g5324_C,20,59,10,2.1191406250e-01,9.0758642294e-01,9.9999999995e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g374_g5483_A,1,14,10,9.7656250000e-04,9.7228212237e-03,9.3082656509e-02,6.2357620194e-01,9.9994288230e-01,1.0000000000e+00
g528_g6238_A,100,24,23,4.9994933605e-01,9.9902244752e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g524_g6269_A,100,24,23,4.9994933605e-01,9.9902244752e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g736_g2095_C,100,142,32,6.8363146856e-03,6.6297947572e-02,4.9640299967e-01,9.9895086507e-01,1.0000000000e+00,1.0000000000e+00
g719_g1573_B,100,142,36,6.8363106111e-03,6.6297909266e-02,4.9640279306e-01,9.9895086077e-01,1.0000000000e+00,1.0000000000e+00
g729_g1573_A,100,142,33,6.8363153841e-03,6.6297954138e-02,4.9640303508e-01,9.9895086581e-01,1.0000000000e+00,1.0000000000e+00
g4915_II7972_A,2,61,12,7.3242187500e-04,7.3001259567e-03,7.0649220058e-02,5.1938571216e-01,9.9934239247e-01,1.0000000000e+00
g4915_II7981_A,2,54,12,7.3242187500e-04,7.3001259567e-03,7.0649220058e-02,5.1938571216e-01,9.9934239247e-01,1.0000000000e+00
g4915_II7990_A,2,54,12,7.3242187500e-04,7.3001259567e-03,7.0649220058e-02,5.1938571216e-01,9.9934239247e-01,1.0000000000e+00
g3593_II5189_A,100,17,15,3.0517578125e-03,3.0101875423e-02,2.6334999578e-01,9.5294433051e-01,1.0000000000e+00,1.0000000000e+00
g3961_II5766_A,100,17,15,3.0517578125e-03,3.0101875423e-02,2.6334999578e-01,9.5294433051e-01,1.0000000000e+00,1.0000000000e+00
g3955_II6185_B,100,17,15,3.0517578125e-03,3.0101875423e-02,2.6334999578e-01,9.5294433051e-01,1.0000000000e+00,1.0000000000e+00
g4199_II6194_A,8,10,10,2.4902343750e-01,9.4294892507e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g5194_II7098_A,12,16,14,2.4993896484e-01,9.4364064045e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g5666_II7534_B,47,23,23,1.7540454865e-03,1.7402650076e-02,1.6101173756e-01,8.2719398695e-01,9.9999997625e-01,1.0000000000e+00
g862_g1387_A,29,99,31,1.6666017473e-06,1.6665892483e-05,1.6664642655e-04,1.6652151242e-03,1.6527921373e-02,1.5351289734e-01
g980_g1575_A,16,105,22,7.2598457336e-04,7.2361741793e-03,7.0050339485e-02,5.1627960128e-01,9.9929863511e-01,1.0000000000e+00
g179_g3554_B,26,24,23,1.8239021301e-04,1.8224058794e-03,1.8075330441e-02,1.6673773975e-01,8.3863210865e-01,9.9999998803e-01
g669_g5225_A,2,59,13,3.6621093750e-04,3.6560802945e-03,3.5965118512e-02,3.0668997208e-01,9.7433892665e-01,1.0000000000e+00
g4877_II8080_D,2,59,15,9.1552734375e-05,9.1515025018e-04,9.1139068281e-03,8.7490630454e-02,5.9971130545e-01,9.9989438314e-01
g5975_II8117_C,26,57,21,4.8255920410e-04,4.8151266617e-03,4.7121206266e-02,3.8287005734e-01,9.9198753426e-01,1.0000000000e+00
g5958_II8117_B,24,57,21,4.8255920410e-04,4.8151266617e-03,4.7121206266e-02,3.8287005734e-01,9.9198753426e-01,1.0000000000e+00
g4993_II8119_B,2,57,16,4.5776367188e-05,4.5766938697e-04,4.5672796072e-03,4.4745436093e-02,3.6730964654e-01,9.8972191680e-01
g5975_II8126_C,13,57,18,5.1879882813e-04,5.1758931723e-03,5.0569877163e-02,4.0484502835e-01,9.9442428383e-01,1.0000000000e+00
g5958_II8126_B,13,57,18,5.1879882813e-04,5.1758931723e-03,5.0569877163e-02,4.0484502835e-01,9.9442428383e-01,1.0000000000e+00
g4993_II8128_B,2,57,16,4.5776367188e-05,4.5766938697e-04,4.5672796072e-03,4.4745436093e-02,3.6730964654e-01,9.8972191680e-01
g5975_II8135_C,8,59,17,5.1879882813e-04,5.1758931723e-03,5.0569877163e-02,4.0484502835e-01,9.9442428383e-01,1.0000000000e+00
g5958_II8135_B,8,59,17,5.1879882813e-04,5.1758931723e-03,5.0569877163e-02,4.0484502835e-01,9.9442428383e-01,1.0000000000e+00
g2397_II3874_B,100,97,65,2.4735873072e-11,2.4735873069e-10,2.4735873042e-09,2.4735872766e-08,2.4735870013e-07,2.4735842479e-06
g2544_II3988_B,100,97,65,2.3451903614e-11,2.3451903611e-10,2.3451903586e-09,2.3451903339e-08,2.3451900864e-07,2.3451876114e-06
g386_g4176_A,25,14,13,4.6789550781e-01,9.9818042796e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g809_g1628_B,68,123,18,6.2500000000e-02,4.7553952495e-01,9.9842555447e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g791_g2267_B,8,54,8,2.7343750000e-02,2.4213156738e-01,9.3749162939e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g791_g2294_B,6,54,9,1.3671875000e-02,1.2860679022e-01,7.4756956582e-01,9.9999894945e-01,1.0000000000e+00,1.0000000000e+00
g830_g2949_A,4,11,6,2.3437500000e-01,9.3079124123e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g345_g3479_A,4,11,6,2.3437500000e-01,9.3079124123e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g349_g3484_A,4,11,6,2.3437500000e-01,9.3079124123e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g338_g3558_A,4,11,6,2.3437500000e-01,9.3079124123e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g554_g3765_A,18,36,19,4.9902343750e-01,9.9900419550e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g394_g5428_A,53,23,23,1.9516944885e-03,1.9346423940e-02,1.7746163462e-01,8.5823741056e-01,9.9999999672e-01,1.0000000000e+00
g382_g5485_A,1,14,10,9.7656250000e-04,9.7228212237e-03,9.3082656509e-02,6.2357620194e-01,9.9994288230e-01,1.0000000000e+00
g465_g6248_A,100,24,23,4.9994933605e-01,9.9902244752e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g774_g1582_B,100,152,32,6.8363077007e-03,6.6297881904e-02,4.9640264549e-01,9.9895085769e-01,1.0000000000e+00,1.0000000000e+00
g784_g1582_A,100,152,33,6.8363295868e-03,6.6298087662e-02,4.9640375525e-01,9.9895088081e-01,1.0000000000e+00,1.0000000000e+00
g3961_II5767_A,100,17,15,3.0517578125e-03,3.0101875423e-02,2.6334999578e-01,9.5294433051e-01,1.0000000000e+00,1.0000000000e+00
g3955_II6187_A,100,17,15,3.0517578125e-03,3.0101875423e-02,2.6334999578e-01,9.5294433051e-01,1.0000000000e+00,1.0000000000e+00
g4199_II6195_A,8,10,10,2.4902343750e-01,9.4294892507e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g996_g1560_A,6,105,16,1.0528564453e-03,1.0478821446e-02,9.9982533658e-02,6.5125388580e-01,9.9997338700e-01,1.0000000000e+00
g965_g1518_B,2,105,12,7.3242187500e-04,7.3001259567e-03,7.0649220058e-02,5.1938571216e-01,9.9934239247e-01,1.0000000000e+00
g5666_II7536_A,42,23,23,1.7540454865e-03,1.7402650076e-02,1.6101173756e-01,8.2719398695e-01,9.9999997625e-01,1.0000000000e+00
g5669_II7541_B,61,23,23,1.8837451935e-03,1.8678569114e-02,1.7184270040e-01,8.4825012500e-01,9.9999999352e-01,1.0000000000e+00
g478_g1763_A,100,24,22,2.3841857910e-05,2.3839300119e-04,2.3813742320e-03,2.3560163696e-02,2.1212940434e-01,9.0783862968e-01
g716_g4486_A,8,18,12,2.1972656250e-03,2.1756665439e-02,1.9745577423e-01,8.8916172866e-01,9.9999999972e-01,1.0000000000e+00
g4967_II8081_D,2,59,16,4.5776367188e-05,4.5766938697e-04,4.5672796072e-03,4.4745436093e-02,3.6730964654e-01,9.8972191680e-01
g4993_II8137_C,2,59,16,4.5776367188e-05,4.5766938697e-04,4.5672796072e-03,4.4745436093e-02,3.6730964654e-01,9.8972191680e-01
g5975_II8208_C,57,61,28,4.6062469482e-04,4.5967107868e-03,4.5027831155e-02,3.6917753749e-01,9.9002135680e-01,1.0000000000e+00
g5958_II8208_B,56,61,28,4.6062469482e-04,4.5967107868e-03,4.5027831155e-02,3.6917753749e-01,9.9002135680e-01,1.0000000000e+00
g2397_II3876_A,100,97,65,2.3479357347e-11,2.3479357345e-10,2.3479357320e-09,2.3479357072e-08,2.3479354591e-07,2.3479329784e-06
g269_g2944_A,27,74,26,5.9653818607e-04,5.9493937068e-03,5.7926157655e-02,4.4938320617e-01,9.9743849898e-01,1.0000000000e+00
g5672_II7548_B,68,23,23,1.9485950470e-03,1.9315969293e-02,1.7720615585e-01,8.5779648287e-01,9.9999999662e-01,1.0000000000e+00
g5674_II7555_B,71,23,23,1.9810199738e-03,1.9634529632e-02,1.7987497343e-01,8.6234225583e-01,9.9999999756e-01,1.0000000000e+00
g378_g4167_A,25,14,13,4.6789550781e-01,9.9818042796e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g774_g1691_B,6,57,6,1.0937500000e-01,6.8598614042e-01,9.9999067845e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g784_g1716_C,6,67,7,5.4687500000e-02,4.3015858903e-01,9.9638972681e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g619_g2846_A,2,16,6,1.5625000000e-02,1.4570915024e-01,7.9295843252e-01,9.9999985526e-01,1.0000000000e+00,1.0000000000e+00
g478_g3905_B,100,152,28,3.2230857760e-02,2.7936109738e-01,9.6222738678e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g148_g4928_A,57,18,18,7.7667236328e-03,7.5008209961e-02,5.4145835904e-01,9.9958905111e-01,1.0000000000e+00,1.0000000000e+00
g166_g4937_A,49,18,18,7.7667236328e-03,7.5008209961e-02,5.4145835904e-01,9.9958905111e-01,1.0000000000e+00,1.0000000000e+00
g386_g5419_A,58,23,23,1.9516944885e-03,1.9346423940e-02,1.7746163462e-01,8.5823741056e-01,9.9999999672e-01,1.0000000000e+00
g390_g5487_A,1,14,10,9.7656250000e-04,9.7228212237e-03,9.3082656509e-02,6.2357620194e-01,9.9994288230e-01,1.0000000000e+00
g3974_II5647_A,100,179,20,1.1676788330e-02,1.1081945304e-01,6.9104194061e-01,9.9999207507e-01,1.0000000000e+00,1.0000000000e+00
g4762_II6659_A,100,17,15,3.0517578125e-03,3.0101875423e-02,2.6334999578e-01,9.5294433051e-01,1.0000000000e+00,1.0000000000e+00
g5669_II7543_A,53,23,23,1.8837451935e-03,1.8678569114e-02,1.7184270040e-01,8.4825012500e-01,9.9999999352e-01,1.0000000000e+00
g5676_II7562_B,81,23,23,1.9972324371e-03,1.9793774875e-02,1.8120616664e-01,8.6456040961e-01,9.9999999792e-01,1.0000000000e+00
g5680_II7576_B,100,23,23,2.0092725754e-03,1.9912022821e-02,1.8219338896e-01,8.6618457736e-01,9.9999999816e-01,1.0000000000e+00
g965_g4813_B,4,105,16,3.2043457031e-04,3.1997291250e-03,3.1540478492e-02,2.7420372787e-01,9.5943538744e-01,1.0000000000e+00
g496_g5157_A,2,59,13,3.6621093750e-04,3.6560802945e-03,3.5965118512e-02,3.0668997208e-01,9.7433892665e-01,1.0000000000e+00
g457_g5187_A,2,59,15,9.1552734375e-05,9.1515025018e-04,9.1139068281e-03,8.7490630454e-02,5.9971130545e-01,9.9989438314e-01
g465_g5197_A,2,59,16,4.5776367188e-05,4.5766938697e-04,4.5672796072e-03,4.4745436093e-02,3.6730964654e-01,9.8972191680e-01
g749_g2095_B,100,142,34,6.7148357630e-07,6.7148154730e-06,6.7146125772e-05,6.7125840695e-04,6.6923438690e-03,6.4943552796e-02
g4877_II8118_D,2,57,15,9.1552734375e-05,9.1515025018e-04,9.1139068281e-03,8.7490630454e-02,5.9971130545e-01,9.9989438314e-01
g4967_II8119_C,2,57,16,4.5776367188e-05,4.5766938697e-04,4.5672796072e-03,4.4745436093e-02,3.6730964654e-01,9.8972191680e-01
g4877_II8127_D,2,57,15,9.1552734375e-05,9.1515025018e-04,9.1139068281e-03,8.7490630454e-02,5.9971130545e-01,9.9989438314e-01
g4967_II8128_C,2,57,16,4.5776367188e-05,4.5766938697e-04,4.5672796072e-03,4.4745436093e-02,3.6730964654e-01,9.8972191680e-01
g4877_II8136_D,2,59,15,9.1552734375e-05,9.1515025018e-04,9.1139068281e-03,8.7490630454e-02,5.9971130545e-01,9.9989438314e-01
g545_g3758_A,18,36,19,4.9902343750e-01,9.9900419550e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g323_g3899_A,5,4,4,4.3750000000e-01,9.9682878806e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g457_g4377_A,20,22,21,4.9975585938e-01,9.9901865864e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g184_g4947_A,42,18,18,7.7667236328e-03,7.5008209961e-02,5.4145835904e-01,9.9958905111e-01,1.0000000000e+00,1.0000000000e+00
g760_g6737_B,100,108,30,9.9631786346e-02,6.4989239555e-01,9.9997232960e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g766_g1573_C,100,142,33,6.8363177124e-03,6.6297976027e-02,4.9640315314e-01,9.9895086827e-01,1.0000000000e+00,1.0000000000e+00
g3589_II5187_A,100,17,15,3.0517578125e-03,3.0101875423e-02,2.6334999578e-01,9.5294433051e-01,1.0000000000e+00,1.0000000000e+00
g3974_II5648_A,100,179,20,1.0294914246e-02,9.8308408875e-02,6.4471228074e-01,9.9996795192e-01,1.0000000000e+00,1.0000000000e+00
g3983_II5657_A,100,179,20,9.8638534546e-03,9.4373432860e-02,6.2889949666e-01,9.9995046463e-01,1.0000000000e+00,1.0000000000e+00
g3836_II5759_A,4,82,8,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4874_II6962_A,11,16,13,2.4987792969e-01,9.4359476202e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g5674_II7557_A,63,23,23,1.9810199738e-03,1.9634529632e-02,1.7987497343e-01,8.6234225583e-01,9.9999999756e-01,1.0000000000e+00
g5676_II7564_A,72,23,23,1.9972324371e-03,1.9793774875e-02,1.8120616664e-01,8.6456040961e-01,9.9999999792e-01,1.0000000000e+00
g5678_II7571_A,77,23,23,2.0053386688e-03,1.9873388766e-02,1.8187096085e-01,8.6565606021e-01,9.9999999808e-01,1.0000000000e+00
g5680_II7578_A,86,23,23,2.0093917847e-03,1.9913193529e-02,1.8220315755e-01,8.6620056056e-01,9.9999999816e-01,1.0000000000e+00
g6188_II8194_B,100,113,36,4.1259814054e-02,3.4384066220e-01,9.8520574376e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g188_g3953_B,22,24,23,1.1372566223e-04,1.1366747901e-03,1.1308782454e-02,1.0750300250e-01,6.7932312887e-01,9.9998850057e-01
g582_g4874_A,2,16,12,2.4414062500e-04,2.4387257865e-03,2.4121358687e-02,2.1664588586e-01,9.1298757216e-01,9.9999999998e-01
g528_g5189_A,2,61,16,4.5776367188e-05,4.5766938697e-04,4.5672796072e-03,4.4745436093e-02,3.6730964654e-01,9.8972191680e-01
g586_g5194_A,4,16,13,1.2207031250e-04,1.2200327910e-03,1.2133563764e-02,1.1492046122e-01,7.0499932570e-01,9.9999500851e-01
g4980_II7971_D,2,61,14,1.8310546875e-04,1.8295466814e-03,1.8145573491e-02,1.6733363113e-01,8.3978239332e-01,9.9999998885e-01
g4980_II7980_D,2,54,14,1.8310546875e-04,1.8295466814e-03,1.8145573491e-02,1.6733363113e-01,8.3978239332e-01,9.9999998885e-01
g4967_II8137_D,2,59,16,4.5776367188e-05,4.5766938697e-04,4.5672796072e-03,4.4745436093e-02,3.6730964654e-01,9.8972191680e-01
g4877_II8209_D,2,61,15,9.1552734375e-05,9.1515025018e-04,9.1139068281e-03,8.7490630454e-02,5.9971130545e-01,9.9989438314e-01
g6188_II8196_A,100,113,36,4.4921901077e-02,3.6847744967e-01,9.8991005895e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g719_g1595_B,100,142,38,8.7892673328e-03,8.4496606106e-02,5.8638185144e-01,9.9985344661e-01,1.0000000000e+00,1.0000000000e+00
g729_g1595_A,100,142,39,8.7892759766e-03,8.4496685942e-02,5.8638221214e-01,9.9985344789e-01,1.0000000000e+00,1.0000000000e+00
g866_g1359_A,100,85,23,2.9796600342e-02,2.6102810581e-01,9.5143994064e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g398_g4185_A,25,14,13,4.6789550781e-01,9.9818042796e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g858_g4903_B,72,21,18,1.9454956055e-03,1.9285513795e-02,1.7695059853e-01,8.5735418512e-01,9.9999999651e-01,1.0000000000e+00
g3589_II5188_A,100,17,15,3.0517578125e-03,3.0101875423e-02,2.6334999578e-01,9.5294433051e-01,1.0000000000e+00,1.0000000000e+00
g3983_II5658_A,100,179,20,9.3345642090e-03,8.9520634464e-02,6.0852766437e-01,9.9991547002e-01,1.0000000000e+00,1.0000000000e+00
g4874_II6963_A,11,16,13,2.4987792969e-01,9.4359476202e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g79_II7569_A,29,23,23,9.8204612732e-04,9.7771760732e-03,9.3580327088e-02,6.2563673289e-01,9.9994593300e-01,1.0000000000e+00
g489_g1449_A,2,4,4,1.8750000000e-01,8.7461843207e-01,9.9999999904e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g889_g1417_B,46,31,31,3.6692433059e-04,3.6631907243e-03,3.6033914859e-02,3.0718457953e-01,9.7452140619e-01,1.0000000000e+00
g965_g1575_B,100,105,83,5.1560318515e-15,5.1560318515e-14,5.1560318515e-13,5.1560318515e-12,5.1560318513e-11,5.1560318501e-10
g628_g4199_A,2,16,9,1.9531250000e-03,1.9360479644e-02,1.7757952141e-01,8.5844045473e-01,9.9999999677e-01,1.0000000000e+00
g578_g4708_A,2,16,11,4.8828125000e-04,4.8720976218e-03,4.7666556569e-02,3.8639292465e-01,9.9243335102e-01,1.0000000000e+00
g536_g4759_A,100,55,54,4.9298405801e-01,9.9887742297e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g193_g4949_A,39,18,18,7.7667236328e-03,7.5008209961e-02,5.4145835904e-01,9.9958905111e-01,1.0000000000e+00,1.0000000000e+00
g378_g5484_A,1,14,10,9.7656250000e-04,9.7228212237e-03,9.3082656509e-02,6.2357620194e-01,9.9994288230e-01,1.0000000000e+00
g754_g6736_B,100,108,28,3.0861592293e-01,9.7504292219e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g297_g2955_B,100,83,58,7.0550671083e-08,7.0550648685e-07,7.0550424702e-06,7.0548184931e-05,7.0525792436e-04,7.0302387928e-03
g4993_II7971_B,2,61,16,4.5776367188e-05,4.5766938697e-04,4.5672796072e-03,4.4745436093e-02,3.6730964654e-01,9.8972191680e-01
g4993_II7980_B,2,54,16,4.5776367188e-05,4.5766938697e-04,4.5672796072e-03,4.4745436093e-02,3.6730964654e-01,9.8972191680e-01
g5997_II8117_D,1,57,12,2.4414062500e-04,2.4387257865e-03,2.4121358687e-02,2.1664588586e-01,9.1298757216e-01,9.9999999998e-01
g5997_II8126_D,1,57,12,2.4414062500e-04,2.4387257865e-03,2.4121358687e-02,2.1664588586e-01,9.1298757216e-01,9.9999999998e-01
g5997_II8135_D,1,59,12,2.4414062500e-04,2.4387257865e-03,2.4121358687e-02,2.1664588586e-01,9.1298757216e-01,9.9999999998e-01
g357_g3499_A,4,11,6,2.3437500000e-01,9.3079124123e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g398_g5357_A,3,14,13,8.5449218750e-04,8.5121395723e-03,8.1933772213e-02,5.7465619071e-01,9.9980617885e-01,1.0000000000e+00
g179_g5378_A,24,18,12,4.5678710938e-01,9.9776282131e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g366_g5398_A,65,23,23,1.9516944885e-03,1.9346423940e-02,1.7746163462e-01,8.5823741056e-01,9.9999999672e-01,1.0000000000e+00
g398_g5429_A,54,23,23,1.9516944885e-03,1.9346423940e-02,1.7746163462e-01,8.5823741056e-01,9.9999999672e-01,1.0000000000e+00
g386_g5486_A,1,14,10,9.7656250000e-04,9.7228212237e-03,9.3082656509e-02,6.2357620194e-01,9.9994288230e-01,1.0000000000e+00
