name,type,cube,rel,var,den,n=10,n=100,n=1000
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,5,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,4,5,2.8125000000e-01,9.6320586674e-01,1.0000000000e+00,1.0000000000e+00
c,sa0,5,
