net_name,f_type,cube_cnt,fdp
GT_221_U6,sa0,3,1.5625000000e-02
GT_122_U6,sa0,1,0.0000000000e+00
GT_212_U6,sa0,3,1.5625000000e-02
GT_130_U6,sa1,8,2.5000000000e-01
U633_GT_130_U6_A,sa1,,2.5000000000e-01
GT_130_U8,sa1,,2.5000000000e-01
U634_GT_130_U8_A,sa1,,2.5000000000e-01
GT_130_U7,sa1,,2.5000000000e-01
U635_GT_130_U8_C,sa1,,2.5000000000e-01
GT_203_U6,sa0,9,1.0937500000e-01
FLAG_REG_SCAN_IN,sa0,30,3.1807708740e-01
U634_GT_122_U9_B,sa0,1,0.0000000000e+00
U635_GT_122_U8_A,sa1,10,1.0156250000e-01
U634_GT_142_U8_A,sa0,1,0.0000000000e+00
U751_GT_142_U7_A,sa1,3,4.6875000000e-02
U635_GT_130_U8_C,sa0,1,0.0000000000e+00
U757_R794_U62_A,sa1,5,1.9531250000e-02
U751_GT_114_U7_B,sa1,1,0.0000000000e+00
NUM_REG_4__SCAN_IN_GT_197_U6_B,sa0,3,7.8125000000e-02
MAX_REG_2__SCAN_IN_SUB_103_U21_B,sa1,1,0.0000000000e+00
U633_GT_118_U6_A,sa0,6,1.2109375000e-01
GT_142_U6_U941_B,sa0,1,0.0000000000e+00
GT_221_U6_U890_A,sa0,1,0.0000000000e+00
NUM_REG_2__SCAN_IN_U809_B,sa1,30,3.8094329834e-01
U600_U632_D,sa1,7,9.3750000000e-02
U603_U631_B,sa1,8,1.0937500000e-01
GT_122_U7,sa0,1,0.0000000000e+00
U755_GT_122_U7_A,sa0,,0.0000000000e+00
U757_GT_122_U7_B,sa0,,0.0000000000e+00
GT_212_U7,sa0,3,1.5625000000e-02
U747_GT_212_U7_A,sa0,,1.5625000000e-02
U748_GT_212_U7_B,sa0,,1.5625000000e-02
GT_203_U7,sa0,7,6.2500000000e-02
U746_GT_203_U7_A,sa0,,6.2500000000e-02
GT_203_U9,sa0,,6.2500000000e-02
GT_130_U8,sa0,3,1.2890625000e-01
R794_U74,sa1,1,0.0000000000e+00
R794_U28_R794_U74_A,sa0,,0.0000000000e+00
R794_U56,sa1,18,7.8125000000e-02
R794_U35_R794_U56_A,sa0,,7.8125000000e-02
R794_U38,sa1,7,2.3437500000e-02
R794_U47,sa1,5,1.5625000000e-02
R794_U83,sa1,7,2.3437500000e-02
R794_U29,sa1,15,6.6406250000e-02
R794_U65,sa1,1,0.0000000000e+00
R794_U39,sa0,16,5.8593750000e-02
U642_R794_U39_A,sa0,,5.8593750000e-02
R794_U19,sa0,,5.8593750000e-02
U757_R794_U19_A,sa1,,5.8593750000e-02
ADD_304_U19,sa1,5,2.3437500000e-01
ADD_304_U16_ADD_304_U19_A,sa0,,2.3437500000e-01
ADD_283_U22,sa1,30,1.6207695007e-03
GT_221_U7,sa0,3,1.5625000000e-02
U749_GT_221_U7_A,sa0,,1.5625000000e-02
U748_GT_221_U7_B,sa0,,1.5625000000e-02
ADD_283_U13,sa1,30,2.9449462891e-03
NUM_REG_4__SCAN_IN,sa1,30,3.7958145142e-01
GT_221_U6,sa1,5,4.6875000000e-02
U588_GT_221_U6_A,sa1,,4.6875000000e-02
GT_221_U8,sa1,,4.6875000000e-02
GT_221_U9,sa1,,4.6875000000e-02
U746_GT_221_U9_A,sa1,,4.6875000000e-02
U745_GT_221_U9_B,sa1,,4.6875000000e-02
U588_GT_221_U9_C,sa1,,4.6875000000e-02
U588_GT_221_U9_D,sa1,,4.6875000000e-02
GT_221_U7,sa1,,4.6875000000e-02
U588_GT_221_U8_C,sa1,,4.6875000000e-02
U747_GT_221_U8_D,sa1,,4.6875000000e-02
GT_122_U6,sa1,16,2.5000000000e-01
U633_GT_122_U6_A,sa1,,2.5000000000e-01
GT_122_U9,sa1,,2.5000000000e-01
GT_122_U8,sa1,,2.5000000000e-01
U634_GT_122_U9_B,sa1,,2.5000000000e-01
GT_212_U6,sa1,9,9.3750000000e-02
U588_GT_212_U6_A,sa1,,9.3750000000e-02
GT_212_U8,sa1,,9.3750000000e-02
GT_212_U9,sa1,,9.3750000000e-02
U588_GT_212_U9_A,sa1,,9.3750000000e-02
U588_GT_212_U9_B,sa1,,9.3750000000e-02
U745_GT_212_U9_C,sa1,,9.3750000000e-02
GT_212_U7,sa1,,9.3750000000e-02
U588_GT_212_U8_C,sa1,,9.3750000000e-02
U746_GT_212_U8_D,sa1,,9.3750000000e-02
GT_203_U6,sa1,17,1.4062500000e-01
U588_GT_203_U6_A,sa1,,1.4062500000e-01
GT_203_U8,sa1,,1.4062500000e-01
U588_GT_203_U8_A,sa1,,1.4062500000e-01
GT_203_U7,sa1,,1.4062500000e-01
U745_GT_203_U8_C,sa1,,1.4062500000e-01
U588_GT_203_U8_D,sa1,,1.4062500000e-01
U588_GT_203_U8_E,sa1,,1.4062500000e-01
GT_114_U6,sa0,1,0.0000000000e+00
FLAG_REG_SCAN_IN,sa1,30,3.1472015381e-01
U760_GT_181_U6_A,sa0,6,1.2109375000e-01
SUB_60_U45_SUB_60_U115_B,sa1,1,0.0000000000e+00
SUB_60_U37_SUB_60_U115_A,sa1,30,9.8183751106e-05
U634_GT_134_U8_A,sa0,1,0.0000000000e+00
U760_GT_172_U6_A,sa0,6,1.2109375000e-01
U753_GT_130_U9_B,sa0,1,0.0000000000e+00
U751_R794_U78_A,sa1,6,2.3437500000e-02
U635_R794_U68_A,sa1,18,7.8125000000e-02
U635_R794_U59_A,sa1,1,0.0000000000e+00
U637_R794_U57_A,sa1,20,7.4218750000e-02
U634_GT_114_U9_B,sa0,1,0.0000000000e+00
U635_GT_114_U8_A,sa1,4,2.3437500000e-02
U753_GT_114_U7_A,sa1,1,0.0000000000e+00
NUM_REG_3__SCAN_IN_GT_197_U7_B,sa1,7,4.6875000000e-02
U760_GT_163_U6_A,sa0,6,1.2109375000e-01
U633_GT_146_U6_A,sa0,6,1.2109375000e-01
U761_GT_160_U8_A,sa0,1,0.0000000000e+00
MAX_REG_8__SCAN_IN_U976_B,sa1,30,2.5878816843e-01
U620_U922_A,sa1,12,5.8593750000e-02
GT_181_U6_U912_B,sa0,4,1.1718750000e-02
GT_227_U7_U901_B,sa0,3,1.5625000000e-02
MAX_REG_8__SCAN_IN_U886_B,sa1,2,1.2500000000e-01
U803_U811_A,sa1,30,6.4453125000e-02
GT_227_U7_U712_A,sa1,3,1.5625000000e-02
U622_U641_A,sa1,10,4.2968750000e-02
U600_U625_C,sa1,7,9.3750000000e-02
GT_160_U6_U619_A,sa0,1,0.0000000000e+00
U613_U614_A,sa1,7,1.2500000000e-01
U604_U605_A,sa1,5,6.2500000000e-02
FLAG_REG_SCAN_IN_U592_B,sa1,30,2.2759437561e-03
GT_122_U8,sa0,1,0.0000000000e+00
U635_GT_122_U8_A,sa0,,0.0000000000e+00
GT_122_U10,sa0,,0.0000000000e+00
GT_212_U8,sa0,10,9.3750000000e-02
GT_203_U8,sa0,17,1.4062500000e-01
R794_U84,sa1,7,2.3437500000e-02
R794_U30_R794_U84_A,sa0,,2.3437500000e-02
R794_U57,sa1,1,0.0000000000e+00
R794_U48,sa1,15,6.6406250000e-02
R794_U37_R794_U48_A,sa0,,6.6406250000e-02
R794_U75,sa1,1,0.0000000000e+00
R794_U66,sa1,1,0.0000000000e+00
R794_U39,sa1,4,1.5625000000e-02
GT_114_U7,sa0,1,0.0000000000e+00
U753_GT_114_U7_A,sa0,,0.0000000000e+00
U751_GT_114_U7_B,sa0,,0.0000000000e+00
GT_114_U10,sa0,,0.0000000000e+00
ADD_283_U23,sa1,30,8.5830688477e-04
GT_221_U8,sa0,5,4.6875000000e-02
ADD_283_U14,sa1,30,3.9978027344e-03
GT_142_U6,sa0,4,3.9062500000e-02
GT_160_U6,sa0,4,1.1718750000e-02
GT_114_U6,sa1,13,2.5000000000e-01
U633_GT_114_U6_A,sa1,,2.5000000000e-01
GT_114_U9,sa1,,2.5000000000e-01
GT_114_U8,sa1,,2.5000000000e-01
U634_GT_114_U9_B,sa1,,2.5000000000e-01
U600,sa0,14,3.9062500000e-01
U845,sa0,,3.9062500000e-01
U833_U845_A,sa0,,3.9062500000e-01
U827_U845_B,sa0,,3.9062500000e-01
U843,sa0,,3.9062500000e-01
U595_U843_A,sa0,,3.9062500000e-01
U842,sa0,,3.9062500000e-01
U697_U842_A,sa0,,3.9062500000e-01
U701_U842_B,sa0,,3.9062500000e-01
U844,sa0,,3.9062500000e-01
U599_U844_A,sa0,,3.9062500000e-01
U840,sa0,,3.9062500000e-01
U696_U840_A,sa0,,3.9062500000e-01
U695_U840_B,sa0,,3.9062500000e-01
U699_U840_C,sa0,,3.9062500000e-01
U755_GT_122_U7_A,sa1,1,0.0000000000e+00
U746_GT_203_U7_A,sa1,15,1.0937500000e-01
U635_GT_142_U8_B,sa0,1,0.0000000000e+00
U755_GT_130_U9_A,sa0,1,0.0000000000e+00
U637_R794_U67_A,sa1,18,7.8125000000e-02
U634_GT_126_U8_A,sa0,1,0.0000000000e+00
MAX_REG_0__SCAN_IN_SUB_103_U25_B,sa1,2,3.9062500000e-03
MAX_REG_1__SCAN_IN_SUB_103_U24_B,sa1,2,3.9062500000e-03
U633_GT_138_U6_A,sa0,6,1.2109375000e-01
MAX_REG_7__SCAN_IN_U978_B,sa1,30,2.7086269855e-01
GT_122_U6_U954_A,sa1,10,3.5156250000e-02
GT_134_U6_U951_A,sa1,20,7.4218750000e-02
U710_U932_A,sa1,9,2.0312500000e-01
GT_209_U6_U901_D,sa0,1,0.0000000000e+00
U616_U900_A,sa1,11,1.7187500000e-01
FLAG_REG_SCAN_IN_U872_B,sa1,30,3.1272125244e-01
GT_130_U6_U784_A,sa1,20,7.4218750000e-02
U602_U625_B,sa1,3,3.1250000000e-02
GT_122_U9,sa0,11,1.2890625000e-01
GT_212_U9,sa0,1,0.0000000000e+00
GT_142_U7,sa0,4,3.9062500000e-02
U751_GT_142_U7_A,sa0,,3.9062500000e-02
GT_142_U9,sa0,,3.9062500000e-02
GT_130_U9,sa1,1,0.0000000000e+00
U755_GT_130_U9_A,sa1,,0.0000000000e+00
U753_GT_130_U9_B,sa1,,0.0000000000e+00
U757_GT_130_U9_C,sa1,,0.0000000000e+00
R794_U49,sa1,1,0.0000000000e+00
R794_U67,sa1,1,0.0000000000e+00
R794_U85,sa1,1,0.0000000000e+00
R794_U76,sa1,1,0.0000000000e+00
R794_U58,sa1,20,7.4218750000e-02
GT_114_U8,sa0,1,0.0000000000e+00
U635_GT_114_U8_A,sa0,,0.0000000000e+00
GT_114_U11,sa0,,0.0000000000e+00
ADD_283_U16,sa0,30,3.2196044922e-03
ADD_283_U18_ADD_283_U16_A,sa0,,3.2196044922e-03
NUM_REG_3__SCAN_IN_ADD_283_U16_B,sa0,,3.2196044922e-03
ADD_283_U15,sa1,30,4.2915344238e-04
NUM_REG_4__SCAN_IN_ADD_283_U15_A,sa0,,4.2915344238e-04
ADD_283_U24,sa1,30,1.9760131836e-03
GT_221_U9,sa0,1,0.0000000000e+00
GT_160_U7,sa0,4,1.1718750000e-02
U765_GT_160_U7_A,sa0,,1.1718750000e-02
GT_160_U9,sa0,,1.1718750000e-02
GT_224_U6,sa0,3,1.5625000000e-02
GT_215_U6,sa0,3,1.5625000000e-02
GT_134_U6,sa0,1,0.0000000000e+00
GT_142_U6,sa1,9,2.0312500000e-01
U633_GT_142_U6_A,sa1,,2.0312500000e-01
GT_142_U8,sa1,,2.0312500000e-01
U634_GT_142_U8_A,sa1,,2.0312500000e-01
U635_GT_142_U8_B,sa1,,2.0312500000e-01
U636_GT_142_U8_C,sa1,,2.0312500000e-01
GT_142_U7,sa1,,2.0312500000e-01
U700,sa0,18,4.0625000000e-01
U689_U700_A,sa0,,4.0625000000e-01
MAR_REG_2__SCAN_IN_U700_B,sa0,,4.0625000000e-01
MAR_REG_0__SCAN_IN_U700_C,sa0,,4.0625000000e-01
GT_160_U6,sa1,30,2.3046875000e-01
U760_GT_160_U6_A,sa1,,2.3046875000e-01
GT_160_U8,sa1,,2.3046875000e-01
U761_GT_160_U8_A,sa1,,2.3046875000e-01
U762_GT_160_U8_B,sa1,,2.3046875000e-01
GT_160_U7,sa1,,2.3046875000e-01
U763_GT_160_U8_D,sa1,,2.3046875000e-01
U764_GT_160_U8_E,sa1,,2.3046875000e-01
GT_206_U6,sa0,3,1.5625000000e-02
U610,sa0,30,4.4482946396e-04
U604_U610_A,sa0,,4.4482946396e-04
U873,sa0,,4.4482946396e-04
U833_U873_A,sa0,,4.4482946396e-04
MAR_REG_2__SCAN_IN_U873_B,sa0,,4.4482946396e-04
MAR_REG_0__SCAN_IN_U873_C,sa0,,4.4482946396e-04
U601,sa0,4,4.6875000000e-02
U596_U601_A,sa0,,4.6875000000e-02
U687_U601_B,sa0,,4.6875000000e-02
U600,sa1,7,9.3750000000e-02
U747_GT_212_U7_A,sa1,5,3.1250000000e-02
U761_GT_181_U7_A,sa0,1,0.0000000000e+00
SUB_60_U9_SUB_60_U50_B,sa1,30,2.5939941406e-04
U751_GT_134_U9_B,sa0,1,0.0000000000e+00
U636_GT_134_U7_A,sa1,7,9.3750000000e-02
U745_GT_203_U8_C,sa0,3,4.6875000000e-02
U745_GT_221_U9_B,sa0,1,0.0000000000e+00
U746_GT_221_U9_A,sa0,1,0.0000000000e+00
U761_GT_163_U7_A,sa0,1,0.0000000000e+00
U762_GT_160_U8_B,sa0,1,0.0000000000e+00
MAX_REG_4__SCAN_IN_SUB_103_U22_B,sa1,1,0.0000000000e+00
GT_122_U6_U955_A,sa1,10,3.5156250000e-02
GT_175_U6_U911_A,sa1,16,1.7968750000e-01
GT_227_U7_U903_B,sa0,3,1.5625000000e-02
U615_U902_A,sa1,11,1.7187500000e-01
U701_U842_B,sa1,2,1.5625000000e-02
U803_U813_A,sa1,30,6.6406250000e-02
U814_U703_A,sa1,18,1.3769531250e-01
U623_U640_C,sa1,10,4.2968750000e-02
U607_U630_B,sa1,30,8.7305903435e-04
U610_U628_A,sa1,30,3.7279725075e-04
U830_U624_A,sa1,2,1.5625000000e-02
U613_U616_A,sa1,1,0.0000000000e+00
U614_U615_A,sa1,7,1.2500000000e-01
U602_U609_A,sa1,3,3.1250000000e-02
U830_U606_A,sa1,2,1.5625000000e-02
GT_215_U7,sa0,3,1.5625000000e-02
U747_GT_215_U7_A,sa0,,1.5625000000e-02
GT_215_U10,sa0,,1.5625000000e-02
GT_134_U7,sa0,1,0.0000000000e+00
U636_GT_134_U7_A,sa0,,0.0000000000e+00
GT_134_U9,sa0,,0.0000000000e+00
GT_203_U9,sa1,3,1.5625000000e-02
U747_GT_203_U9_A,sa1,,1.5625000000e-02
U749_GT_203_U9_B,sa1,,1.5625000000e-02
U748_GT_203_U9_C,sa1,,1.5625000000e-02
GT_142_U8,sa0,4,8.2031250000e-02
R794_U77,sa1,1,0.0000000000e+00
R794_U68,sa1,1,0.0000000000e+00
R794_U86,sa1,5,1.5625000000e-02
R794_U59,sa1,1,0.0000000000e+00
GT_224_U7,sa0,3,3.1250000000e-02
GT_114_U9,sa0,8,1.2890625000e-01
ADD_283_U16,sa1,30,3.8218498230e-04
ADD_283_U25,sa1,30,1.7166137695e-03
ADD_283_U17,sa0,30,1.3656616211e-03
ADD_283_U7_ADD_283_U17_A,sa1,,1.3656616211e-03
GT_206_U7,sa0,15,1.2500000000e-01
GT_160_U8,sa0,27,1.1718750000e-01
GT_224_U6,sa1,3,3.1250000000e-02
U588_GT_224_U6_A,sa1,,3.1250000000e-02
GT_224_U7,sa1,,3.1250000000e-02
GT_224_U8,sa1,,3.1250000000e-02
U748_GT_224_U8_A,sa1,,3.1250000000e-02
U588_GT_224_U8_B,sa1,,3.1250000000e-02
U588_GT_224_U8_C,sa1,,3.1250000000e-02
U588_GT_224_U8_D,sa1,,3.1250000000e-02
U745_GT_224_U7_B,sa1,,3.1250000000e-02
U747_GT_224_U7_C,sa1,,3.1250000000e-02
U746_GT_224_U7_D,sa1,,3.1250000000e-02
GT_215_U6,sa1,8,7.8125000000e-02
U588_GT_215_U6_A,sa1,,7.8125000000e-02
GT_215_U8,sa1,,7.8125000000e-02
GT_215_U9,sa1,,7.8125000000e-02
U588_GT_215_U9_A,sa1,,7.8125000000e-02
U746_GT_215_U9_B,sa1,,7.8125000000e-02
U745_GT_215_U9_C,sa1,,7.8125000000e-02
GT_215_U7,sa1,,7.8125000000e-02
U588_GT_215_U8_C,sa1,,7.8125000000e-02
U588_GT_215_U8_D,sa1,,7.8125000000e-02
U710,sa0,4,4.6875000000e-02
GT_134_U6,sa1,13,2.5000000000e-01
U633_GT_134_U6_A,sa1,,2.5000000000e-01
GT_134_U8,sa1,,2.5000000000e-01
U634_GT_134_U8_A,sa1,,2.5000000000e-01
GT_134_U7,sa1,,2.5000000000e-01
U635_GT_134_U8_C,sa1,,2.5000000000e-01
GT_126_U6,sa0,1,0.0000000000e+00
GT_108_U6,sa0,1,0.0000000000e+00
U701,sa0,14,2.6562500000e-01
U597_U701_A,sa0,,2.6562500000e-01
MAR_REG_2__SCAN_IN_U701_B,sa0,,2.6562500000e-01
U700,sa1,5,6.2500000000e-02
U620,sa0,14,5.0781250000e-02
U909,sa0,,5.0781250000e-02
U717_U909_A,sa1,,5.0781250000e-02
U619_U620_B,sa0,,5.0781250000e-02
GT_206_U6,sa1,15,1.2500000000e-01
U588_GT_206_U6_A,sa1,,1.2500000000e-01
GT_206_U7,sa1,,1.2500000000e-01
U588_GT_206_U7_A,sa1,,1.2500000000e-01
U746_GT_206_U7_B,sa1,,1.2500000000e-01
U745_GT_206_U7_C,sa1,,1.2500000000e-01
U588_GT_206_U7_D,sa1,,1.2500000000e-01
U588_GT_206_U7_E,sa1,,1.2500000000e-01
U611,sa0,13,2.5000000000e-01
U610,sa1,30,4.5579671860e-04
U602,sa0,16,4.6875000000e-01
U851,sa0,,4.6875000000e-01
U837_U851_A,sa0,,4.6875000000e-01
U595_U851_B,sa0,,4.6875000000e-01
U850,sa0,,4.6875000000e-01
U835_U850_A,sa0,,4.6875000000e-01
U833_U850_B,sa0,,4.6875000000e-01
U601,sa1,12,3.1250000000e-01
U760_GT_166_U6_A,sa0,6,1.2109375000e-01
U750_GT_108_U9_C,sa0,1,0.0000000000e+00
U745_GT_212_U9_C,sa0,1,0.0000000000e+00
U588_GT_212_U6_A,sa0,1,0.0000000000e+00
SUB_60_U46_SUB_60_U117_B,sa1,30,7.0244073868e-05
U753_GT_134_U9_A,sa0,1,0.0000000000e+00
U635_GT_134_U8_C,sa0,1,0.0000000000e+00
U747_GT_203_U9_A,sa0,2,7.8125000000e-03
U588_GT_203_U6_A,sa0,1,0.0000000000e+00
U761_GT_172_U8_A,sa0,1,0.0000000000e+00
U753_GT_142_U9_B,sa0,2,1.5625000000e-02
U636_GT_142_U8_C,sa0,1,0.0000000000e+00
U760_GT_175_U6_A,sa0,6,1.2109375000e-01
U639_R794_U49_A,sa1,6,1.9531250000e-02
U745_GT_224_U7_B,sa0,1,0.0000000000e+00
U588_GT_221_U6_A,sa0,1,0.0000000000e+00
U636_GT_126_U7_A,sa1,2,1.5625000000e-02
U634_GT_146_U8_A,sa0,1,0.0000000000e+00
U635_GT_118_U7_A,sa1,6,6.2500000000e-02
U634_GT_118_U8_B,sa0,1,0.0000000000e+00
GT_142_U6_U945_B,sa0,1,0.0000000000e+00
GT_138_U6_U941_A,sa0,1,0.0000000000e+00
U621_U933_A,sa1,1,0.0000000000e+00
GT_181_U6_U925_A,sa0,1,0.0000000000e+00
