net_name,f_type,cube_cnt,fdp
U313,sa0,30,1.0217285156e-01
U545,sa0,,1.0217285156e-01
U537_U545_A,sa0,,1.0217285156e-01
X_REG_3__SCAN_IN_U545_B,sa0,,1.0217285156e-01
U544,sa0,,1.0217285156e-01
U536_U544_A,sa0,,1.0217285156e-01
CONT_REG_3__SCAN_IN_U544_B,sa0,,1.0217285156e-01
U312,sa1,30,7.9029324464e-02
U304,sa0,30,1.7957305908e-01
U393_U304_A,sa0,,1.7957305908e-01
U406_U304_B,sa0,,1.7957305908e-01
U303,sa1,30,1.7664766312e-01
U510_U584_A,sa1,10,1.0937500000e-01
U407_U570_A,sa1,30,3.9237976074e-02
U536_U540_A,sa1,30,2.7160644531e-02
U304_U484_A,sa1,30,8.6717367172e-02
U361_U480_B,sa1,7,4.6386718750e-02
U371_U480_A,sa1,3,2.3437500000e-02
U303_U448_B,sa1,30,9.2422485352e-02
U303_U439_B,sa1,30,7.9768180847e-02
U392_U413_B,sa1,6,1.0937500000e-01
U413_U338_B,sa1,3,1.5625000000e-02
U414_U329_A,sa1,3,1.5625000000e-02
U393_U305_A,sa1,30,1.1312866211e-01
U430,sa1,9,6.2255859375e-02
U421,sa1,10,1.2475585938e-01
U403,sa1,11,5.3906250000e-01
U350,sa0,30,2.4993799627e-01
U461,sa0,,2.4993799627e-01
U459_U461_A,sa0,,2.4993799627e-01
CONT_REG_7__SCAN_IN_U461_B,sa0,,2.4993799627e-01
U460,sa0,,2.4993799627e-01
U301_U460_A,sa0,,2.4993799627e-01
R182_U30_U460_B,sa0,,2.4993799627e-01
U341,sa0,5,2.8125000000e-01
U477_U341_A,sa0,,2.8125000000e-01
MAR_REG_6__SCAN_IN_U341_B,sa0,,2.8125000000e-01
U340,sa1,6,7.1875000000e-01
U413,sa0,30,3.3390753437e-02
U305_U413_A,sa0,,3.3390753437e-02
U392_U413_B,sa0,,3.3390753437e-02
U332,sa0,19,4.8437500000e-01
U504,sa0,,4.8437500000e-01
U564_U504_A,sa0,,4.8437500000e-01
X_REG_1__SCAN_IN_U504_B,sa0,,4.8437500000e-01
U502,sa0,,4.8437500000e-01
U305_U502_A,sa0,,4.8437500000e-01
U501_U502_B,sa0,,4.8437500000e-01
U503,sa0,,4.8437500000e-01
U304_U503_A,sa0,,4.8437500000e-01
R182_U20_U503_B,sa0,,4.8437500000e-01
U502,sa1,4,4.6875000000e-02
U331,sa1,12,5.3125000000e-01
U511,sa1,4,4.3750000000e-01
U323,sa0,30,3.1297254562e-01
U535,sa0,,3.1297254562e-01
U368_U535_A,sa0,,3.1297254562e-01
X_REG_0__SCAN_IN_U535_B,sa0,,3.1297254562e-01
U534,sa0,,3.1297254562e-01
U408_U534_A,sa0,,3.1297254562e-01
T_REG_0__SCAN_IN_U534_B,sa0,,3.1297254562e-01
U533,sa0,,3.1297254562e-01
U409_U533_A,sa0,,3.1297254562e-01
Y_REG_0__SCAN_IN_U533_B,sa0,,3.1297254562e-01
U370_U323_D,sa0,,3.1297254562e-01
U322,sa1,30,1.3282775879e-01
U520,sa1,3,6.2500000000e-02
U314,sa0,30,1.1415100936e-01
U547,sa0,,1.1415100936e-01
U537_U547_A,sa0,,1.1415100936e-01
X_REG_2__SCAN_IN_U547_B,sa0,,1.1415100936e-01
U546,sa0,,1.1415100936e-01
U536_U546_A,sa0,,1.1415100936e-01
CONT_REG_2__SCAN_IN_U546_B,sa0,,1.1415100936e-01
U313,sa1,30,9.5995308831e-02
U305,sa0,6,6.2500000000e-02
U393_U305_A,sa0,,6.2500000000e-02
U368_U305_B,sa0,,6.2500000000e-02
U304,sa1,30,2.4029541016e-01
U412,sa1,30,9.3537688255e-02
U372_U412_A,sa0,,9.3537688255e-02
U407_U580_A,sa1,30,3.3182442188e-02
U416_U571_A,sa1,30,6.8603515625e-02
U306_U555_A,sa1,6,3.9062500000e-02
U536_U550_A,sa1,7,9.3750000000e-02
U408_U534_A,sa1,4,6.2500000000e-02
U409_U533_A,sa1,4,6.2500000000e-02
U408_U525_A,sa1,30,2.1362308413e-02
U409_U524_A,sa1,30,5.6396484375e-02
U368_U520_A,sa1,30,2.6512145996e-02
U408_U516_A,sa1,30,5.2111595869e-04
U409_U515_A,sa1,30,3.5322185606e-02
U386_U511_A,sa1,6,5.4687500000e-02
U506_U507_B,sa1,5,9.3750000000e-02
U564_U504_A,sa1,11,1.0156250000e-01
U567_U501_A,sa1,3,1.5625000000e-02
U360_U482_B,sa1,8,9.3261718750e-02
U372_U453_A,sa1,15,3.1372070313e-02
U372_U444_A,sa1,30,3.1371958554e-02
U372_U435_A,sa1,30,3.1370644690e-02
U419_U424_A,sa1,9,6.2255859375e-02
U392_U414_B,sa1,6,1.0937500000e-01
U415_U374_A,sa1,30,3.0865484476e-01
U417_U363_A,sa1,30,5.4443359375e-02
U431,sa1,30,9.3612909342e-02
U404,sa1,21,2.2734642029e-02
U360,sa0,6,2.0312500000e-01
MAR_REG_0__SCAN_IN_U360_A,sa1,,2.0312500000e-01
U440,sa1,9,2.4318695068e-04
U351,sa0,23,4.6875000000e-01
U455,sa0,,4.6875000000e-01
U302_U455_A,sa0,,4.6875000000e-01
CONT_REG_0__SCAN_IN_U455_B,sa0,,4.6875000000e-01
U454,sa0,,4.6875000000e-01
R182_U21_U454_A,sa0,,4.6875000000e-01
U303_U454_B,sa0,,4.6875000000e-01
U456,sa0,,4.6875000000e-01
U372_U456_A,sa0,,4.6875000000e-01
PUNTI_RETTA_REG_0__SCAN_IN_U456_B,sa0,,4.6875000000e-01
U350,sa1,30,3.9572051167e-01
U342,sa0,5,2.8125000000e-01
U477_U342_A,sa0,,2.8125000000e-01
MAR_REG_7__SCAN_IN_U342_B,sa0,,2.8125000000e-01
U341,sa1,6,7.1875000000e-01
U413,sa1,3,1.5625000000e-02
U333,sa0,30,4.3359375000e-01
U498,sa0,,4.3359375000e-01
U564_U498_A,sa0,,4.3359375000e-01
X_REG_2__SCAN_IN_U498_B,sa0,,4.3359375000e-01
U496,sa0,,4.3359375000e-01
U305_U496_A,sa0,,4.3359375000e-01
U383_U496_B,sa0,,4.3359375000e-01
U497,sa0,,4.3359375000e-01
U304_U497_A,sa0,,4.3359375000e-01
R182_U39_U497_B,sa0,,4.3359375000e-01
U332,sa1,30,5.0781250000e-01
U503,sa1,13,1.2500000000e-01
U512,sa1,4,4.3750000000e-01
U414,sa0,30,9.2578125000e-01
U510_U414_A,sa0,,9.2578125000e-01
U392_U414_B,sa0,,9.2578125000e-01
U324,sa0,4,5.0024414063e-01
U407_U324_A,sa0,,5.0024414063e-01
U422,sa0,,5.0024414063e-01
U421,sa0,,5.0024414063e-01
U420,sa0,,5.0024414063e-01
START_U420_A,sa0,,5.0024414063e-01
U419_U420_B,sa0,,5.0024414063e-01
STATO_REG_1__SCAN_IN_U421_B,sa0,,5.0024414063e-01
STATO_REG_2__SCAN_IN_U422_B,sa0,,5.0024414063e-01
U422,sa1,3,2.5024414063e-01
U323,sa1,7,1.8750000000e-01
U530,sa1,30,9.7488403320e-02
U521,sa1,30,2.8121948242e-02
U315,sa0,30,1.4013671875e-01
U549,sa0,,1.4013671875e-01
U537_U549_A,sa0,,1.4013671875e-01
X_REG_1__SCAN_IN_U549_B,sa0,,1.4013671875e-01
U548,sa0,,1.4013671875e-01
U536_U548_A,sa0,,1.4013671875e-01
CONT_REG_1__SCAN_IN_U548_B,sa0,,1.4013671875e-01
U314,sa1,30,8.8498354889e-02
U306,sa0,9,3.5156250000e-01
U376_U306_A,sa0,,3.5156250000e-01
U371_U306_B,sa0,,3.5156250000e-01
U305,sa1,30,1.1804199219e-01
U432,sa0,30,9.6072116867e-04
U373_U432_A,sa1,,9.6072116867e-04
U510_U586_A,sa1,10,8.2031250000e-02
U416_U581_A,sa1,30,4.5066833496e-02
U407_U572_A,sa1,30,3.4012317657e-02
U510_U568_A,sa1,10,1.6406250000e-01
U536_U542_A,sa1,30,5.5297851563e-02
U537_U541_A,sa1,1,0.0000000000e+00
U386_U512_A,sa1,6,5.4687500000e-02
U304_U486_A,sa1,30,6.8313121796e-02
U371_U482_A,sa1,2,1.5625000000e-02
U477_U340_A,sa1,4,2.1875000000e-01
U376_U306_A,sa1,9,3.5156250000e-01
U423,sa1,30,6.9777011871e-02
U406_U423_A,sa0,,6.9777011871e-02
U415,sa0,30,1.6009512544e-01
U370_U415_A,sa1,,1.6009512544e-01
U405,sa1,30,1.0831832886e-02
X_REG_7__SCAN_IN_U405_A,sa1,,1.0831832886e-02
X_REG_6__SCAN_IN_U405_B,sa1,,1.0831832886e-02
X_REG_5__SCAN_IN_U405_C,sa1,,1.0831832886e-02
X_REG_4__SCAN_IN_U405_D,sa1,,1.0831832886e-02
U361,sa0,30,3.2495117188e-01
MAR_REG_1__SCAN_IN_U361_A,sa0,,3.2495117188e-01
MAR_REG_0__SCAN_IN_U361_B,sa0,,3.2495117188e-01
U360,sa1,13,2.0263671875e-01
MAR_REG_0__SCAN_IN_U360_A,sa0,,2.0263671875e-01
U441,sa1,22,4.6850585938e-01
U450,sa1,22,4.6850585938e-01
U352,sa0,27,4.6875000000e-01
U452,sa0,,4.6875000000e-01
U302_U452_A,sa0,,4.6875000000e-01
CONT_REG_1__SCAN_IN_U452_B,sa0,,4.6875000000e-01
U453,sa0,,4.6875000000e-01
U372_U453_A,sa0,,4.6875000000e-01
PUNTI_RETTA_REG_1__SCAN_IN_U453_B,sa0,,4.6875000000e-01
U451,sa0,,4.6875000000e-01
R182_U20_U451_A,sa0,,4.6875000000e-01
U303_U451_B,sa0,,4.6875000000e-01
U351,sa1,30,4.6868777275e-01
U343,sa0,30,4.3188381195e-01
U475,sa0,,4.3188381195e-01
U459_U475_A,sa0,,4.3188381195e-01
CONT_REG_0__SCAN_IN_U475_B,sa0,,4.3188381195e-01
U474,sa0,,4.3188381195e-01
U301_U474_A,sa0,,4.3188381195e-01
R182_U21_U474_B,sa0,,4.3188381195e-01
U342,sa1,6,7.1875000000e-01
U334,sa0,30,3.1738281250e-01
U493,sa0,,3.1738281250e-01
U564_U493_A,sa0,,3.1738281250e-01
X_REG_3__SCAN_IN_U493_B,sa0,,3.1738281250e-01
U413_U334_B,sa0,,3.1738281250e-01
U492,sa0,,3.1738281250e-01
U304_U492_A,sa0,,3.1738281250e-01
R182_U37_U492_B,sa0,,3.1738281250e-01
U333,sa1,30,3.9578247070e-01
U504,sa1,4,3.1250000000e-01
U513,sa1,4,4.3750000000e-01
U414,sa1,3,1.5625000000e-02
U325,sa0,13,5.6225585938e-01
U553,sa0,,5.6225585938e-01
U426,sa0,,5.6225585938e-01
U406_U426_A,sa0,,5.6225585938e-01
U425,sa0,,5.6225585938e-01
U424,sa0,,5.6225585938e-01
U419_U424_A,sa0,,5.6225585938e-01
U366_U424_B,sa0,,5.6225585938e-01
U369,sa0,,5.6225585938e-01
STATO_REG_0__SCAN_IN_U369_A,sa1,,5.6225585938e-01
STATO_REG_1__SCAN_IN_U553_B,sa0,,5.6225585938e-01
U552,sa0,,5.6225585938e-01
U307_U552_A,sa0,,5.6225585938e-01
U367_U552_B,sa0,,5.6225585938e-01
U387_U325_C,sa0,,5.6225585938e-01
U324,sa1,12,4.9975585938e-01
U370,sa0,30,2.9635620119e-01
STATO_REG_2__SCAN_IN_U370_A,sa0,,2.9635620119e-01
STATO_REG_1__SCAN_IN_U370_B,sa0,,2.9635620119e-01
U531,sa1,7,6.2500000000e-02
U522,sa1,30,4.1992187500e-02
U316,sa0,25,2.8149366379e-01
U551,sa0,,2.8149366379e-01
U537_U551_A,sa0,,2.8149366379e-01
X_REG_0__SCAN_IN_U551_B,sa0,,2.8149366379e-01
U550,sa0,,2.8149366379e-01
U536_U550_A,sa0,,2.8149366379e-01
CONT_REG_0__SCAN_IN_U550_B,sa0,,2.8149366379e-01
U315,sa1,30,1.7762756348e-01
U540,sa1,30,1.5316344798e-04
U307,sa0,2,6.2500000000e-02
START_U307_A,sa0,,6.2500000000e-02
STATO_REG_0__SCAN_IN_U307_B,sa0,,6.2500000000e-02
U306,sa1,20,5.8593750000e-01
U406,sa0,30,4.8478698730e-01
U432,sa1,30,1.3223195076e-01
U373_U432_A,sa0,,1.3223195076e-01
U407_U582_A,sa1,30,4.3165206909e-02
U416_U573_A,sa1,30,4.7546386719e-02
U501_U568_B,sa1,5,7.8125000000e-02
U306_U557_A,sa1,6,7.8125000000e-02
U537_U551_A,sa1,1,0.0000000000e+00
U386_U513_A,sa1,6,5.4687500000e-02
U371_U428_B,sa1,2,6.2500000000e-02
U366_U424_B,sa1,2,2.4414062500e-04
U477_U341_A,sa1,4,2.1875000000e-01
U536_U309_A,sa1,30,7.6644897461e-02
U368_U305_B,sa1,30,1.2725830078e-02
U506,sa0,7,6.2500000000e-02
U495,sa0,,6.2500000000e-02
U383_U495_A,sa1,,6.2500000000e-02
U505,sa0,,6.2500000000e-02
U505,sa1,3,1.5625000000e-02
MAR_REG_3__SCAN_IN_U505_A,sa1,,1.5625000000e-02
MAR_REG_2__SCAN_IN_U505_B,sa1,,1.5625000000e-02
MAR_REG_1__SCAN_IN_U505_C,sa1,,1.5625000000e-02
U424,sa1,2,2.4414062500e-04
U416,sa0,30,1.5322113037e-01
U407_U416_A,sa1,,1.5322113037e-01
U415,sa1,30,5.5197858810e-01
U370_U415_A,sa0,,5.5197858810e-01
U361,sa1,15,1.2500000000e-01
U433,sa1,30,8.0978497863e-07
U442,sa1,30,8.5681676865e-07
U353,sa0,30,4.6874991059e-01
U449,sa0,,4.6874991059e-01
U302_U449_A,sa0,,4.6874991059e-01
CONT_REG_2__SCAN_IN_U449_B,sa0,,4.6874991059e-01
U450,sa0,,4.6874991059e-01
U372_U450_A,sa0,,4.6874991059e-01
PUNTI_RETTA_REG_2__SCAN_IN_U450_B,sa0,,4.6874991059e-01
U448,sa0,,4.6874991059e-01
R182_U39_U448_A,sa0,,4.6874991059e-01
U303_U448_B,sa0,,4.6874991059e-01
U352,sa1,30,4.6856737137e-01
U451,sa1,6,9.5367431641e-07
U460,sa1,30,2.4722516537e-04
U344,sa0,30,2.5005578995e-01
U473,sa0,,2.5005578995e-01
U459_U473_A,sa0,,2.5005578995e-01
CONT_REG_1__SCAN_IN_U473_B,sa0,,2.5005578995e-01
U472,sa0,,2.5005578995e-01
U301_U472_A,sa0,,2.5005578995e-01
R182_U20_U472_B,sa0,,2.5005578995e-01
U343,sa1,30,5.3100681305e-01
U335,sa0,30,2.9650878906e-01
U491,sa0,,2.9650878906e-01
U564_U491_A,sa0,,2.9650878906e-01
X_REG_4__SCAN_IN_U491_B,sa0,,2.9650878906e-01
U413_U335_B,sa0,,2.9650878906e-01
U490,sa0,,2.9650878906e-01
U304_U490_A,sa0,,2.9650878906e-01
R182_U35_U490_B,sa0,,2.9650878906e-01
U334,sa1,30,3.2427167892e-01
U514,sa1,4,4.3750000000e-01
U326,sa0,5,4.3798828125e-01
U406_U326_A,sa0,,4.3798828125e-01
U385_U326_B,sa0,,4.3798828125e-01
U429,sa0,,4.3798828125e-01
U428,sa0,,4.3798828125e-01
U411_U428_A,sa0,,4.3798828125e-01
U371_U428_B,sa0,,4.3798828125e-01
U366_U429_B,sa0,,4.3798828125e-01
U325,sa1,6,4.3774414063e-01
U407,sa0,23,7.5000000000e-01
STATO_REG_1__SCAN_IN_U407_A,sa0,,7.5000000000e-01
STATO_REG_0__SCAN_IN_U407_B,sa0,,7.5000000000e-01
U370,sa1,30,1.5116797178e-01
U532,sa1,3,6.2500000000e-02
U523,sa1,3,6.2500000000e-02
U317,sa0,30,5.2573204041e-02
U516,sa0,,5.2573204041e-02
U408_U516_A,sa0,,5.2573204041e-02
T_REG_6__SCAN_IN_U516_B,sa0,,5.2573204041e-02
U517,sa0,,5.2573204041e-02
U368_U517_A,sa0,,5.2573204041e-02
X_REG_6__SCAN_IN_U517_B,sa0,,5.2573204041e-02
U515,sa0,,5.2573204041e-02
U409_U515_A,sa0,,5.2573204041e-02
Y_REG_6__SCAN_IN_U515_B,sa0,,5.2573204041e-02
U316,sa1,17,2.1899366379e-01
U550,sa1,19,3.1493663788e-02
U541,sa1,30,4.2214035988e-02
U308,sa0,5,3.1250000000e-02
U362_U308_A,sa0,,3.1250000000e-02
MAR_REG_3__SCAN_IN_U308_B,sa0,,3.1250000000e-02
U362,sa0,9,9.3750000000e-02
MAR_REG_2__SCAN_IN_U362_A,sa1,,9.3750000000e-02
U307,sa1,9,4.3750000000e-01
U371,sa0,30,3.8793992996e-01
U406,sa1,2,1.2500000000e-01
STATO_REG_2__SCAN_IN_U406_A,sa1,,1.2500000000e-01
STATO_REG_0__SCAN_IN_U406_B,sa1,,1.2500000000e-01
U416_U583_A,sa1,30,1.3671875000e-01
U407_U574_A,sa1,30,5.8105468750e-02
U360_U566_B,sa1,3,1.5625000000e-02
U536_U544_A,sa1,30,5.9814453125e-02
U537_U543_A,sa1,1,0.0000000000e+00
U368_U532_A,sa1,30,5.4962396622e-02
U408_U528_A,sa1,30,5.0004874356e-03
U409_U527_A,sa1,30,5.1878452301e-02
U368_U523_A,sa1,30,1.1375308037e-02
U408_U519_A,sa1,30,3.3853575587e-07
U409_U518_A,sa1,30,4.3854236603e-02
U386_U514_A,sa1,6,5.4687500000e-02
U304_U497_A,sa1,30,9.0648651123e-02
U305_U496_A,sa1,30,5.0691604614e-02
U304_U488_A,sa1,30,6.9162368774e-02
U307_U476_A,sa1,18,3.1176757813e-01
U432_U458_B,sa1,30,1.5954589844e-01
U307_U457_B,sa1,17,1.8676757813e-01
U372_U456_A,sa1,11,3.1372070313e-02
U372_U447_A,sa1,30,3.1372040510e-02
U372_U438_A,sa1,30,3.1371911522e-02
U407_U376_A,sa1,11,6.2988281250e-02
U477_U342_A,sa1,4,2.1875000000e-01
U506,sa1,8,1.8750000000e-01
U425,sa1,10,1.2475585938e-01
U416,sa1,30,1.8274772167e-01
U407_U416_A,sa0,,1.8274772167e-01
U560,sa1,3,1.8750000000e-01
U390,sa0,9,4.6923828125e-01
U559,sa0,,4.6923828125e-01
U306_U559_A,sa0,,4.6923828125e-01
U359_U559_B,sa0,,4.6923828125e-01
MAR_REG_0__SCAN_IN_U559_C,sa0,,4.6923828125e-01
U558,sa0,,4.6923828125e-01
U483,sa0,,4.6923828125e-01
U376_U483_A,sa0,,4.6923828125e-01
U482,sa0,,4.6923828125e-01
U371_U482_A,sa0,,4.6923828125e-01
U360_U482_B,sa0,,4.6923828125e-01
MAR_REG_1__SCAN_IN_U558_B,sa0,,4.6923828125e-01
U408,sa0,30,1.1771467328e-01
