net_name,f_type,cube_cnt,complete,fdp
v9_IIII378_C,sa1,2,1,1.1718750000e-02
v9_IIII389_B,sa1,1,1,1.5625000000e-02
v1_C104D_A,sa0,1,1,1.9531250000e-03
v2_C111D_B,sa0,4,1,2.9296875000e-03
v0_C142D_A,sa0,1,1,1.9531250000e-03
v11_C50D_B,sa0,4,1,2.9296875000e-03
v10_C33D_B,sa0,1,1,4.8828125000e-04
v2_C117D_B,sa0,1,1,1.5625000000e-02
v10_IIII103_B,sa1,5,1,1.8554687500e-02
v12_C81D_B,sa0,2,1,3.9062500000e-02
v11_IIII320_A,sa1,2,1,8.3007812500e-03
v2_C155D_A,sa0,5,1,1.9531250000e-02
v0_C194D_A,sa0,2,1,7.8125000000e-03
v10_IIII510_B,sa1,1,1,3.1250000000e-02
v11_IIII500_B,sa1,1,1,1.9531250000e-03
v12_IIII220_B,sa1,10,1,2.0996093750e-02
v12_IIII112_B,sa1,1,1,3.9062500000e-03
v4_C208D_B,sa0,3,1,9.7656250000e-03
v5_C208D_A,sa0,3,1,9.7656250000e-03
v4_C127D_B,sa0,4,1,9.7656250000e-03
v10_IIII314_A,sa1,2,1,3.1250000000e-02
v2_C193D_A,sa0,2,1,7.8125000000e-03
v10_IIII170_A,sa1,2,1,7.8125000000e-03
v11_C49D_B,sa0,16,1,4.1992187500e-02
v11_IIII350_A,sa1,1,1,7.8125000000e-03
v10_IIII134_B,sa1,3,1,3.1250000000e-02
v12_IIII104_C,sa1,5,1,4.4555664063e-03
v2_IIII40_A,sa1,4,1,7.8125000000e-03
v11_IIII441_A,sa1,2,1,1.1718750000e-02
v10_IIII433_A,sa1,3,1,1.0742187500e-02
v10_IIII325_A,sa1,2,1,3.1250000000e-02
v9_C108D_A,sa0,20,1,5.2734375000e-02
v10_IIII317_A,sa1,1,1,7.8125000000e-03
v11_IIII224_C,sa1,4,1,5.8593750000e-02
v9_C143D_B,sa0,1,1,3.9062500000e-03
v2_IIII32_B,sa1,10,1,1.4453125000e-01
v10_IIII533_B,sa1,1,1,7.8125000000e-03
v11_IIII406_B,sa1,2,1,1.1718750000e-02
v7_C155D_B,sa0,5,1,1.9531250000e-02
v11_C79D_B,sa0,2,1,2.3437500000e-02
v11_IIII380_B,sa1,1,1,1.9531250000e-03
v11_IIII318_A,sa1,2,1,7.8125000000e-03
v11_IIII263_B,sa1,5,1,5.8593750000e-03
v10_IIII247_A,sa1,1,1,1.5625000000e-02
v10_IIII227_C,sa1,2,1,3.1250000000e-02
v11_IIII191_B,sa1,1,1,3.9062500000e-03
v8_C192D_A,sa0,1,1,1.5625000000e-02
v0E,sa0,4,1,9.2773437500e-03
v0_v0E_A,sa1,,,9.2773437500e-03
v1E,sa0,13,1,2.4902343750e-02
v1_v1E_A,sa1,,,2.4902343750e-02
v0E,sa1,4,1,9.2773437500e-03
v0_v0E_A,sa0,,,9.2773437500e-03
v1E,sa1,13,1,2.4902343750e-02
v1_v1E_A,sa0,,,2.4902343750e-02
v2E,sa0,16,1,7.1289062500e-02
v2_v2E_A,sa1,,,7.1289062500e-02
v3E,sa0,9,1,1.5136718750e-02
v3_v3E_A,sa1,,,1.5136718750e-02
v2E,sa1,17,1,7.1289062500e-02
v2_v2E_A,sa0,,,7.1289062500e-02
v4E,sa0,4,1,9.7656250000e-03
v4_v4E_A,sa1,,,9.7656250000e-03
v3E,sa1,10,1,1.5136718750e-02
v3_v3E_A,sa0,,,1.5136718750e-02
v5E,sa0,6,1,1.9531250000e-02
v5_v5E_A,sa1,,,1.9531250000e-02
v5E,sa1,6,1,1.9531250000e-02
v5_v5E_A,sa0,,,1.9531250000e-02
v6E,sa0,6,1,1.3183593750e-02
v6_v6E_A,sa1,,,1.3183593750e-02
IIII510,sa0,3,1,3.1250000000e-02
v9_IIII510_A,sa0,,,3.1250000000e-02
v10_IIII510_B,sa0,,,3.1250000000e-02
v6E,sa1,7,1,1.3183593750e-02
v6_v6E_A,sa0,,,1.3183593750e-02
v7E,sa0,35,1,4.6875000000e-01
v7_v7E_A,sa1,,,4.6875000000e-01
v8E,sa0,48,1,3.9355468750e-01
v8_v8E_A,sa1,,,3.9355468750e-01
v7E,sa1,35,1,4.4531250000e-01
v7_v7E_A,sa0,,,4.4531250000e-01
v9E,sa0,38,1,2.9687500000e-01
v9_v9E_A,sa1,,,2.9687500000e-01
v8E,sa1,46,1,3.6718750000e-01
v8_v8E_A,sa0,,,3.6718750000e-01
v9E,sa1,32,1,2.9687500000e-01
v9_v9E_A,sa0,,,2.9687500000e-01
IIII380,sa0,2,1,1.1718750000e-02
v2_IIII380_A,sa0,,,1.1718750000e-02
v11_IIII380_B,sa0,,,1.1718750000e-02
IIII533,sa0,1,1,7.8125000000e-03
v9_IIII533_A,sa0,,,7.8125000000e-03
v10_IIII533_B,sa0,,,7.8125000000e-03
IIII516,sa0,1,1,1.9531250000e-03
v1_IIII516_A,sa0,,,1.9531250000e-03
v12_IIII516_B,sa0,,,1.9531250000e-03
IIII546,sa0,2,1,5.8593750000e-03
v0_IIII546_A,sa0,,,5.8593750000e-03
v11_IIII546_B,sa0,,,5.8593750000e-03
IIII287,sa0,2,1,1.1718750000e-02
v9_IIII287_A,sa0,,,1.1718750000e-02
v11_IIII287_B,sa0,,,1.1718750000e-02
IIII559,sa0,1,1,7.8125000000e-03
v8_IIII559_A,sa0,,,7.8125000000e-03
v11_IIII559_B,sa0,,,7.8125000000e-03
IIII479,sa0,1,1,7.8125000000e-03
v0_IIII479_A,sa0,,,7.8125000000e-03
v11_IIII479_B,sa0,,,7.8125000000e-03
IIII389,sa0,2,1,1.1718750000e-02
v8_IIII389_A,sa0,,,1.1718750000e-02
v9_IIII389_B,sa0,,,1.1718750000e-02
v10_IIII389_C,sa0,,,1.1718750000e-02
v10E,sa0,42,1,2.9821777344e-01
v10_v10E_A,sa1,,,2.9821777344e-01
v11E,sa0,41,1,3.6328125000e-01
v11_v11E_A,sa1,,,3.6328125000e-01
v10E,sa1,37,1,3.0761718750e-01
v10_v10E_A,sa0,,,3.0761718750e-01
C124D,sa0,31,1,2.3461914063e-01
v11E,sa1,50,1,3.4082031250e-01
v11_v11E_A,sa0,,,3.4082031250e-01
v12E,sa0,47,1,3.6914062500e-01
v12_v12E_A,sa1,,,3.6914062500e-01
C142D,sa1,1,1,1.9531250000e-03
v0_C142D_A,sa1,,,1.9531250000e-03
v12_C142D_B,sa1,,,1.9531250000e-03
C124D,sa1,12,1,7.2265625000e-02
v10_C124D_A,sa1,,,7.2265625000e-02
v11_C124D_B,sa1,,,7.2265625000e-02
v12E,sa1,46,1,3.6962890625e-01
v12_v12E_A,sa0,,,3.6962890625e-01
C108D,sa0,38,1,1.6308593750e-01
C108D,sa1,11,1,3.9062500000e-02
v9_C108D_A,sa1,,,3.9062500000e-02
v12_C108D_B,sa1,,,3.9062500000e-02
C208D,sa0,6,1,2.5390625000e-02
C208D,sa1,3,1,9.7656250000e-03
v5_C208D_A,sa1,,,9.7656250000e-03
v4_C208D_B,sa1,,,9.7656250000e-03
C155D,sa1,5,1,1.9531250000e-02
v2_C155D_A,sa1,,,1.9531250000e-02
v7_C155D_B,sa1,,,1.9531250000e-02
C129D,sa0,40,1,2.8564453125e-01
C129D,sa1,16,1,9.1308593750e-02
v9_C129D_A,sa1,,,9.1308593750e-02
v10_C129D_B,sa1,,,9.1308593750e-02
v10E_C141D_A,sa0,12,1,6.5429687500e-02
v12E_C201D_B,sa0,2,1,3.1250000000e-02
v11E_C144D_A,sa0,20,1,1.3720703125e-01
v10E_C191D_A,sa0,5,1,3.7109375000e-02
v11E_C180D_B,sa0,3,1,1.1718750000e-02
v10E_C118D_B,sa0,4,1,2.3437500000e-02
v0E_IIII300_A,sa1,2,1,1.4648437500e-03
v11E_C138D_A,sa0,11,1,1.0644531250e-01
v10E_C157D_A,sa0,4,1,5.4687500000e-02
v2E_C81D_A,sa0,4,1,3.5156250000e-02
v10E_C194D_B,sa0,4,1,1.3671875000e-02
v12E_C138D_B,sa0,22,1,8.5388183594e-02
v6E_C33D_A,sa0,1,1,4.8828125000e-04
v11E_C193D_B,sa0,0,1,0.0000000000e+00
v12E_C157D_B,sa0,6,1,9.3750000000e-02
v2E_IIII113_A,sa1,3,1,8.7890625000e-03
v1E_IIII430_A,sa1,1,1,9.7656250000e-04
v2E_IIII420_A,sa1,1,1,3.9062500000e-03
v0E_C77D_B,sa0,1,1,4.8828125000e-04
v12E_IIII41_B,sa1,4,1,2.3437500000e-02
v3E_IIII520_A,sa1,1,1,1.9531250000e-03
v6E_IIII310_A,sa1,1,1,9.7656250000e-04
v1E_IIII270_A,sa1,2,1,2.9296875000e-03
v7E_IIII120_A,sa1,12,1,3.0078125000e-01
v5E_C83D_B,sa0,4,1,9.7656250000e-03
v1E_IIII280_A,sa1,3,1,1.4648437500e-03
v3E_IIII260_A,sa1,3,1,3.9062500000e-03
v1E_IIII253_A,sa1,1,1,1.9531250000e-03
v9E_IIII100_B,sa1,3,1,3.9062500000e-02
v2E_IIII460_A,sa1,2,1,1.5625000000e-02
v3E_IIII423_A,sa1,1,1,1.9531250000e-03
v3E_IIII360_A,sa1,2,1,5.8593750000e-03
v12E_IIII80_B,sa1,4,1,9.3750000000e-02
v11E_IIII64_A,sa1,10,1,2.7832031250e-02
v11E_II142_C,sa1,2,1,3.9062500000e-03
v1E_IIII363_A,sa1,9,1,1.8554687500e-02
v2E_IIII236_A,sa1,4,1,1.5625000000e-02
v9E_IIII202_A,sa1,1,1,9.7656250000e-04
v8E_IIII140_A,sa1,3,1,2.1484375000e-02
v6E_IIII520_B,sa1,1,1,1.9531250000e-03
v8E_IIII501_A,sa1,1,1,7.8125000000e-03
v0E_IIII473_A,sa1,3,1,2.9296875000e-03
v3E_IIII281_A,sa1,5,1,3.4179687500e-03
v6E_IIII251_A,sa1,2,1,1.9531250000e-03
v7E_IIII223_A,sa1,2,1,2.3437500000e-02
v9E_IIII212_A,sa1,1,1,7.8125000000e-03
v7E_IIII142_A,sa1,15,1,2.7929687500e-01
v12E_IIII55_B,sa1,5,1,2.5390625000e-02
v10E_IIII39_B,sa1,3,1,3.1250000000e-02
v12E_IIII35_D,sa1,1,1,3.1250000000e-02
v3E_IIII444_A,sa1,2,1,3.9062500000e-03
v9E_IIII311_B,sa1,5,1,1.9531250000e-02
v8E_IIII205_A,sa1,1,1,1.5625000000e-02
v7E_IIII134_A,sa1,2,1,2.3437500000e-02
v8E_IIII106_A,sa1,8,1,1.2695312500e-02
v2E_IIII554_A,sa1,3,1,1.5625000000e-02
v9E_IIII402_B,sa1,9,1,9.7656250000e-03
v9E_IIII240_B,sa1,3,1,7.8125000000e-02
v12E_IIII66_B,sa1,3,1,1.1718750000e-02
C56D,sa1,3,1,3.9062500000e-03
v9_C56D_A,sa1,,,3.9062500000e-03
IIII516,sa1,,,3.9062500000e-03
v9E_IIII503_A,sa1,1,1,7.8125000000e-03
v7E_IIII442_A,sa1,2,1,1.1718750000e-02
v5E_IIII417_A,sa1,3,1,7.8125000000e-03
v8E_IIII405_A,sa1,4,1,8.7890625000e-03
v8E_IIII233_B,sa1,3,1,1.5625000000e-02
v8E_IIII224_B,sa1,5,1,3.7109375000e-02
v8E_IIII117_A,sa1,10,1,2.2460937500e-02
v7E_IIII560_A,sa1,2,1,2.3437500000e-02
v7E_IIII506_A,sa1,2,1,1.1718750000e-02
v2E_IIII475_A,sa1,1,1,1.9531250000e-03
v8E_IIII415_A,sa1,1,1,7.8125000000e-03
v8E_IIII342_B,sa1,5,1,1.9531250000e-02
v9E_IIII332_B,sa1,2,1,3.1250000000e-02
v7E_IIII263_A,sa1,3,1,7.8125000000e-03
v8E_IIII226_A,sa1,2,1,3.1250000000e-02
v9E_IIII223_C,sa1,3,1,3.1250000000e-02
v8E_IIII153_B,sa1,10,1,3.4667968750e-02
v12E_IIII68_B,sa1,5,1,7.4218750000e-02
v8E_IIII461_A,sa1,1,1,3.1250000000e-02
v8E_IIII442_B,sa1,3,1,1.1718750000e-02
v8E_IIII425_A,sa1,1,1,7.8125000000e-03
v5E_IIII419_A,sa1,1,1,3.9062500000e-03
v9E_IIII405_B,sa1,2,1,1.1718750000e-02
v9E_IIII216_B,sa1,10,1,6.5429687500e-02
v8E_IIII182_A,sa1,1,1,1.5625000000e-02
v9E_IIII180_B,sa1,3,1,2.9296875000e-02
v11E_IIII97_B,sa1,5,1,1.0253906250e-02
v8E_IIII534_A,sa1,1,1,1.5625000000e-02
v8E_IIII453_A,sa1,0,1,0.0000000000e+00
v8E_IIII254_B,sa1,5,1,2.3437500000e-02
v8E_IIII245_B,sa1,2,1,3.1250000000e-02
v8E_IIII192_A,sa1,2,1,5.8593750000e-03
v8E_IIII174_A,sa1,7,1,5.0781250000e-02
v8E_IIII164_B,sa1,2,1,2.3437500000e-02
v8E_IIII146_B,sa1,4,1,3.9062500000e-02
v8E_IIII129_A,sa1,6,1,1.3671875000e-02
v10E_Av13_D_21B_C,sa1,2,1,1.9531250000e-02
v6E_IIII537_A,sa1,1,1,1.9531250000e-03
v9E_IIII514_C,sa1,1,1,7.8125000000e-03
v9E_IIII442_C,sa1,2,1,1.1718750000e-02
v8E_IIII436_A,sa1,3,1,1.0742187500e-02
v8E_IIII427_A,sa1,3,1,4.8828125000e-03
IIII291,sa0,2,1,5.8593750000e-03
C142D,sa0,,,5.8593750000e-03
v11_IIII291_B,sa0,,,5.8593750000e-03
v9E_IIII508_A,sa1,1,1,1.5625000000e-02
v8E_IIII464_A,sa1,2,1,1.5625000000e-02
v9E_IIII444_B,sa1,2,1,1.4648437500e-03
v7E_IIII419_B,sa1,1,1,3.9062500000e-03
v9E_IIII192_B,sa1,2,1,5.8593750000e-03
v8E_IIII185_A,sa1,3,1,4.3945312500e-03
v9E_IIII146_C,sa1,5,1,3.9062500000e-02
v7E_IIII537_B,sa1,1,1,3.9062500000e-03
v8E_IIII483_A,sa1,2,1,3.9062500000e-03
v8E_IIII447_A,sa1,2,1,1.4648437500e-03
v9E_IIII374_A,sa1,1,1,7.8125000000e-03
v8E_IIII366_A,sa1,1,1,1.9531250000e-03
v8E_IIII339_A,sa1,2,1,1.5625000000e-02
