net_name,f_type,cube_cnt,complete,fdp
g353,sa0,30,0,4.6885681152e-01
g622,sa1,6,1,2.5000000000e-01
g650,sa0,1,1,5.0000000000e-01
g631,sa1,9,1,2.5000000000e-01
g361,sa1,30,0,4.5544433594e-01
g326,sa1,5,1,4.3750000000e-01
g128,sa1,25,1,4.6969604492e-01
g119,sa1,5,1,4.3750000000e-01
g434,sa1,30,0,4.9975585938e-01
g453,sa0,30,0,4.9814748764e-01
g426,sa0,30,0,4.9814748764e-01
g461,sa1,30,0,4.9814748764e-01
g560,sa1,2,1,3.6621093750e-04
g551,sa1,20,1,4.9902361631e-01
g390,sa0,30,0,4.6832275391e-01
g524,sa1,30,0,4.9990892425e-01
g516,sa0,30,0,4.9990892425e-01
g236,sa1,30,0,1.9827123217e-04
g218,sa1,30,0,6.9386758696e-05
g254,sa1,30,0,2.0611081147e-04
g7,sa1,30,0,4.7509765625e-01
g345,sa0,30,0,4.6556091309e-01
g642,sa0,1,1,5.0000000000e-01
g290,sa1,30,0,1.3669329557e-11
g291,sa0,30,0,2.0916011978e-11
g606,sa0,1,1,5.0000000000e-01
g353,sa1,30,0,4.4848537445e-01
g650,sa1,1,1,5.0000000000e-01
g471,sa0,30,0,7.8979870203e-02
g327,sa1,5,1,4.3750000000e-01
g319,sa0,30,0,4.7934856266e-03
g193,sa0,25,1,4.6875000000e-01
g157,sa0,23,1,4.6923828125e-01
g166,sa0,23,1,4.6923828125e-01
g175,sa0,23,1,4.6923828125e-01
g184,sa0,23,1,4.6923828125e-01
g445,sa0,30,0,4.9814748764e-01
g418,sa0,30,0,4.9814748764e-01
g453,sa1,30,0,4.9814748764e-01
g426,sa1,30,0,4.9814748764e-01
g561,sa1,2,1,3.6621093750e-04
g148,sa0,25,1,4.6923828125e-01
g382,sa0,30,0,4.6832275391e-01
g390,sa1,30,0,4.6832275391e-01
g328,sa0,5,1,4.3750000000e-01
g516,sa1,30,0,4.9990892425e-01
g508,sa0,30,0,4.9990892425e-01
g634,sa0,1,1,5.0000000000e-01
g345,sa1,30,0,4.1039276123e-01
g616,sa0,4,1,2.5000000000e-01
g642,sa1,1,1,5.0000000000e-01
g291,sa1,30,0,1.3669329557e-11
g292,sa0,30,0,1.9942325569e-11
g139,sa0,26,1,4.6969604492e-01
g606,sa1,1,1,5.0000000000e-01
g625,sa0,7,1,2.5000000000e-01
g571,sa0,1,1,5.0000000000e-01
g471,sa1,30,0,2.4293636743e-02
g266,sa0,1,1,5.0000000000e-01
g319,sa1,30,0,5.7688899105e-03
g338,sa0,30,0,4.6890258789e-01
g193,sa1,25,1,4.6875000000e-01
g157,sa1,23,1,4.6923828125e-01
g166,sa1,23,1,4.6923828125e-01
g175,sa1,23,1,4.6923828125e-01
g184,sa1,23,1,4.6923828125e-01
g536,sa0,30,0,1.2016139472e-01
g437,sa0,30,0,4.9814748764e-01
g445,sa1,30,0,4.9814748764e-01
g418,sa1,30,0,4.9814748764e-01
g562,sa1,2,1,3.6621093750e-04
g545,sa0,20,1,4.9902361631e-01
g554,sa0,20,1,4.9902361631e-01
g293,sa0,30,0,4.9951934814e-01
g148,sa1,25,1,4.6923828125e-01
g374,sa0,30,0,4.6832275391e-01
g382,sa1,30,0,4.6832275391e-01
g328,sa1,5,1,4.3750000000e-01
g248,sa0,30,0,6.6193523225e-06
g508,sa1,30,0,4.9990892425e-01
g634,sa1,1,1,5.0000000000e-01
g616,sa1,4,1,2.5000000000e-01
g284,sa0,30,0,2.0916011978e-11
g292,sa1,30,0,2.3315571696e-11
g139,sa1,25,1,4.6969604492e-01
g625,sa1,7,1,2.5000000000e-01
g571,sa1,1,1,5.0000000000e-01
g590,sa0,30,0,3.0078125000e-01
g266,sa1,1,1,5.0000000000e-01
g338,sa1,30,0,4.5873832703e-01
g492,sa0,30,0,4.4266897440e-01
g536,sa1,30,0,1.2016139472e-01
g437,sa1,30,0,4.9814748764e-01
g563,sa1,2,1,3.6621093750e-04
g564,sa0,1,1,5.0000000000e-01
g672,sa0,30,0,3.8183593750e-01
g545,sa1,20,1,4.9902361631e-01
g554,sa1,20,1,4.9902361631e-01
g293,sa1,30,0,4.9951934814e-01
g374,sa1,30,0,4.6832275391e-01
g366,sa0,30,0,4.6844482422e-01
g465,sa0,30,0,4.9990898382e-01
g248,sa1,30,0,6.4777003025e-05
g528,sa0,30,0,4.9990892425e-01
g284,sa1,30,0,1.3669329557e-11
g285,sa0,30,0,2.0916011978e-11
g357,sa0,30,0,4.5678615570e-01
g654,sa0,1,1,5.0000000000e-01
g582,sa0,30,0,2.7929687500e-01
g590,sa1,30,0,3.0078125000e-01
g492,sa1,30,0,4.4266897440e-01
g457,sa0,30,0,4.9814748764e-01
g564,sa1,1,1,5.0000000000e-01
g672,sa1,30,0,3.8183593750e-01
g394,sa0,30,0,4.6832275391e-01
g366,sa1,30,0,4.6844482422e-01
g465,sa1,30,0,4.9993944174e-01
g528,sa1,30,0,4.9990892425e-01
g349,sa0,30,0,4.6556091309e-01
g285,sa1,30,0,1.3669329557e-11
g286,sa0,30,0,2.0916011978e-11
g619,sa0,5,1,2.5000000000e-01
g646,sa0,1,1,5.0000000000e-01
g357,sa1,30,0,4.5873546600e-01
g654,sa1,1,1,5.0000000000e-01
g628,sa0,8,1,2.5000000000e-01
g582,sa1,30,0,2.8027343750e-01
g574,sa0,15,1,2.5781250000e-01
g449,sa0,30,0,4.9814748764e-01
g457,sa1,30,0,4.9814748764e-01
g548,sa0,20,1,4.9902361631e-01
g386,sa0,30,0,4.6832275391e-01
g394,sa1,30,0,4.6832275391e-01
g349,sa1,30,0,4.5678615570e-01
g286,sa1,30,0,1.3669329557e-11
g287,sa0,30,0,2.0916011978e-11
g197,sa0,30,0,4.8480081558e-01
g269,sa0,30,0,4.8500600457e-01
g619,sa1,5,1,2.5000000000e-01
g646,sa1,1,1,5.0000000000e-01
g628,sa1,8,1,2.5000000000e-01
g574,sa1,15,1,2.5781250000e-01
g179,sa0,30,0,3.6826324463e-01
g188,sa0,30,0,3.6892700195e-01
g639,sa0,18,1,4.9998474121e-01
g449,sa1,30,0,4.9814748764e-01
g548,sa1,20,1,4.9902361631e-01
g297,sa0,30,0,4.9951934814e-01
g557,sa1,2,1,3.6621093750e-04
g378,sa0,30,0,4.6832275391e-01
g386,sa1,30,0,4.6832275391e-01
g567,sa0,1,1,5.0000000000e-01
g287,sa1,30,0,1.3669329557e-11
g288,sa0,30,0,2.0916011978e-11
g197,sa1,30,0,4.9490328319e-01
g269,sa1,30,0,4.9744661525e-01
g179,sa1,30,0,3.6826324463e-01
g188,sa1,30,0,3.6892700195e-01
g594,sa0,30,0,3.0468750000e-01
g486,sa0,4,1,1.8772888184e-01
g658,sa0,30,0,2.5344195854e-01
g639,sa1,18,1,4.9998474121e-01
g496,sa0,30,0,4.4266897440e-01
g558,sa1,2,1,3.6621093750e-04
g297,sa1,30,0,4.9951934814e-01
g378,sa1,30,0,4.6832275391e-01
g567,sa1,1,1,5.0000000000e-01
g288,sa1,30,0,1.3669329557e-11
g289,sa0,30,0,2.0916011978e-11
g586,sa0,30,0,2.7929687500e-01
g594,sa1,30,0,3.0273437500e-01
g478,sa0,30,0,3.8941300241e-02
g486,sa1,4,1,1.8772888184e-01
g658,sa1,30,0,2.5172250028e-01
g676,sa1,30,0,6.3721971864e-02
g496,sa1,30,0,4.4266897440e-01
g559,sa1,2,1,3.6621093750e-04
g398,sa0,30,0,4.6728515625e-01
g289,sa1,30,0,1.3669329557e-11
g578,sa0,30,0,2.8710937500e-01
g586,sa1,30,0,2.7734375000e-01
g478,sa1,30,0,2.5270062179e-02
g669,sa0,30,0,2.5038894825e-01
g398,sa1,30,0,4.6728515625e-01
g578,sa1,30,0,2.8710937500e-01
g489,sa0,4,1,1.8772888184e-01
g669,sa1,30,0,2.5038894825e-01
g598,sa0,1,1,5.0000000000e-01
g489,sa1,4,1,1.8772888184e-01
g598,sa1,1,1,5.0000000000e-01
g699,sa0,1,1,5.0000000000e-01
g699,sa1,1,1,5.0000000000e-01
g11,sa0,30,0,4.7509765625e-01
g11,sa1,30,0,4.7509765625e-01
g15,sa0,30,0,4.7509765625e-01
g33,sa0,30,0,4.7509765625e-01
g15,sa1,30,0,4.7509765625e-01
g25,sa0,30,0,4.7509765625e-01
g33,sa1,30,0,4.7509765625e-01
g25,sa1,30,0,4.7509765625e-01
g54,sa0,30,0,4.5468235016e-01
g19,sa0,30,0,4.7509765625e-01
g54,sa1,30,0,4.5468235016e-01
g64,sa0,30,0,4.5468235016e-01
g19,sa1,30,0,4.7509765625e-01
g29,sa0,30,0,4.7509765625e-01
g64,sa1,30,0,4.5468235016e-01
g74,sa0,30,0,4.5468235016e-01
g29,sa1,30,0,4.7509765625e-01
g74,sa1,30,0,4.5468235016e-01
g84,sa0,30,0,4.5468235016e-01
g94,sa0,30,0,1.5791358857e-01
g49,sa0,30,0,4.5468235016e-01
g84,sa1,30,0,4.5468235016e-01
g94,sa1,30,0,1.5564942360e-01
g49,sa1,30,0,4.5468235016e-01
g59,sa0,30,0,4.5468235016e-01
g59,sa1,30,0,4.5468235016e-01
g69,sa0,30,0,4.5468235016e-01
g69,sa1,30,0,4.5468235016e-01
g79,sa0,30,0,4.5468235016e-01
g98,sa0,30,0,9.0572118759e-02
g89,sa0,30,0,2.7016735077e-01
g79,sa1,30,0,4.5468235016e-01
g98,sa1,30,0,1.3721704483e-01
g89,sa1,30,0,2.7040004730e-01
g218_g3117_A,sa1,30,0,6.9593265653e-04
g236_g3144_A,sa1,30,0,7.0176087320e-04
g242_g3156_A,sa1,30,0,7.0547685027e-04
g107_g1157_B,sa1,0,1,0.0000000000e+00
g445_g4015_A,sa1,30,0,1.2874603271e-05
g193_g5122_A,sa1,6,1,3.4179687500e-03
g414_g5180_A,sa1,2,1,9.1552734375e-05
g520_g5182_A,sa1,2,1,4.5776367188e-05
g54_II7534_A,sa1,30,0,1.1420249939e-03
g161_g2166_B,sa1,30,0,4.2653083801e-04
g254_g3181_A,sa1,30,0,7.0547685027e-04
g236_g3334_A,sa1,30,0,1.8632917431e-09
g418_g4052_A,sa1,30,0,1.2874603271e-05
g422_g4057_A,sa1,30,0,1.2874603271e-05
g430_g4355_A,sa1,30,1,4.9975585938e-01
g631_g4541_A,sa1,7,1,9.7656250000e-04
g119_g4611_B,sa1,11,1,7.4218750000e-02
g406_g5171_A,sa1,2,1,9.1552734375e-05
g441_g5172_A,sa1,2,1,9.1552734375e-05
g512_g5173_A,sa1,2,1,4.5776367188e-05
g410_g5176_A,sa1,2,1,9.1552734375e-05
g551_g5233_A,sa1,2,1,9.1552734375e-05
g152_g5371_A,sa1,26,1,4.5678710938e-01
g471_g4233_B,sa0,0,1,0.0000000000e+00
g54_II7535_A,sa1,30,0,3.1948089600e-04
g301_g1387_C,sa1,30,0,2.3259743363e-03
g382_g4170_A,sa1,30,0,4.6771240234e-01
g613_g1419_A,sa1,2,1,6.2500000000e-02
g642_g2092_A,sa1,2,1,3.1250000000e-02
g170_g2941_B,sa1,30,0,2.5868415833e-04
g212_g3089_A,sa1,30,0,1.0386640497e-05
g341_g3464_A,sa1,4,1,2.3437500000e-01
g625_g3810_A,sa1,2,1,3.9062500000e-03
g414_g4048_A,sa1,30,0,1.2874603271e-05
g332_g4471_B,sa1,30,0,4.2866868898e-04
g148_g5142_A,sa1,3,1,3.9062500000e-03
g293_g5240_A,sa1,2,1,3.6621093750e-04
g102_g1777_B,sa1,27,1,2.4642944336e-03
g328_g3730_A,sa1,5,1,4.3750000000e-01
g166_g4351_A,sa1,30,0,4.6386718750e-01
g184_g4360_A,sa1,30,0,4.6386718750e-01
g672_g5231_B,sa0,30,0,3.8183593750e-01
g634_g1570_A,sa1,2,1,6.2500000000e-02
g248_g3171_A,sa1,30,0,7.0176087320e-04
g236_g3345_A,sa1,30,0,6.8212102633e-13
g242_g3357_A,sa1,30,0,6.8212102633e-13
g254_g3372_A,sa1,30,0,6.8212102633e-13
g260_g3375_A,sa1,30,0,5.9470906854e-04
g437_g4035_A,sa1,30,0,1.2874603271e-05
g461_g4371_A,sa1,30,1,4.9975585938e-01
g406_g4372_A,sa1,30,1,4.9975585938e-01
g157_g5143_A,sa1,3,1,3.9062500000e-03
g161_g5373_A,sa1,26,1,4.5678710938e-01
g520_g6265_A,sa1,30,0,4.9993973970e-01
g29_II2089_B,sa1,30,0,3.0029296875e-02
g59_II7541_A,sa1,30,0,1.0733604431e-03
g74_II7562_A,sa1,30,0,9.8872184753e-04
g266_g1416_B,sa1,30,0,9.1493129730e-04
g353_g3490_A,sa1,4,1,2.3437500000e-01
g457_g4043_A,sa1,30,0,1.2874603271e-05
g453_g4047_A,sa1,30,0,1.2874603271e-05
g449_g4051_A,sa1,30,0,1.2874603271e-05
g410_g4378_A,sa1,30,1,4.9975585938e-01
g471_g3903_B,sa0,30,0,2.8321651742e-02
g166_g5144_A,sa1,3,1,3.9062500000e-03
g426_g5190_A,sa1,2,1,9.1552734375e-05
g461_g5191_A,sa1,2,1,9.1552734375e-05
g382_g5414_A,sa1,30,0,9.4032287598e-04
g390_g5424_A,sa1,30,0,9.4461441040e-04
g532_g6254_A,sa1,30,0,4.9993985891e-01
g59_II7542_A,sa1,30,0,3.2806396484e-04
g74_II7563_A,sa1,30,0,3.5667419434e-04
g306_g1359_B,sa1,6,1,1.2110900879e-01
g314_g1387_B,sa1,30,0,5.9413909912e-04
g374_g4163_A,sa1,30,0,4.6771240234e-01
g248_g3155_A,sa1,30,0,1.4741031919e-05
g254_g3365_A,sa1,30,0,1.8632917431e-09
g646_g3522_A,sa1,2,1,7.8125000000e-03
g114_g3784_A,sa1,5,1,4.3750000000e-01
g414_g4384_A,sa1,30,1,4.9975585938e-01
g175_g5145_A,sa1,3,1,3.9062500000e-03
g434_g5156_A,sa1,2,1,9.1552734375e-05
g504_g5158_A,sa1,2,1,4.5776367188e-05
g541_g5166_A,sa1,2,1,4.5776367188e-05
g422_g5186_A,sa1,2,1,9.1552734375e-05
g532_g5193_A,sa1,2,1,4.5776367188e-05
g378_g5410_A,sa1,30,0,9.3793869019e-04
g366_g5503_A,sa1,30,0,4.6783447266e-01
g504_g6247_A,sa1,30,0,4.9993973970e-01
g516_g6262_A,sa1,30,0,4.9993973970e-01
g658_g1603_B,sa0,30,0,2.6500225067e-03
g119_g3726_A,sa1,5,1,4.3750000000e-01
g370_g4159_A,sa1,30,0,4.6771240234e-01
g567_g1027_B,sa1,2,1,1.2500000000e-01
g135_g3287_A,sa1,4,1,2.3437500000e-01
g441_g4349_A,sa1,30,1,4.9975585938e-01
g418_g4390_A,sa1,30,1,4.9975585938e-01
g184_g5146_A,sa1,3,1,3.9062500000e-03
g492_g5153_A,sa1,2,1,3.6621093750e-04
g548_g5232_A,sa1,2,1,9.1552734375e-05
g554_g5235_A,sa1,2,1,9.1552734375e-05
g148_g5317_A,sa1,30,0,4.6484375000e-01
g170_g5376_A,sa1,26,1,4.5678710938e-01
g374_g5406_A,sa1,30,0,1.0681152344e-03
g370_g5482_A,sa1,3,1,9.7656250000e-04
g508_g6253_A,sa1,30,0,4.9993973970e-01
g512_g6258_A,sa1,30,0,4.9993973970e-01
g49_II7527_A,sa1,30,0,1.2793540955e-03
g64_II7548_A,sa1,30,0,1.0244846344e-03
g306_g1398_A,sa1,30,0,1.2500759959e-01
g541_g2908_C,sa0,30,0,9.5363066066e-07
g157_g4346_A,sa1,30,0,4.6386718750e-01
g650_g3907_A,sa1,2,1,3.9062500000e-03
g654_g4236_A,sa1,2,1,1.9531250000e-03
g437_g4354_A,sa1,30,1,4.9975585938e-01
g453_g4383_A,sa1,30,1,4.9975585938e-01
g422_g4396_A,sa1,30,1,4.9975585938e-01
g437_g5164_A,sa1,2,1,9.1552734375e-05
g508_g5165_A,sa1,2,1,4.5776367188e-05
g418_g5183_A,sa1,2,1,9.1552734375e-05
g453_g5184_A,sa1,2,1,9.1552734375e-05
g524_g5185_A,sa1,2,1,4.5776367188e-05
g672_g5226_A,sa1,2,1,3.6621093750e-04
g590_g5515_A,sa1,2,1,3.0517578125e-05
g49_II7528_A,sa1,30,0,3.6239624023e-04
g64_II7549_A,sa1,30,0,3.3950805664e-04
g79_II7570_A,sa1,30,0,3.6382675171e-04
g175_g4356_A,sa1,30,0,4.6386718750e-01
g394_g4182_A,sa1,30,0,4.6771240234e-01
g594_g5602_A,sa1,1,1,1.5258789063e-05
g139_g3294_A,sa1,4,1,2.3437500000e-01
g248_g3356_A,sa1,30,0,1.8632917431e-09
g128_g3449_A,sa1,4,1,2.3437500000e-01
g551_g3764_A,sa1,18,1,4.9902343750e-01
g471_g3924_B,sa1,18,1,2.9296875000e-02
g157_g4932_A,sa1,30,0,6.0386657715e-03
g564_g5218_A,sa1,2,1,3.6621093750e-04
g197_g5234_A,sa1,2,1,3.6621093750e-04
g143_g5369_A,sa1,26,1,4.5678710938e-01
g486_g1418_A,sa0,2,1,1.8750000000e-01
g536_g2908_A,sa0,30,0,9.5363066066e-07
g319_g4465_A,sa1,30,0,1.3890862465e-03
g492_g6704_B,sa0,30,0,4.1381835938e-01
g598_g1027_A,sa1,2,1,1.2500000000e-01
g606_g2909_A,sa1,2,1,1.5625000000e-02
g218_g3099_A,sa1,30,0,1.0386640497e-05
g248_g3366_A,sa1,30,0,6.8212102633e-13
g434_g4359_A,sa1,30,1,4.9975585938e-01
g175_g4942_A,sa1,30,0,5.0964355469e-03
g449_g5181_A,sa1,2,1,9.1552734375e-05
g545_g5229_A,sa1,2,1,9.1552734375e-05
g361_g5665_A,sa1,30,0,4.5629882813e-01
g478_g4234_B,sa0,0,1,0.0000000000e+00
g197_g6073_A,sa0,0,1,0.0000000000e+00
g197_g2940_A,sa1,0,1,0.0000000000e+00
g69_II7555_A,sa1,30,0,1.0015964508e-03
g84_II7576_A,sa1,26,1,9.7799301147e-04
g193_g4367_A,sa1,30,0,4.6386718750e-01
g390_g4179_A,sa1,30,0,4.6771240234e-01
g548_g3760_A,sa1,18,1,4.9902343750e-01
g445_g5177_A,sa1,2,1,9.1552734375e-05
g516_g5178_A,sa1,2,1,4.5776367188e-05
g269_g5236_A,sa1,2,1,3.6621093750e-04
g188_g5380_A,sa1,26,1,4.5678710938e-01
g366_g5481_A,sa1,3,1,9.7656250000e-04
g69_II7556_A,sa1,30,0,3.4713745117e-04
g84_II7577_A,sa1,30,0,6.9355964661e-04
g496_g6702_B,sa0,30,0,4.1381835938e-01
g269_g2356_B,sa1,30,0,3.1057046726e-04
g293_g2953_B,sa1,30,0,6.0557159287e-09
g445_g4395_A,sa1,30,1,4.9975585938e-01
g536_g5159_A,sa1,2,1,4.5776367188e-05
g297_g5245_A,sa1,2,1,3.6621093750e-04
g574_g5364_A,sa1,3,1,6.1035156250e-05
g374_g5483_A,sa1,3,1,9.7656250000e-04
g528_g6238_A,sa1,30,0,4.9993973970e-01
g524_g6269_A,sa1,30,0,4.9993973970e-01
g269_g6075_A,sa0,0,1,0.0000000000e+00
g386_g4176_A,sa1,30,0,4.6771240234e-01
g197_g2339_B,sa1,0,1,0.0000000000e+00
g345_g3479_A,sa1,4,1,2.3437500000e-01
g349_g3484_A,sa1,4,1,2.3437500000e-01
g179_g3554_B,sa1,30,0,1.8215179443e-04
g338_g3558_A,sa1,4,1,2.3437500000e-01
g554_g3765_A,sa1,18,1,4.9902343750e-01
g669_g5225_A,sa1,2,1,3.6621093750e-04
g394_g5428_A,sa1,30,0,1.0828971863e-03
g382_g5485_A,sa1,3,1,9.7656250000e-04
g465_g6248_A,sa1,30,0,4.9993985891e-01
g378_g4167_A,sa1,30,0,4.6771240234e-01
g478_g1763_A,sa1,30,0,4.6491622925e-06
g619_g2846_A,sa1,2,1,1.5625000000e-02
g478_g3905_B,sa0,30,0,3.1006302219e-02
g148_g4928_A,sa1,30,0,6.9808959961e-03
g166_g4937_A,sa1,30,0,5.3558349609e-03
g386_g5419_A,sa1,30,0,9.4223022461e-04
g390_g5487_A,sa1,3,1,9.7656250000e-04
g269_g2944_A,sa1,30,0,5.6278705597e-04
g545_g3758_A,sa1,18,1,4.9902343750e-01
g323_g3899_A,sa1,5,1,4.3750000000e-01
g457_g4377_A,sa1,30,1,4.9975585938e-01
g184_g4947_A,sa1,30,0,5.0811767578e-03
g496_g5157_A,sa1,2,1,3.6621093750e-04
g457_g5187_A,sa1,2,1,9.1552734375e-05
g465_g5197_A,sa1,2,1,4.5776367188e-05
g398_g4185_A,sa1,30,0,4.6771240234e-01
g188_g3953_B,sa1,25,1,1.1372566223e-04
g582_g4874_A,sa1,5,1,2.4414062500e-04
g528_g5189_A,sa1,2,1,4.5776367188e-05
g586_g5194_A,sa1,4,1,1.2207031250e-04
g79_II7569_A,sa1,30,1,9.8204612732e-04
g489_g1449_A,sa0,2,1,1.8750000000e-01
g628_g4199_A,sa1,2,1,1.9531250000e-03
g578_g4708_A,sa1,6,1,4.8828125000e-04
g536_g4759_A,sa1,30,0,2.9834543541e-01
g193_g4949_A,sa1,30,0,5.6953430176e-03
g378_g5484_A,sa1,3,1,9.7656250000e-04
g297_g2955_B,sa1,30,0,4.1930938721e-09
g357_g3499_A,sa1,4,1,2.3437500000e-01
g398_g5357_A,sa1,6,1,8.5449218750e-04
g179_g5378_A,sa1,26,1,4.5678710938e-01
g366_g5398_A,sa1,30,0,1.4643669128e-03
g398_g5429_A,sa1,30,0,1.1284351349e-03
g386_g5486_A,sa1,3,1,9.7656250000e-04
g328_g6848_B,sa1,30,0,2.5405883789e-02
g639_g5926_B,sa1,30,0,4.9214172363e-01
g449_g4389_A,sa1,30,1,4.9975585938e-01
g394_g5488_A,sa1,3,1,9.7656250000e-04
g478_g3928_B,sa1,17,1,2.9296875000e-02
g669_g5386_B,sa0,30,0,2.5022125244e-01
g500_II2003_A,sa1,30,0,1.7315009088e-06
g212_II2003_B,sa1,30,0,1.7315009088e-06
g500_II2004_A,sa1,30,0,2.5262506009e-06
g610_II2110_A,sa1,1,1,1.2500000000e-01
g212_II2005_A,sa1,30,0,2.5262506009e-06
g341_II2301_A,sa1,4,1,1.1718750000e-01
g260_II2013_B,sa1,30,0,1.7315009088e-06
g532_II2013_A,sa1,30,0,1.7315009088e-06
g260_II2015_A,sa1,30,0,2.5262506009e-06
g3_II2060_B,sa1,30,0,3.1494140625e-02
g135_II3400_A,sa1,12,1,1.7578125000e-01
g532_II2014_A,sa1,30,0,2.5262506009e-06
g254_II2021_B,sa1,30,0,1.7315009088e-06
g3_II2062_A,sa1,30,0,3.1494140625e-02
g254_II2023_A,sa1,30,0,2.5262506009e-06
g7_II2060_A,sa1,30,0,3.1494140625e-02
g610_II2108_B,sa1,1,1,1.2500000000e-01
g602_II2108_A,sa1,1,1,1.2500000000e-01
g111_II7432_A,sa1,2,1,3.0517578125e-05
g528_II2021_A,sa1,30,0,1.7315009088e-06
g7_II2061_A,sa1,30,0,3.1494140625e-02
g602_II2109_A,sa1,1,1,1.2500000000e-01
g471_II5300_A,sa1,30,0,7.5195753947e-02
g170_II7230_A,sa1,30,0,4.3334960938e-03
g111_II7433_A,sa1,22,1,4.6871948242e-01
g932,sa0,30,0,8.3910543472e-03
g337,sa1,,,8.3910543472e-03
g528_II2022_A,sa1,30,0,2.5262506009e-06
g471_II5301_A,sa1,30,0,2.9297806323e-03
g170_II7231_A,sa1,30,0,3.7918090820e-03
g932,sa1,30,0,8.3100851625e-03
g337,sa0,,,8.3100851625e-03
