net_name,f_type,cube_cnt,complete,fdp
ADD_1068_U71,sa1,20,1,6.2500000000e-01
ADD_1068_U9_ADD_1068_U84_A,sa0,,,5.6250000000e-01
ADD_1068_U84,sa1,12,1,5.6250000000e-01
P2_U5420,sa0,,,5.0535705438e-01
P2_U4756,sa1,30,0,5.0535705438e-01
P2_U3829_P2_U5420_B,sa0,,,5.0535705438e-01
P2_U3700,sa0,,,5.0535705438e-01
P2_U3375_P2_U5420_A,sa0,,,5.0535705438e-01
P2_U3366_P2_U4756_A,sa0,,,5.0535705438e-01
P2_U3366,sa0,30,0,5.0535705438e-01
P2_U3364_P2_U3700_B,sa0,,,5.0535705438e-01
P2_U3050_P2_U3366_B,sa0,,,5.0535705438e-01
P1_U5655,sa1,30,0,5.0001986951e-01
U88_P1_U4005_A,sa0,,,5.0000000000e-01
U77_P1_U4008_A,sa0,,,5.0000000000e-01
U56_P2_U3918_A,sa0,,,5.0000000000e-01
U45_P2_U3921_A,sa0,,,5.0000000000e-01
U134,sa0,,,5.0000000000e-01
U133,sa0,,,5.0000000000e-01
U132,sa0,,,5.0000000000e-01
U131,sa0,,,5.0000000000e-01
U126,sa1,2,1,5.0000000000e-01
U126,sa0,2,1,5.0000000000e-01
U125_U133_A,sa0,,,5.0000000000e-01
U124_U134_A,sa0,,,5.0000000000e-01
U123,sa1,2,1,5.0000000000e-01
U123,sa0,2,1,5.0000000000e-01
U122,sa0,,,5.0000000000e-01
U121,sa0,,,5.0000000000e-01
P2_WR_REG_SCAN_IN_U131_B,sa0,,,5.0000000000e-01
P2_WR_REG_SCAN_IN_U121_A,sa1,,,5.0000000000e-01
P2_WR_REG_SCAN_IN,sa1,2,1,5.0000000000e-01
P2_WR_REG_SCAN_IN,sa0,2,1,5.0000000000e-01
P2_U3923,sa0,,,5.0000000000e-01
P2_U3922,sa0,,,5.0000000000e-01
P2_U3921,sa0,,,5.0000000000e-01
P2_U3920,sa0,,,5.0000000000e-01
P2_U3919,sa0,,,5.0000000000e-01
P2_U3918,sa0,,,5.0000000000e-01
P2_U3917_P2_U3923_A,sa0,,,5.0000000000e-01
P2_U3917_P2_U3920_A,sa0,,,5.0000000000e-01
P2_U3295,sa1,16,1,5.0000000000e-01
P2_U3295,sa0,12,1,5.0000000000e-01
P2_U3294,sa0,29,1,5.0000000000e-01
P2_U3151_stem_P2_U3921_B,sa0,,,5.0000000000e-01
P2_U3151_stem,sa1,1,1,5.0000000000e-01
P2_U3151_stem,sa0,1,1,5.0000000000e-01
P2_U3151_P2_U3918_B,sa0,,,5.0000000000e-01
P2_U3151,sa1,1,1,5.0000000000e-01
P2_U3151,sa0,1,1,5.0000000000e-01
P2_U3027_P2_U3922_B,sa0,,,5.0000000000e-01
P2_U3027_P2_U3919_A,sa0,,,5.0000000000e-01
P2_SUB_594_U53_P2_U3922_A,sa0,,,5.0000000000e-01
P2_STATE_REG_SCAN_IN_P2_U3151_A,sa1,,,5.0000000000e-01
P2_STATE_REG_SCAN_IN_P2_U3151_A,sa0,,,5.0000000000e-01
P2_STATE_REG_SCAN_IN,sa1,1,1,5.0000000000e-01
P2_STATE_REG_SCAN_IN,sa0,1,1,5.0000000000e-01
P2_RD_REG_SCAN_IN_U133_B,sa0,,,5.0000000000e-01
P2_RD_REG_SCAN_IN,sa1,2,1,5.0000000000e-01
P2_RD_REG_SCAN_IN,sa0,2,1,5.0000000000e-01
P2_IR_REG_1__SCAN_IN_P2_U3923_B,sa0,,,5.0000000000e-01
P2_IR_REG_0__SCAN_IN_P2_U3920_B,sa0,,,5.0000000000e-01
P2_IR_REG_0__SCAN_IN_P2_U3919_B,sa0,,,5.0000000000e-01
P2_ADDR_REG_2__SCAN_IN_ADD_1068_U212_B,sa0,,,5.0000000000e-01
P2_ADDR_REG_2__SCAN_IN_ADD_1068_U210_B,sa0,,,5.0000000000e-01
P2_ADDR_REG_2__SCAN_IN,sa1,16,1,5.0000000000e-01
P2_ADDR_REG_2__SCAN_IN,sa0,16,1,5.0000000000e-01
P2_ADDR_REG_1__SCAN_IN_ADD_1068_U221_B,sa0,,,5.0000000000e-01
P2_ADDR_REG_1__SCAN_IN_ADD_1068_U217_B,sa0,,,5.0000000000e-01
P2_ADDR_REG_1__SCAN_IN,sa1,6,1,5.0000000000e-01
P2_ADDR_REG_1__SCAN_IN,sa0,6,1,5.0000000000e-01
P2_ADDR_REG_0__SCAN_IN_ADD_1068_U7_A,sa1,,,5.0000000000e-01
P2_ADDR_REG_0__SCAN_IN_ADD_1068_U290_B,sa0,,,5.0000000000e-01
P2_ADDR_REG_0__SCAN_IN,sa1,2,1,5.0000000000e-01
P2_ADDR_REG_0__SCAN_IN,sa0,2,1,5.0000000000e-01
P1_WR_REG_SCAN_IN_U132_B,sa0,,,5.0000000000e-01
P1_WR_REG_SCAN_IN_U122_A,sa1,,,5.0000000000e-01
P1_WR_REG_SCAN_IN,sa1,2,1,5.0000000000e-01
P1_WR_REG_SCAN_IN,sa0,2,1,5.0000000000e-01
P1_U4010,sa0,,,5.0000000000e-01
P1_U4009,sa0,,,5.0000000000e-01
P1_U4008,sa0,,,5.0000000000e-01
P1_U4007,sa0,,,5.0000000000e-01
P1_U4006,sa0,,,5.0000000000e-01
P1_U4005,sa0,,,5.0000000000e-01
P1_U4004_P1_U4010_A,sa0,,,5.0000000000e-01
P1_U4004_P1_U4007_A,sa0,,,5.0000000000e-01
P1_U3355,sa1,13,1,5.0000000000e-01
P1_U3355,sa0,10,1,5.0000000000e-01
P1_U3354,sa0,19,1,5.0000000000e-01
P1_U3086_stem_P1_U4008_B,sa0,,,5.0000000000e-01
P1_U3086_stem,sa1,1,1,5.0000000000e-01
P1_U3086_stem,sa0,1,1,5.0000000000e-01
P1_U3086_P1_U4005_B,sa0,,,5.0000000000e-01
P1_U3086,sa1,1,1,5.0000000000e-01
P1_U3086,sa0,1,1,5.0000000000e-01
P1_U3028_P1_U4009_B,sa0,,,5.0000000000e-01
P1_U3028_P1_U4006_A,sa0,,,5.0000000000e-01
P1_SUB_84_U40_P1_U4009_A,sa0,,,5.0000000000e-01
P1_STATE_REG_SCAN_IN_P1_U3086_A,sa1,,,5.0000000000e-01
P1_STATE_REG_SCAN_IN_P1_U3086_A,sa0,,,5.0000000000e-01
P1_STATE_REG_SCAN_IN,sa1,1,1,5.0000000000e-01
P1_STATE_REG_SCAN_IN,sa0,1,1,5.0000000000e-01
P1_RD_REG_SCAN_IN_U134_B,sa0,,,5.0000000000e-01
P1_RD_REG_SCAN_IN,sa1,2,1,5.0000000000e-01
P1_RD_REG_SCAN_IN,sa0,2,1,5.0000000000e-01
P1_IR_REG_1__SCAN_IN_P1_U4010_B,sa0,,,5.0000000000e-01
P1_IR_REG_0__SCAN_IN_P1_U4007_B,sa0,,,5.0000000000e-01
P1_IR_REG_0__SCAN_IN_P1_U4006_B,sa0,,,5.0000000000e-01
P1_ADDR_REG_2__SCAN_IN_ADD_1068_U213_B,sa0,,,5.0000000000e-01
P1_ADDR_REG_2__SCAN_IN_ADD_1068_U211_B,sa0,,,5.0000000000e-01
P1_ADDR_REG_2__SCAN_IN,sa1,16,1,5.0000000000e-01
P1_ADDR_REG_2__SCAN_IN,sa0,16,1,5.0000000000e-01
P1_ADDR_REG_1__SCAN_IN_ADD_1068_U220_C,sa0,,,5.0000000000e-01
P1_ADDR_REG_1__SCAN_IN,sa1,6,1,5.0000000000e-01
P1_ADDR_REG_1__SCAN_IN,sa0,6,1,5.0000000000e-01
P1_ADDR_REG_0__SCAN_IN_ADD_1068_U6_A,sa1,,,5.0000000000e-01
P1_ADDR_REG_0__SCAN_IN_ADD_1068_U291_B,sa0,,,5.0000000000e-01
P1_ADDR_REG_0__SCAN_IN,sa1,2,1,5.0000000000e-01
P1_ADDR_REG_0__SCAN_IN,sa0,2,1,5.0000000000e-01
ADD_1068_U9_ADD_1068_U220_A,sa0,,,5.0000000000e-01
ADD_1068_U9_ADD_1068_U217_A,sa0,,,5.0000000000e-01
ADD_1068_U8_ADD_1068_U220_B,sa0,,,5.0000000000e-01
ADD_1068_U8_ADD_1068_U218_B,sa0,,,5.0000000000e-01
ADD_1068_U87,sa0,,,5.0000000000e-01
ADD_1068_U84_ADD_1068_U218_A,sa0,,,5.0000000000e-01
ADD_1068_U83,sa0,,,5.0000000000e-01
ADD_1068_U72_ADD_1068_U83_A,sa1,,,5.0000000000e-01
ADD_1068_U71_ADD_1068_U87_A,sa1,,,5.0000000000e-01
ADD_1068_U71_ADD_1068_U215_C,sa0,,,5.0000000000e-01
ADD_1068_U7,sa0,,,5.0000000000e-01
ADD_1068_U6,sa0,,,5.0000000000e-01
ADD_1068_U54,sa1,16,1,5.0000000000e-01
ADD_1068_U54,sa0,16,1,5.0000000000e-01
ADD_1068_U5,sa1,6,1,5.0000000000e-01
ADD_1068_U5,sa0,6,1,5.0000000000e-01
ADD_1068_U46,sa1,2,1,5.0000000000e-01
ADD_1068_U46,sa0,2,1,5.0000000000e-01
ADD_1068_U291,sa0,,,5.0000000000e-01
ADD_1068_U290,sa0,,,5.0000000000e-01
ADD_1068_U221,sa0,,,5.0000000000e-01
ADD_1068_U220,sa0,,,5.0000000000e-01
ADD_1068_U219,sa0,,,5.0000000000e-01
ADD_1068_U218,sa0,,,5.0000000000e-01
ADD_1068_U217,sa0,,,5.0000000000e-01
ADD_1068_U216,sa0,,,5.0000000000e-01
ADD_1068_U215,sa0,,,5.0000000000e-01
ADD_1068_U214,sa0,,,5.0000000000e-01
ADD_1068_U213,sa0,,,5.0000000000e-01
ADD_1068_U212,sa0,,,5.0000000000e-01
ADD_1068_U211,sa0,,,5.0000000000e-01
ADD_1068_U210,sa0,,,5.0000000000e-01
ADD_1068_U160,sa0,,,5.0000000000e-01
ADD_1068_U12_ADD_1068_U213_A,sa0,,,5.0000000000e-01
ADD_1068_U12_ADD_1068_U211_A,sa0,,,5.0000000000e-01
ADD_1068_U11_ADD_1068_U212_A,sa0,,,5.0000000000e-01
ADD_1068_U11_ADD_1068_U210_A,sa0,,,5.0000000000e-01
ADD_1068_U10_ADD_1068_U160_B,sa0,,,5.0000000000e-01
P2_U3828,sa0,30,0,4.9999999953e-01
P2_U3300_P2_U3828_B,sa0,,,4.9999999953e-01
P2_U3023_P2_U3828_A,sa0,,,4.9999999953e-01
P1_U3911,sa0,30,0,4.9999999953e-01
P1_U3360_P1_U3911_B,sa0,,,4.9999999953e-01
P1_U3022_P1_U3911_A,sa0,,,4.9999999953e-01
P1_U3995,sa0,30,0,4.9999782343e-01
P1_U3432_P1_U3995_A,sa0,,,4.9999782343e-01
P1_STATE_REG_SCAN_IN_P1_U3995_B,sa0,,,4.9999782343e-01
P1_U4888,sa0,,,4.9972426570e-01
P1_U3424_P1_U3423_A,sa0,,,4.9972426570e-01
P1_U3423,sa0,30,0,4.9972426570e-01
P1_U3085_P1_U4888_A,sa1,,,4.9972426570e-01
P1_U4889,sa1,30,0,4.9846928834e-01
P1_U3423_P1_U4889_A,sa0,,,4.9846928834e-01
P1_U3323,sa1,60,0,4.9754519295e-01
P1_U3322,sa1,60,0,4.9754519295e-01
P1_U3321,sa1,60,0,4.9754519295e-01
P1_U3320,sa1,60,0,4.9754519295e-01
P1_U3319,sa1,60,0,4.9754519295e-01
P1_U3318,sa1,60,0,4.9754519295e-01
P1_U3317,sa1,60,0,4.9754519295e-01
P1_U3316,sa1,60,0,4.9754519295e-01
P1_U3315,sa1,60,0,4.9754519295e-01
P1_U3314,sa1,60,0,4.9754519295e-01
P1_U3313,sa1,60,0,4.9754519295e-01
P1_U3312,sa1,60,0,4.9754519295e-01
P1_U3311,sa1,60,0,4.9754519295e-01
P1_U3310,sa1,60,0,4.9754519295e-01
P1_U3309,sa1,60,0,4.9754519295e-01
P1_U3308,sa1,60,0,4.9754519295e-01
P1_U3307,sa1,60,0,4.9754519295e-01
P1_U3306,sa1,60,0,4.9754519295e-01
P1_U3305,sa1,60,0,4.9754519295e-01
P1_U3304,sa1,60,0,4.9754519295e-01
P1_U3303,sa1,60,0,4.9754519295e-01
P1_U3302,sa1,60,0,4.9754519295e-01
P1_U3301,sa1,60,0,4.9754519295e-01
P1_U3300,sa1,60,0,4.9754519295e-01
P1_U3299,sa1,60,0,4.9754519295e-01
P1_U3298,sa1,60,0,4.9754519295e-01
P1_U3297,sa1,60,0,4.9754519295e-01
P1_U3296,sa1,60,0,4.9754519295e-01
P1_U3295,sa1,60,0,4.9754519295e-01
P1_U3294,sa1,60,0,4.9754519295e-01
P2_U3263,sa1,60,0,4.9413503148e-01
P2_U3262,sa1,60,0,4.9413503148e-01
P2_U3261,sa1,60,0,4.9413503148e-01
P2_U3260,sa1,60,0,4.9413503148e-01
P2_U3259,sa1,60,0,4.9413503148e-01
P2_U3258,sa1,60,0,4.9413503148e-01
P2_U3257,sa1,60,0,4.9413503148e-01
P2_U3256,sa1,60,0,4.9413503148e-01
P2_U3255,sa1,60,0,4.9413503148e-01
P2_U3254,sa1,60,0,4.9413503148e-01
P2_U3253,sa1,60,0,4.9413503148e-01
P2_U3252,sa1,60,0,4.9413503148e-01
P2_U3251,sa1,60,0,4.9413503148e-01
P2_U3250,sa1,60,0,4.9413503148e-01
P2_U3249,sa1,60,0,4.9413503148e-01
P2_U3248,sa1,60,0,4.9413503148e-01
P2_U3247,sa1,60,0,4.9413503148e-01
P2_U3246,sa1,60,0,4.9413503148e-01
P2_U3245,sa1,60,0,4.9413503148e-01
P2_U3244,sa1,60,0,4.9413503148e-01
P2_U3243,sa1,60,0,4.9413503148e-01
P2_U3242,sa1,60,0,4.9413503148e-01
P2_U3241,sa1,60,0,4.9413503148e-01
P2_U3240,sa1,60,0,4.9413503148e-01
P2_U3239,sa1,60,0,4.9413503148e-01
P2_U3238,sa1,60,0,4.9413503148e-01
P2_U3237,sa1,60,0,4.9413503148e-01
P2_U3236,sa1,60,0,4.9413503148e-01
P2_U3235,sa1,60,0,4.9413503148e-01
P2_U3234,sa1,60,0,4.9413503148e-01
P2_U5780,sa0,,,4.9121093821e-01
P2_U5779,sa0,,,4.9121093821e-01
P2_U3893_stem_P2_U5780_A,sa0,,,4.9121093821e-01
P2_U3498,sa0,30,0,4.9121093821e-01
P2_U3363_P2_U5779_A,sa0,,,4.9121093821e-01
P2_U3069_P2_U5780_B,sa0,,,4.9121093821e-01
P2_DATAO_REG_7__SCAN_IN_P2_U5779_B,sa0,,,4.9121093821e-01
P2_DATAO_REG_11__SCAN_IN,sa0,30,0,4.9024112813e-01
P2_DATAO_REG_21__SCAN_IN,sa0,30,0,4.9024112755e-01
P1_U3354,sa1,30,0,4.9023437500e-01
P2_DATAO_REG_4__SCAN_IN,sa0,30,0,4.8967450340e-01
P2_DATAO_REG_0__SCAN_IN,sa0,30,0,4.8862457534e-01
P2_DATAO_REG_29__SCAN_IN,sa0,30,0,4.8813534985e-01
P2_DATAO_REG_12__SCAN_IN,sa1,30,0,4.8732747888e-01
U66_P1_U4011_A,sa0,,,4.8730468750e-01
P1_U4013,sa0,,,4.8730468750e-01
P1_U4012,sa0,,,4.8730468750e-01
P1_U4011,sa0,,,4.8730468750e-01
P1_U4004_P1_U4013_A,sa0,,,4.8730468750e-01
P1_U3353,sa0,30,0,4.8730468750e-01
P1_U3086_stem_P1_U4011_B,sa0,,,4.8730468750e-01
P1_U3028_P1_U4012_B,sa0,,,4.8730468750e-01
P1_SUB_84_U21_P1_U4012_A,sa0,,,4.8730468750e-01
P1_IR_REG_2__SCAN_IN_P1_U4013_B,sa0,,,4.8730468750e-01
P2_DATAO_REG_24__SCAN_IN,sa1,30,0,4.8730428894e-01
P2_DATAO_REG_21__SCAN_IN,sa1,30,0,4.8727336828e-01
P1_U3554,sa1,30,0,4.8590469695e-01
P2_DATAO_REG_0__SCAN_IN,sa1,30,0,4.8589337207e-01
P2_DATAO_REG_20__SCAN_IN,sa0,30,0,4.8436546839e-01
P1_U6063,sa1,30,0,4.8436546791e-01
P1_U6061,sa1,30,0,4.8436546791e-01
P1_U6059,sa1,30,0,4.8436546791e-01
P1_U6057,sa1,30,0,4.8436546791e-01
P1_U6055,sa1,30,0,4.8436546791e-01
P1_U6053,sa1,30,0,4.8436546791e-01
P1_U6051,sa1,30,0,4.8436546791e-01
P1_U6049,sa1,30,0,4.8436546791e-01
P1_U6047,sa1,30,0,4.8436546791e-01
P1_U6045,sa1,30,0,4.8436546791e-01
P1_U6043,sa1,30,0,4.8436546791e-01
P1_U6041,sa1,30,0,4.8436546791e-01
P1_U6039,sa1,30,0,4.8436546791e-01
P1_U6037,sa1,30,0,4.8436546791e-01
P1_U6035,sa1,30,0,4.8436546791e-01
P1_U6033,sa1,30,0,4.8436546791e-01
P1_U6031,sa1,30,0,4.8436546791e-01
P1_U6029,sa1,30,0,4.8436546791e-01
P1_U6027,sa1,30,0,4.8436546791e-01
P1_U6025,sa1,30,0,4.8436546791e-01
P1_U6023,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_9__SCAN_IN_P1_U6023_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_29__SCAN_IN_P1_U6063_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_28__SCAN_IN_P1_U6061_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_27__SCAN_IN_P1_U6059_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_26__SCAN_IN_P1_U6057_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_25__SCAN_IN_P1_U6055_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_24__SCAN_IN_P1_U6053_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_23__SCAN_IN_P1_U6051_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_22__SCAN_IN_P1_U6049_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_21__SCAN_IN_P1_U6047_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_20__SCAN_IN_P1_U6045_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_19__SCAN_IN_P1_U6043_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_18__SCAN_IN_P1_U6041_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_17__SCAN_IN_P1_U6039_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_16__SCAN_IN_P1_U6037_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_15__SCAN_IN_P1_U6035_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_14__SCAN_IN_P1_U6033_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_13__SCAN_IN_P1_U6031_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_12__SCAN_IN_P1_U6029_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_11__SCAN_IN_P1_U6027_B,sa1,30,0,4.8436546791e-01
P1_DATAO_REG_10__SCAN_IN_P1_U6025_B,sa1,30,0,4.8436546791e-01
P1_U6068,sa0,,,4.8432159866e-01
P1_U6067,sa0,,,4.8432159866e-01
P1_U3973_stem_P1_U6068_A,sa0,,,4.8432159866e-01
P1_U3585,sa0,30,0,4.8432159866e-01
P1_U3425_P1_U6067_A,sa0,,,4.8432159866e-01
P1_U3056_P1_U6068_B,sa0,,,4.8432159866e-01
P1_DATAO_REG_31__SCAN_IN_P1_U6067_B,sa0,,,4.8432159866e-01
P2_DATAO_REG_27__SCAN_IN,sa1,30,0,4.8423125429e-01
P2_DATAO_REG_25__SCAN_IN,sa0,30,0,4.8416707687e-01
P2_DATAO_REG_23__SCAN_IN,sa0,30,0,4.8416282690e-01
P1_U3556,sa1,30,0,4.8306274769e-01
P1_U3555,sa1,30,0,4.8306274769e-01
P2_DATAO_REG_28__SCAN_IN,sa1,30,0,4.8290598719e-01
P2_DATAO_REG_31__SCAN_IN,sa0,30,0,4.8257818304e-01
P2_U5824,sa0,,,4.8239135998e-01
P2_U5823,sa0,,,4.8239135998e-01
P2_U3893_stem_P2_U5824_A,sa0,,,4.8239135998e-01
P2_U3520,sa0,30,0,4.8239135998e-01
P2_U3363_P2_U5823_A,sa0,,,4.8239135998e-01
P2_U3054_P2_U5824_B,sa0,,,4.8239135998e-01
P2_DATAO_REG_29__SCAN_IN_P2_U5823_B,sa0,,,4.8239135998e-01
P1_U3557,sa1,30,0,4.8159790394e-01
P1_U3563,sa1,30,0,4.8103142134e-01
P2_DATAO_REG_7__SCAN_IN,sa0,30,0,4.8081454720e-01
P1_U3564,sa1,30,0,4.8078823439e-01
P1_U3565,sa1,30,0,4.8077392927e-01
P1_U3558,sa1,30,0,4.8062134138e-01
P1_U6066,sa0,,,4.8046854511e-01
P1_U6065,sa0,,,4.8046854511e-01
P1_U3973_stem_P1_U6066_A,sa0,,,4.8046854511e-01
P1_U3584,sa0,30,0,4.8046854511e-01
P1_U3425_P1_U6065_A,sa0,,,4.8046854511e-01
P1_U3059_P1_U6066_B,sa0,,,4.8046854511e-01
P1_DATAO_REG_30__SCAN_IN_P1_U6065_B,sa0,,,4.8046854511e-01
P1_U6010,sa0,,,4.8046827712e-01
P1_U6009,sa0,,,4.8046827712e-01
P1_U6008,sa0,,,4.8046827712e-01
P1_U6007,sa0,,,4.8046827712e-01
P1_U6006,sa0,,,4.8046827712e-01
P1_U6005,sa0,,,4.8046827712e-01
P1_U3973_stem_P1_U6010_A,sa0,,,4.8046827712e-01
P1_U3973_stem_P1_U6008_A,sa0,,,4.8046827712e-01
P1_U3973_stem_P1_U6006_A,sa0,,,4.8046827712e-01
P1_U3556,sa0,30,0,4.8046827712e-01
P1_U3555,sa0,30,0,4.8046827712e-01
P1_U3554,sa0,30,0,4.8046827712e-01
P1_U3425_P1_U6009_A,sa0,,,4.8046827712e-01
P1_U3425_P1_U6007_A,sa0,,,4.8046827712e-01
P1_U3425_P1_U6005_A,sa0,,,4.8046827712e-01
P1_U3078_P1_U6008_B,sa0,,,4.8046827712e-01
P1_U3077_P1_U6006_B,sa0,,,4.8046827712e-01
P1_U3068_P1_U6010_B,sa0,,,4.8046827712e-01
P1_DATAO_REG_2__SCAN_IN_P1_U6009_B,sa0,,,4.8046827712e-01
P1_DATAO_REG_1__SCAN_IN_P1_U6007_B,sa0,,,4.8046827712e-01
P1_DATAO_REG_0__SCAN_IN_P1_U6005_B,sa0,,,4.8046827712e-01
P1_U6064,sa0,,,4.8046827689e-01
P1_U6063,sa0,,,4.8046827689e-01
P1_U3973_stem_P1_U6064_A,sa0,,,4.8046827689e-01
P1_U3583,sa0,30,0,4.8046827689e-01
P1_U3425_P1_U6063_A,sa0,,,4.8046827689e-01
P1_U3055_P1_U6064_B,sa0,,,4.8046827689e-01
P1_DATAO_REG_29__SCAN_IN_P1_U6063_B,sa0,,,4.8046827689e-01
P2_U5827,sa1,30,0,4.8046780191e-01
P2_U5825,sa1,30,0,4.8046780191e-01
P2_U5823,sa1,30,0,4.8046780191e-01
P2_U5821,sa1,30,0,4.8046780191e-01
P2_U5819,sa1,30,0,4.8046780191e-01
P2_U5817,sa1,30,0,4.8046780191e-01
P2_U5815,sa1,30,0,4.8046780191e-01
P2_U5813,sa1,30,0,4.8046780191e-01
P2_U5811,sa1,30,0,4.8046780191e-01
P2_U5809,sa1,30,0,4.8046780191e-01
P2_U5807,sa1,30,0,4.8046780191e-01
P2_U5805,sa1,30,0,4.8046780191e-01
P2_U5803,sa1,30,0,4.8046780191e-01
P2_U5801,sa1,30,0,4.8046780191e-01
P2_U5799,sa1,30,0,4.8046780191e-01
P2_U5797,sa1,30,0,4.8046780191e-01
P2_U5795,sa1,30,0,4.8046780191e-01
P2_U5793,sa1,30,0,4.8046780191e-01
P2_U5791,sa1,30,0,4.8046780191e-01
P2_U5789,sa1,30,0,4.8046780191e-01
P2_U5787,sa1,30,0,4.8046780191e-01
P2_U5785,sa1,30,0,4.8046780191e-01
P2_U5783,sa1,30,0,4.8046780191e-01
P2_U5781,sa1,30,0,4.8046780191e-01
P2_U5779,sa1,30,0,4.8046780191e-01
P2_U5777,sa1,30,0,4.8046780191e-01
P2_U5775,sa1,30,0,4.8046780191e-01
P2_U5773,sa1,30,0,4.8046780191e-01
P2_U5771,sa1,30,0,4.8046780191e-01
P2_U5769,sa1,30,0,4.8046780191e-01
P2_U5767,sa1,30,0,4.8046780191e-01
P2_U5765,sa1,30,0,4.8046780191e-01
P2_DATAO_REG_9__SCAN_IN_P2_U5783_B,sa1,30,0,4.8046780191e-01
P2_DATAO_REG_8__SCAN_IN_P2_U5781_B,sa1,30,0,4.8046780191e-01
P2_DATAO_REG_7__SCAN_IN_P2_U5779_B,sa1,30,0,4.8046780191e-01
P2_DATAO_REG_6__SCAN_IN_P2_U5777_B,sa1,30,0,4.8046780191e-01
P2_DATAO_REG_5__SCAN_IN_P2_U5775_B,sa1,30,0,4.8046780191e-01
P2_DATAO_REG_4__SCAN_IN_P2_U5773_B,sa1,30,0,4.8046780191e-01
P2_DATAO_REG_3__SCAN_IN_P2_U5771_B,sa1,30,0,4.8046780191e-01
P2_DATAO_REG_31__SCAN_IN_P2_U5827_B,sa1,30,0,4.8046780191e-01
